"","EE-a","L2-a","L2-b","L4-a","YA_female-a","YA_male-a"
"WBGene00075196",2.31988565688726,4.30002564554654,1.54754286241601,3.16903587800047,3.3716005099844,2.91505103514953
"WBGene00075487",-2.3030711075792,2.32054741464866,0.169968165083304,-3.41013126482676,-1.91201184114326,-1.92493098764449
"WBGene00074598",3.13258793181468,4.2073754662964,5.36891918503183,4.55471677122795,5.20132254281844,4.10789599957162
"WBGene00068524",-1.78846024926884,-3.41013126482676,-0.919479522226531,-3.41013126482676,-3.41013126482676,-1.69720829274123
"WBGene00081123",-0.786839150695792,-3.41013126482676,-2.07420183491302,-3.41013126482676,-2.47476859530584,-2.24091503897531
"WBGene00074714",1.4543161585598,2.63703151724679,3.69022876838067,2.59159800166574,3.43879842021804,3.81699020705625
"WBGene00075533",6.33597488774723,4.46918494676777,4.71548566919452,3.45579650843104,3.34442940931252,3.0839550300946
"WBGene00075871",1.03434539983935,1.34746343190332,1.19235191824245,-3.41013126482676,-0.279998353326555,0.600318012649049
"WBGene00076073",0.955775651876456,0.399834253701066,-0.624157378165117,1.61393922628725,0.397356709980653,0.128084805022655
"WBGene00075756",0.453830490515452,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00074287",-0.53290841539197,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00081623",1.30384595388731,-3.41013126482676,0.239406087066566,1.05097724873048,-0.99497734372079,0.283443040034906
"WBGene00075645",-3.04442121322715,0.399834253701066,-2.74137459709103,0.115034718190852,-1.19306026150854,4.00973125717189
"WBGene00075644",-0.138784885830117,0.399834253701066,0.707916120441004,-3.41013126482676,-0.715423118708092,-0.815876787042818
"WBGene00082351",-0.242897341342932,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00070060",0.738307266795764,2.89642514859973,4.42298276431429,5.44649002503466,2.04540808477751,1.79897920050755
"WBGene00075075",0.137722599275838,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00076225",-0.779427227820409,-3.41013126482676,-1.97963494980062,-3.41013126482676,-2.65800056618241,-2.78732448221706
"WBGene00076438",-1.96065237095875,-3.41013126482676,-1.13719278108095,-3.41013126482676,0.712763691052872,1.4692340474095
"WBGene00072710",0.64122732337731,-3.41013126482676,-0.894716823652266,-3.41013126482676,1.01803488568758,-0.815876787042818
"WBGene00057572",-3.41013126482676,-3.41013126482676,-2.74137459709103,-3.41013126482676,-1.91201184114326,1.11058239698596
"WBGene00057570",7.11921297322698,4.30002564554654,5.12529275186482,3.99249448154079,5.19090266008739,4.63478585814797
"WBGene00057569",1.144716642134,2.32054741464866,2.37012016998768,1.05097724873048,2.73547294221162,1.37821477141735
"WBGene00057567",5.3969361533259,1.34746343190332,2.33089096128814,3.00099571516213,4.46091684975661,3.6577597964668
"WBGene00057565",7.42183464213281,2.89642514859973,3.93486091458182,2.59159800166574,5.25553459739564,3.6807955879152
"WBGene00057563",-0.0550444239314896,-3.41013126482676,2.77857995275649,2.01784935916977,1.67075520234209,1.67444135351455
"WBGene00057562",-0.0550444239314896,-3.41013126482676,3.74795745115635,1.05097724873048,3.62343393003865,4.03080260865046
"WBGene00080228",-2.84838888055783,-0.500803965622286,0.784949313114592,-0.764799304639587,-0.62480698338197,-0.297742811198252
"WBGene00057561",-0.650908763603633,1.91453783243298,1.65309680413609,-3.41013126482676,1.61120677575424,1.36878886476567
"WBGene00057560",-2.20955133758287,3.30689872122648,3.58828674738216,-0.764799304639587,1.09018155477212,1.36878886476567
"WBGene00057559",1.60350728858954,3.30689872122648,3.34023958935337,1.82998366547259,3.87305882802362,3.25144036867443
"WBGene00057558",5.58405694138981,4.30002564554654,4.73840774106921,4.79619062658642,4.20304140338018,5.23683169731783
"WBGene00057557",0.829264472973165,-3.41013126482676,1.84352708790261,-3.41013126482676,1.07791617152045,1.82678342394383
"WBGene00057552",5.34586083069371,6.65202177992185,5.96644997705784,6.4773199511287,6.88654579240545,6.72096206103605
"WBGene00057551",4.97084929438582,2.32054741464866,4.69271969504554,2.59159800166574,4.72947311040097,3.41377811569801
"WBGene00057550",5.23672849142638,-3.41013126482676,3.5514914110599,2.01784935916977,3.51929521446037,2.87566269805793
"WBGene00057549",7.19706033707077,5.38383650008588,6.319976808776,3.99249448154079,5.57415533003576,4.93061363359371
"WBGene00057546",8.20358781463817,3.30689872122648,2.86899279434679,3.80106693685505,5.10536565648557,4.63675063765532
"WBGene00057543",3.80632368753578,6.07649180602862,5.71010561599094,5.68701924686439,4.50520941326095,5.91711440945776
"WBGene00057540",5.3777587595574,-3.41013126482676,3.44407772117024,2.59159800166574,4.89675284233348,4.68596922097903
"WBGene00057537",7.71907535570088,2.89642514859973,4.25081555281983,2.59159800166574,5.12501409794449,3.4677541839868
"WBGene00057536",5.17971772944969,5.10442491051041,6.29318355691084,5.34483811414273,6.57921962205653,7.27885063128473
"WBGene00057535",4.72357698593718,-3.41013126482676,3.65254125473252,3.00099571516213,3.6359382083895,3.16422705286758
"WBGene00057532",-1.25238006015718,-3.41013126482676,-1.22800658811676,-3.41013126482676,0.635164241759927,-0.815876787042818
"WBGene00057529",0.925172631360158,-3.41013126482676,-0.822173476315744,0.657609806591707,0.786401419753879,1.7295359724353
"WBGene00080210",-1.81576927548796,1.34746343190332,-0.110661620378127,-3.41013126482676,-1.50820671472938,-0.998991193419485
"WBGene00057528",3.7003696682064,5.99568782637742,5.17043737974407,4.98822500522524,5.2077529844293,4.56014132833358
"WBGene00057525",-1.96065237095875,1.34746343190332,3.50173676420745,3.00099571516213,4.13419617281063,4.99073309264162
"WBGene00080218",2.06773584192308,-3.41013126482676,1.10203157932392,-3.41013126482676,-0.438765241453451,1.17689596136238
"WBGene00057521",1.17970719510731,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.91201184114326,-3.41013126482676
"WBGene00057520",5.14140316473549,5.20369756570527,7.28873964573347,4.89540062601275,6.22673185074676,6.46695420540588
"WBGene00057519",-1.45215857870409,-3.41013126482676,-2.74137459709103,-3.41013126482676,-1.50820671472938,-0.904530708405437
"WBGene00057517",-3.41013126482676,-3.41013126482676,-2.10313655764257,2.01784935916977,-1.19306026150854,3.22295106931519
"WBGene00057515",-0.138784885830117,4.30002564554654,6.08907728933695,2.59159800166574,5.70927145874781,6.6623727515022
"WBGene00057513",-3.04442121322715,2.32054741464866,-3.03734497384108,9.63695829428279,3.70483461049521,9.28610552207027
"WBGene00057512",5.5709374610987,3.88728281160644,4.55481250647566,3.80106693685505,4.66748313625477,5.08249204335566
"WBGene00057511",3.20371352589718,3.30689872122648,4.80171325220282,3.31952932556237,6.03422754636858,5.74837903155191
"WBGene00057510",0.955775651876456,-3.41013126482676,1.71534978951852,-3.41013126482676,2.26738887919275,2.54836465065151
"WBGene00057509",7.13712630674573,-3.41013126482676,1.12055367850736,2.59159800166574,4.73645737507963,2.89549128455698
"WBGene00057507",-0.996609037784231,-3.41013126482676,2.96436274088864,-3.41013126482676,0.712763691052872,1.82678342394383
"WBGene00057501",-3.04442121322715,3.93313587730767,-3.41013126482676,10.2735527153139,4.94486334136855,10.06842728974
"WBGene00057500",6.40413596518764,2.32054741464866,3.9530608662157,2.59159800166574,4.50793306252194,3.37192807557038
"WBGene00080235",3.37200090850819,2.89642514859973,2.51716762472489,2.01784935916977,2.57849514375879,2.17928711439252
"WBGene00057499",6.03168655543476,3.30689872122648,3.51754664216153,1.05097724873048,4.37997394653999,3.5863597162046
"WBGene00057495",5.21598793095465,2.32054741464866,4.11884850968568,2.01784935916977,4.56135331437113,3.56175223969154
"WBGene00057494",-2.3030711075792,-3.41013126482676,0.965257763403996,1.05097724873048,-0.934564725285989,-0.578556946805242
"WBGene00057493",6.05601922749149,4.46918494676777,5.3567640962294,3.31952932556237,5.32822249153602,4.92419293041887
"WBGene00057492",6.70346800833025,6.20185509336005,5.50069901346519,6.41180245398149,6.37880173001035,6.26519155528407
"WBGene00057491",-3.41013126482676,-3.41013126482676,-2.61342725191525,1.05097724873048,0.674485641864847,6.06306021643072
"WBGene00080219",-3.41013126482676,-3.41013126482676,-2.74137459709103,-3.41013126482676,-3.41013126482676,0.723757320623811
"WBGene00057487",0.48213839889349,1.34746343190332,3.35693460960309,-3.41013126482676,3.32911026441679,2.41734153876012
"WBGene00080232",5.30236801473911,6.29484926506458,6.54448623611432,4.68965110917533,5.99399554750763,6.16936065549432
"WBGene00080248",-2.75291998425419,-3.41013126482676,-0.971101911100362,-3.41013126482676,-3.41013126482676,-1.36733368922024
"WBGene00057484",2.89444331900916,5.81908745539491,5.81689023828062,5.63054108522551,6.91401475974933,6.7530153483188
"WBGene00080223",0.135229114259031,1.34746343190332,2.59870075888013,-3.41013126482676,1.01803488568758,1.75624156626569
"WBGene00057480",6.99916279157271,5.93918937028576,6.15270531298657,5.51048504357212,5.99932830327348,5.39609893851165
"WBGene00057478",3.91933023044984,-3.41013126482676,0.0134588467745797,2.59159800166574,5.2077529844293,1.84048713823765
"WBGene00057476",-2.75291998425419,1.34746343190332,-1.79473463427002,6.03759992807626,3.87622432719417,9.07886762878583
"WBGene00057473",-2.51053261333964,4.52553279328381,-1.42882227758493,10.6355014852559,4.41141503570811,9.48595979516077
"WBGene00057471",3.82854225059735,2.89642514859973,5.21851740369419,3.5802962964881,3.84640601997471,4.3196144343877
"WBGene00080225",7.08760716539329,4.46918494676777,5.70781063457758,3.99249448154079,5.5359688731025,4.74817771749885
"WBGene00057468",7.95490574857361,5.91008816297987,6.75677589601688,6.27110339212793,6.6573518924508,6.48069280463825
"WBGene00057465",5.01026069143038,-3.41013126482676,-1.66218133106118,1.05097724873048,4.06929511480217,-0.141413982073378
"WBGene00057462",6.64702552806256,5.10442491051041,6.04672784898462,4.16147180178226,3.47543960666118,2.67613544253317
"WBGene00057460",6.22676358361114,2.32054741464866,3.73599452740492,4.79619062658642,4.94377749255542,3.95409087977253
"WBGene00080201",3.93733309699431,1.34746343190332,2.8413426222979,1.05097724873048,2.99820969989753,3.18048120636767
"WBGene00057458",-0.477340654772778,-3.41013126482676,0.233632112169871,-3.41013126482676,-0.438765241453451,0.235707118107375
"WBGene00080234",4.301341681656,4.46918494676777,3.57743350324588,4.9271666742378,4.96904180338362,4.17927263846623
"WBGene00057457",6.26545143735087,4.88268982535497,6.20535046240785,4.89540062601275,5.13561970088271,5.08393289644857
"WBGene00057451",4.16246643805484,2.89642514859973,4.56554936089231,3.00099571516213,3.08343192270638,3.59983789722256
"WBGene00057450",5.54475452523473,10.468141162272,8.97703096677738,9.75558933376106,9.61720542410908,8.74970964465473
"WBGene00057448",7.34472236216176,3.30689872122648,4.36526548034255,3.80106693685505,5.47648806420146,4.42644428972966
"WBGene00057445",-2.75291998425419,-3.41013126482676,-3.41013126482676,1.05097724873048,-3.41013126482676,0.693873460789827
"WBGene00057434",-3.2157191116835,0.399834253701066,-3.27617208710272,1.35974533020782,-1.76379023334656,-2.96661789433187
"WBGene00057437",-2.40307591336706,1.34746343190332,-3.15004502546656,2.40216578733599,-1.19306026150854,-2.78732448221706
"WBGene00057436",-2.75291998425419,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.69602720626506,5.16377014993531
"WBGene00057435",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,3.42519087406789
"WBGene00080239",-2.75291998425419,2.32054741464866,-3.03734497384108,1.49243347458257,-0.802364501420177,-2.02078235545285
"WBGene00057433",-0.477340654772778,2.32054741464866,4.01624824739276,3.00099571516213,2.69780057892203,3.25656033623111
"WBGene00057431",-3.41013126482676,-3.41013126482676,-0.505796333939734,-3.41013126482676,-0.715423118708092,-1.32633629929674
"WBGene00057430",-1.45215857870409,-3.41013126482676,-0.822173476315744,-3.41013126482676,-1.50820671472938,-1.20877320835038
"WBGene00057429",4.58688330883469,2.89642514859973,1.08326858735016,-3.41013126482676,1.07791617152045,0.193616618064517
"WBGene00057428",-2.75291998425419,-3.41013126482676,-0.753103867852726,-3.41013126482676,-2.47476859530584,-2.12345809601685
"WBGene00057426",1.5576894737357,2.32054741464866,3.11513916914572,2.59159800166574,3.04396687643985,4.07784046280874
"WBGene00057425",-0.779427227820409,-3.41013126482676,-0.110661620378127,-3.41013126482676,0.0540252308639279,4.79467538695261
"WBGene00080224",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,1.13302730652675
"WBGene00057412",-2.75291998425419,-3.41013126482676,-2.74137459709103,1.05097724873048,-0.206719935562608,5.4540746711656
"WBGene00057411",6.26290427504876,6.20185509336005,7.6116198644105,6.11518500432455,7.39169194157334,6.72188782147142
"WBGene00057408",3.75504434430647,1.34746343190332,3.06342270693411,1.05097724873048,1.74651249072117,2.04370024177716
"WBGene00057401",-2.75291998425419,-3.41013126482676,0.9024232096345,-3.41013126482676,-0.279998353326555,0.193616618064517
"WBGene00057400",-3.41013126482676,-3.41013126482676,0.332279166678755,1.05097724873048,1.39283499517618,2.69133957497989
"WBGene00080246",-0.477340654772778,2.32054741464866,2.31489564568367,-3.41013126482676,2.91856707280468,2.52309471380059
"WBGene00057399",1.5576894737357,3.88728281160644,4.91723444393012,3.5802962964881,4.53221724809934,6.31082102290946
"WBGene00057397",5.35449994430251,5.46611807550129,7.39217035086309,5.96339942796439,6.0788737825671,6.2434366193505
"WBGene00080226",3.92707326917429,-3.41013126482676,3.41810868639477,2.59159800166574,3.90130134500844,3.6883931667178
"WBGene00057395",5.56598673362806,3.6260815138343,4.28816136345807,3.00099571516213,5.26200269983088,4.67358187239485
"WBGene00057394",-0.9205240359045,-3.41013126482676,-1.42882227758493,-3.41013126482676,-1.91201184114326,-3.41013126482676
"WBGene00057392",4.90833360670778,-3.41013126482676,3.77158975724783,-3.41013126482676,2.91035555379989,3.45444830492556
"WBGene00057389",5.41540330364494,2.32054741464866,4.36396405150039,1.05097724873048,3.88881732170708,3.64219568794565
"WBGene00080204",5.11565937786775,3.88728281160644,4.07441059616431,3.00099571516213,3.80713971365795,3.54511094020607
"WBGene00057387",4.68299707622678,5.68807183967898,6.75640582158145,5.74136946224009,6.57338056135607,6.05205997882552
"WBGene00057385",3.9974054734191,2.89642514859973,3.64616316293233,2.01784935916977,3.84209550246503,3.73315711133908
"WBGene00057384",8.00085044182538,9.59021195533377,8.23471608465632,9.5840325335429,9.23319176776927,8.40326553758831
"WBGene00057383",6.76830113496084,5.38383650008588,5.99621832705406,3.99249448154079,5.72924894967905,4.59289504252323
"WBGene00057373",7.13629156930877,4.30002564554654,6.22161917938092,5.74136946224009,4.89467310795046,4.14196596397937
"WBGene00080221",4.48827441455051,-3.41013126482676,-0.753103867852726,-3.41013126482676,-3.41013126482676,-1.20877320835038
