"","EE-a","EE-b","L2-a","L2-b","L4-a","L4-b","YA-a","YA-b"
"WBGene00035734",1.61316155304396,1.8274504353887,-0.515622108846376,-1.51115844440512,-1.34364745790458,-2.79547967832851,-0.86309819380923,-1.11593843051376
"WBGene00035738",5.80087396069161,5.91419694343619,3.18481760929472,3.08804597889182,3.514333537223,1.32921606912081,1.90628887804935,1.89463081119642
"WBGene00035739",-6.65830147486042,-2.89136781206725,-0.515622108846376,0.725880752895734,-1.34364745790458,0.263414010725062,-1.82002947191734,-1.50296155362301
"WBGene00035740",1.10324975758406,1.25159014177479,-0.515622108846376,-0.949279556797,-1.34364745790458,-1.57308725699206,-2.73756731172537,-2.88147317687674
"WBGene00035742",-1.61390735550196,-1.20331181838199,-0.515622108846376,-1.0454948720563,-1.34364745790458,-2.0585140841623,-3.10013739111008,-2.88147317687674
"WBGene00035743",4.34381030161943,4.37853807047183,3.18481760929472,5.58285638558479,4.01390454671351,5.12669173521997,3.7453526598343,4.02781990894708
"WBGene00035744",-1.37289925599817,-0.851839447880614,-0.515622108846376,0.572257563782522,2.35679226023652,3.29903792045578,2.15320361851987,1.51084424590202
"WBGene00035745",-3.48837647341811,-2.89136781206725,-0.515622108846376,-1.81601302593354,-1.34364745790458,0.904960039812585,-1.04951131804011,-0.0741182548191359
"WBGene00035746",4.79136306361577,4.7959106579986,-0.515622108846376,2.46721153962334,0.978280636982787,2.51437558425828,2.38252653376493,2.61037991945293
"WBGene00035747",0.742577961421766,0.857570423765031,-0.515622108846376,3.28387620601662,0.978280636982787,1.79614655267366,-0.235066971196188,-2.03347627032179
"WBGene00035748",4.32682889860648,4.56167413128095,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,-5.90749231316768,-2.88147317687674
"WBGene00035749",5.03910053264229,5.19903870504804,3.18481760929472,2.25134224186823,0.978280636982787,1.13262740318971,-0.0248492638058424,0.524519182799097
"WBGene00035751",7.27953208053873,7.27060382358389,8.92939273702205,7.36667343013263,11.5067347477476,9.48422762079064,8.61478269864756,8.43243019224779
"WBGene00035752",-4.33637337997306,-6.06129281350956,-0.515622108846376,-1.81601302593354,1.82627754353774,-1.87794183852048,-1.26363612339296,-0.249204961377227
"WBGene00035753",-1.52901845791545,-1.97382997225922,-0.515622108846376,1.19455621577665,0.978280636982787,0.0569631332576352,-0.074602299002942,0.411308572351106
"WBGene00035754",5.85961391805545,6.33611443086582,2.65430289259594,4.67678270031591,2.74381538334576,3.3037219993786,1.47621197930637,1.30439336843459
"WBGene00035756",-6.65830147486042,-6.06129281350956,-0.515622108846376,-0.477211112481777,-1.34364745790458,-1.01120836938394,-2.44806069453039,-2.03347627032179
"WBGene00035757",-0.318451471975793,-0.446582969394355,-0.515622108846376,-3.58154777229651,-1.34364745790458,-3.64347658488346,-2.73756731172537,-2.03347627032179
"WBGene00035758",-4.33637337997306,-4.47633031278841,-0.515622108846376,-3.09612094512627,2.35679226023652,0.904960039812585,0.321326377328197,0.154150732853981
"WBGene00035762",-6.65830147486042,-6.06129281350956,-0.515622108846376,-3.58154777229651,-1.34364745790458,-5.96540467977082,6.95533873373031,6.66271852153897
"WBGene00035763",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,6.52112957292343,7.06367799390713
"WBGene00035764",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,0.978280636982787,-5.96540467977082,5.01806212670587,5.37874070989468
"WBGene00035765",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-2.79547967832851,4.44234177828956,4.49877141360145
"WBGene00035768",-0.549777018082249,-0.932009796564597,-0.515622108846376,0.471563564163049,-1.34364745790458,0.802779645006107,-1.26363612339296,0.0820009470981461
"WBGene00035769",1.12960108453101,1.48560164637807,1.80630598604099,0.810769650482247,-1.34364745790458,0.100684510686953,-2.20705259502659,-1.50296155362301
"WBGene00035770",-3.48837647341811,-6.06129281350956,-0.515622108846376,-3.58154777229651,-1.34364745790458,-1.32154848999609,0.432357689716941,1.13644873112052
"WBGene00035771",-2.95786175671933,-3.7393647186222,-0.515622108846376,0.539467628664853,0.978280636982787,-1.57308725699206,-1.6595647997241,-5.2034012717641
"WBGene00035772",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,4.87796015499086,4.87207787772391
"WBGene00035773",1.53645537956183,1.8515965227204,-0.515622108846376,1.8580753652606,0.978280636982787,2.8192301657867,-0.481227558465586,0.577958441760557
"WBGene00035775",4.98690660791426,5.21541320638287,4.4385742015405,5.51068081209027,2.74381538334576,3.47546448784005,3.81872584616452,3.9589900569928
"WBGene00035776",2.89820457981151,2.7684299215765,5.50674570418208,4.50272913823498,3.86580590772437,0.854774282644368,2.06405124078309,1.69141649154384
"WBGene00035780",2.16506576518582,2.71019665599103,-0.515622108846376,1.01538737009072,1.82627754353774,0.802779645006107,1.23205903923111,0.727336065798784
"WBGene00035784",-2.26598405208166,-3.7393647186222,-0.515622108846376,-5.90347586718388,0.978280636982787,2.45666008640199,3.8490640093564,3.69444418424141
"WBGene00035786",1.97469372228254,2.30939459329765,-0.515622108846376,0.837991119217272,-1.34364745790458,0.573754131337212,-0.778209296222717,-0.448513769600634
"WBGene00035787",1.72107689221084,1.86351969009622,1.80630598604099,3.37497359103661,2.74381538334576,3.22194739342968,1.56011323691531,0.154150732853981
"WBGene00035790",1.98194346136193,1.30502940073625,-0.515622108846376,1.74757582399505,-1.34364745790458,2.36998567492311,0.98732545014026,0.411308572351106
"WBGene00035792",-2.57083863361008,-2.89136781206725,-0.515622108846376,-3.58154777229651,0.978280636982787,0.802779645006107,3.54988856590485,3.45837682600788
"WBGene00035793",-0.318451471975793,-0.388867471538068,1.80630598604099,-5.90347586718388,-1.34364745790458,-5.96540467977082,-2.73756731172537,-5.2034012717641
"WBGene00035794",6.59746478226839,6.0198577077623,7.88951935428997,6.33761351167698,5.66757979751868,5.33894664189242,7.91736700999934,7.132268215182
"WBGene00035795",2.32183810277874,2.36915973815597,2.65430289259594,2.23095045303705,2.90428005553901,1.62705235749726,2.9094913100877,2.5974986281562
"WBGene00035796",3.9068006034999,3.86796559512741,3.57184073240396,4.4014458023978,1.82627754353774,3.49607476751534,4.38137376099814,3.80502735030648
"WBGene00035797",5.84974085956859,5.78145036722209,2.29173281321123,2.80042770626079,1.82627754353774,2.34293435036859,5.14167555920449,4.66233199908766
"WBGene00035798",7.29816543790407,7.21177426221253,4.12823408092835,3.90870143833057,3.70074666145388,3.41180585061773,5.6685195610391,5.59182669426458
"WBGene00035800",5.54045049033332,5.34968845353423,6.35474261073703,6.64172996024173,5.91374038478808,5.16323413308178,6.32222778006973,6.10550653229984
"WBGene00035801",5.79419718283237,5.68059545922569,6.02353670226166,6.22612914396863,5.75438462505595,5.63497287333702,5.95009997252984,5.64912823764009
"WBGene00035804",-2.26598405208166,-1.6689753907308,1.80630598604099,0.696436975003252,-1.34364745790458,0.443986256366882,-1.82002947191734,-2.88147317687674
"WBGene00035805",3.75002826590697,3.07056414709923,3.18481760929472,2.47590249988739,2.11578416073272,2.85157894348456,4.417813141922,3.54143256573544
"WBGene00035806",1.85345117890696,1.56075900594681,3.18481760929472,1.6587665570372,1.82627754353774,2.79281853495591,3.5702659532762,2.5974986281562
"WBGene00035809",5.85122613256273,5.63175848188744,7.46737146584793,7.17950474664151,7.76748821233013,6.92960250059784,8.37117492677876,7.71415728674627
"WBGene00035810",-1.90341397269695,-1.81336530006598,-0.515622108846376,-1.25961967740915,0.978280636982787,4.03881578654738,6.05359557682965,5.63501480403323
"WBGene00035811",7.06844886753174,6.84127072846199,6.30455685356881,5.75518192494221,6.15619842917863,5.38939566457978,6.68332861776284,6.35454101502334
"WBGene00035813",-1.44884810923147,-1.6689753907308,-0.515622108846376,-3.58154777229651,5.66757979751868,5.35370289605416,6.9334822566542,7.16646866687077
"WBGene00035814",-2.95786175671933,-3.7393647186222,1.80630598604099,2.52697668448166,-1.34364745790458,1.11141091728001,0.201032143610485,-2.03347627032179
"WBGene00035815",4.90822830776375,4.74364485854234,3.57184073240396,3.84639356021297,4.76487699887359,2.80608478972978,4.05106040226333,3.88671114790019
"WBGene00035816",5.12346803700271,4.96176843622577,1.80630598604099,3.7565200252461,3.04866996487418,4.42798577767317,0.114875499860771,-0.34542027663653
"WBGene00035817",4.95870675279155,4.72415965464898,4.12823408092835,4.35744366647903,5.66757979751868,4.75825626463916,5.54732103534484,5.5456301102761
"WBGene00035818",4.49208049395743,3.77317823647466,-0.515622108846376,3.44746331436256,0.978280636982787,3.46713722061744,4.09109811657764,3.3318741048567
"WBGene00035819",1.50660545181527,1.58975887766936,6.85070010539944,5.19915602167109,7.1198769153666,4.90880825506006,5.26055295505641,5.09923765202345
"WBGene00035820",5.43874302446253,5.49089594604759,2.65430289259594,3.66067362280186,4.58708987965831,3.74367913277952,4.72277481185909,4.79518915798123
"WBGene00035821",6.46404122699849,6.36418537413576,3.87669531393238,3.68336392077795,5.66757979751868,4.02753365639499,6.46618852024393,6.03560048600148
"WBGene00035822",2.79084717051502,1.8274504353887,-0.515622108846376,1.99739094079687,-1.34364745790458,2.59301603349784,1.91905617412323,1.2723321592023
"WBGene00035824",7.20598141380335,6.84653673106857,7.55584025371025,7.29051142673531,7.68149210437393,7.19934515047733,8.37219080704267,8.20638741148108
"WBGene00035826",6.69498321628265,6.38656529144447,7.0466203153747,6.43609581120082,6.02267475634124,5.37722561890759,6.16229308181562,5.83483186296768
"WBGene00035827",5.46937049217856,5.60003993928562,4.12823408092835,5.36038015241221,5.66757979751868,5.78990020849158,5.72140883886051,5.34638339618376
"WBGene00035828",-1.61390735550196,-3.7393647186222,1.80630598604099,-2.20303614904278,-1.34364745790458,-1.87794183852048,-1.26363612339296,-1.50296155362301
"WBGene00035829",5.96809202931358,5.92987469263045,6.25256221593055,4.94905364222032,6.49555633019237,4.40854797559937,6.14948402301054,5.90577643159117
"WBGene00035831",-0.119142663752387,0.205493727185338,2.65430289259594,3.49953615639112,0.978280636982787,3.51639475189493,2.31650936103042,2.47607882774134
"WBGene00035832",6.18188634918006,6.18633806272913,4.3423588862812,5.27705494016061,4.01390454671351,4.08852120176029,4.37675343666199,4.41314757201489
"WBGene00035833",1.87697390176039,1.33958662277262,-0.515622108846376,2.86801360231672,1.82627754353774,3.45033708851927,3.75606579104959,3.94380365317813
"WBGene00035834",3.91250296286408,3.86203467190963,-0.515622108846376,3.82953945450209,4.01390454671351,4.51740327695585,4.50083742759971,4.25397960730843
"WBGene00035835",6.70295696560419,6.96436585943394,4.3423588862812,4.32654456852176,4.38427299665862,4.81020560098872,4.95591964577395,5.52876615389928
"WBGene00035836",3.44367419608881,3.35021817450251,3.18481760929472,2.80042770626079,2.35679226023652,3.3677506705398,4.31046538469643,4.41681855374338
"WBGene00035837",6.12080226472387,6.01652430738634,7.13542958233255,5.45682255943417,6.2784043615518,4.90727020049979,5.46591664706101,5.18138247832925
"WBGene00035838",7.21619966274303,7.20094887852377,6.74176573384628,4.95528223275155,8.32346408417045,4.90880825506006,6.01099827912463,6.07794924321693
"WBGene00035839",6.40222559218823,6.54673093694693,4.69383125678257,4.65398783441395,5.42453686687235,3.69459121265916,4.89421604574878,5.0504462132233
"WBGene00035842",-1.37289925599817,-0.851839447880614,1.80630598604099,0.783024659999343,-1.34364745790458,-0.680002460908571,-2.20705259502659,-5.2034012717641
"WBGene00035843",6.6176774901152,6.57736935235009,5.89376882729133,5.24436502648846,5.98726942021004,4.20577211788095,4.42901424664257,4.25397960730843
"WBGene00035844",-4.33637337997306,-2.36085309536847,-0.515622108846376,-2.20303614904278,2.35679226023652,3.21698967363371,4.91188847769692,4.67464964096443
"WBGene00035846",3.30314821953778,3.35021817450251,4.9762309874833,4.64823239443681,3.30020873187015,4.23549392526763,2.17465672818619,2.2642042783189
"WBGene00035847",5.48093009585893,5.41697121807216,3.87669531393238,5.84177827477338,4.27106238621063,6.1731871148667,5.8037444546261,5.83070987433249
"WBGene00035851",1.6859944330554,1.53116422375852,-0.515622108846376,3.92466061701023,1.82627754353774,2.57762714048442,1.45882990107813,1.45481021098769
"WBGene00035852",8.95413511659831,8.96146509867757,8.22921172865317,7.07183475087286,7.25997888708162,5.60207612137223,5.89865449015284,5.83483186296768
"WBGene00035854",5.95387591102057,5.8534660254323,5.67420245003364,4.94905364222032,4.92313908279033,3.64377405837116,5.02546057902703,4.83962601183045
"WBGene00035856",7.06738430502706,6.95986068269301,6.49560514657688,6.82423191028881,6.90901797454567,7.08018435952653,7.99949220484189,7.83603189456039
"WBGene00035857",5.15507891206431,5.65937897331599,3.18481760929472,4.61910566407095,3.70074666145388,3.86590256403123,5.08756815386504,5.2343508005595
"WBGene00035859",4.48953941881192,4.32995077591788,4.84192989577171,4.46175298206767,4.67872035512388,4.3326578879482,5.81403415083979,5.40115195731493
"WBGene00035860",4.41784605316209,3.93164552265625,4.69383125678257,4.88034089213631,5.57521577937002,5.30547461555796,5.37964287291902,5.15524992912878
"WBGene00035861",1.7123859319468,1.67341680671627,1.80630598604099,3.03610334713082,0.978280636982787,2.99169736179147,0.201032143610485,-0.448513769600634
"WBGene00035862",5.59820209257262,5.53163134211807,7.42101583015619,6.57605180207247,8.65776073648823,7.20405061792621,7.95252768999582,7.80520242403291
"WBGene00035863",4.29079568086879,4.0589450638324,4.84192989577171,4.44414550138426,3.86580590772437,3.78446474762602,3.92381493063437,4.10266041766424
"WBGene00035864",4.68543944361178,4.77396810511793,1.80630598604099,4.48776772224357,4.38427299665862,4.73069349118504,3.72004157130511,4.31426811636971
"WBGene00035865",-1.44884810923147,-3.7393647186222,1.80630598604099,0.505915068953826,1.82627754353774,-0.0346673422079329,-1.51517489038892,-0.448513769600634
"WBGene00035866",5.41416613338144,5.27353911460844,1.80630598604099,4.29742273785457,0.978280636982787,2.58534210561242,1.71455950628869,1.83002172977335
"WBGene00035867",1.99633455366755,1.58975887766936,4.12823408092835,2.32052580701423,1.82627754353774,0.721095847412399,1.45882990107813,1.6669634478193
"WBGene00035868",4.10075446429975,3.56988424219441,3.18481760929472,3.58637209325542,4.58708987965831,3.70525156934762,3.23971261177455,2.92072004006509
"WBGene00035870",3.83855230252762,2.394034406795,3.57184073240396,3.05362617437841,4.01390454671351,3.88790487563286,4.23333745760532,1.89463081119642
"WBGene00035871",7.51623415301305,7.75938478197349,6.62392924355242,5.88320216670678,6.8312782245961,5.38939566457978,6.71158133365007,6.9061029439929
"WBGene00035872",5.43940148866424,5.2611987240879,2.65430289259594,3.34682255072246,3.86580590772437,2.45666008640199,3.64517678434659,3.53469098785639
"WBGene00035873",0.521607615154516,0.758886148905624,-0.515622108846376,1.77600423232157,2.35679226023652,2.1060576827858,2.33568167030527,2.41865054769227
"WBGene00035874",-0.930381020297219,-2.89136781206725,-0.515622108846376,-1.25961967740915,-1.34364745790458,-0.473551583441145,-1.82002947191734,-2.88147317687674
"WBGene00035875",1.59436395758983,1.8274504353887,1.80630598604099,1.6889811700842,-1.34364745790458,3.37221722222169,3.09532270243937,3.17597709530716
"WBGene00035878",6.6980129320677,6.65230850006419,4.3423588862812,6.06050392063146,4.84617710097544,5.15677622148893,3.82890961815061,2.96150565491159
"WBGene00035879",2.32183810277874,2.51235437398376,1.80630598604099,2.49312891399798,2.35679226023652,-0.0346673422079329,-1.82002947191734,-1.11593843051376
"WBGene00035882",2.62941090468903,1.89870911855852,8.25586736065422,4.29496917426849,5.25626538428255,-0.0827616304089779,2.83059994645281,0.94634584774058
"WBGene00035883",-1.30074947024233,-1.41743662373484,-0.515622108846376,0.286348691696142,-1.34364745790458,-2.0585140841623,-3.10013739111008,-2.88147317687674
"WBGene00035884",-4.33637337997306,-2.89136781206725,-0.515622108846376,1.9607102774704,-1.34364745790458,0.776062306630328,-0.352903461490046,-1.11593843051376
"WBGene00035885",-2.26598405208166,-1.20331181838199,3.57184073240396,1.91030532403316,0.978280636982787,0.854774282644368,-0.352903461490046,-0.34542027663653
"WBGene00035886",5.00392183045742,4.884882427214,3.87669531393238,7.13011920126783,3.70074666145388,5.51387035047939,2.16397004938894,2.38905576550398
"WBGene00035887",-4.33637337997306,-6.06129281350956,-0.515622108846376,-5.90347586718388,1.82627754353774,1.15353639295269,2.30682680763308,3.06806175614027
"WBGene00035888",-0.354520726683315,-0.70374080889148,-0.515622108846376,0.572257563782522,-1.34364745790458,0.854774282644368,-2.44806069453039,-1.11593843051376
"WBGene00035889",4.5407573487926,4.59065579721388,6.25256221593055,7.0628493267044,7.64787438817112,7.07231384998283,6.8354486374989,6.7091138730383
"WBGene00035890",3.26799451992069,2.8059859262001,-0.515622108846376,1.84471698240558,0.978280636982787,1.8611438075201,1.91905617412323,1.2059896643736
"WBGene00035891",5.02688532173493,5.07377513226825,4.3423588862812,4.22193760329944,4.67872035512388,3.72982361172493,4.62486361212116,4.53300065955419
"WBGene00035892",0.439730608100109,0.128531745370454,3.87669531393238,4.68617527933091,6.6619770912893,6.72262702264312,3.12317482307926,2.951416837288
"WBGene00035893",2.37236566138652,1.89870911855852,3.18481760929472,2.40486316295553,2.35679226023652,2.46504787189471,0.242254806336999,1.33575753934393
"WBGene00035895",2.39969024789876,1.988555735941,4.84192989577171,3.60629913714306,4.01390454671351,3.67664701315716,1.63940214671995,1.13644873112052
"WBGene00035896",-6.65830147486042,-6.06129281350956,-0.515622108846376,-3.58154777229651,1.82627754353774,2.56207232628958,6.02213596985688,6.07330474812833
"WBGene00035897",2.09324258422868,1.8515965227204,5.21229834571682,4.59137971730732,4.27106238621063,4.64100053292697,3.03208690114701,2.63580251633284
"WBGene00035898",5.79316723808694,5.60626229353157,4.52877201051208,4.7786408977662,5.66757979751868,4.76676274589257,5.49924416952404,4.97775098510146
"WBGene00035899",5.64918397372906,5.01752513645241,3.18481760929472,2.9699682453315,4.76487699887359,3.38553450177561,4.73906639698686,4.37591466581591
"WBGene00035900",-1.10371262318278,-3.7393647186222,1.80630598604099,-3.58154777229651,-1.34364745790458,-2.79547967832851,6.09426771515953,5.20705007973989
"WBGene00035901",4.16267521776082,3.9735061490677,4.12823408092835,3.91829811478669,5.83626163211036,3.81759352914959,4.86976300202424,4.80922326710096
"WBGene00035902",6.07619646683215,5.93482754952348,5.09908773526883,4.6824255825069,5.66757979751868,4.33036425464969,5.08756815386504,4.49877141360145
"WBGene00035903",7.14027157865665,6.93888328597688,6.53966032665481,5.63034052224949,6.2185949663165,4.96607155411597,4.77462445178239,4.90119748180027
"WBGene00035906",-1.52901845791545,-0.775890594647315,5.59290234793179,5.54412399109607,4.96013329027253,4.21076846933667,3.19317002583752,3.548142787325
"WBGene00035907",8.066904995498,7.59502031255398,10.3585908259845,8.13158094205475,10.996480815796,8.33373177458753,8.64355500237827,8.27953270103819
"WBGene00035908",7.54848397325494,7.50154583960824,4.84192989577171,5.30414860104288,3.30020873187015,2.95643625730367,4.88285618358423,4.35693156244834
"WBGene00035909",6.48683461342134,6.1319245091895,5.67420245003364,5.588878077976,7.46692417683657,5.71275527777194,5.67229501635931,5.65224589426316
"WBGene00035910",4.88811072025893,4.77869825703032,1.80630598604099,2.2714498153168,5.31456402484722,3.8690663702134,5.32072512912575,5.34445723429431
"WBGene00035911",2.70144808546191,2.60048528426242,1.80630598604099,3.03021478776836,3.514333537223,3.9989361880216,3.92064417102642,3.88140711604026
"WBGene00035912",4.82501048013893,4.93376765352316,6.58240997411415,5.85599625401896,7.38767157312049,6.06284674839197,6.47161525239347,6.61078061242618
"WBGene00035913",0.375121526677032,0.625207713673655,-0.515622108846376,0.572257563782522,2.35679226023652,2.15871663205837,4.11903112935208,3.89199575102845
"WBGene00035914",2.84751007905918,2.57895212271278,3.57184073240396,3.72040562282958,3.04866996487418,3.97270464644842,4.44012905540045,4.24161357410432
"WBGene00035915",9.06319828814781,8.41741361716822,11.2212025902525,9.74237954899237,12.7672436117405,9.95808530398373,10.380887158585,9.86801919035133
"WBGene00035916",6.88170544589087,6.50357117671738,4.84192989577171,4.53843083735836,5.19551135320346,4.41289017614107,5.35166245569916,5.19641068756158
"WBGene00035917",2.15868214839496,1.60404310367561,4.3423588862812,4.07523459192248,2.35679226023652,1.17414667262797,0.467547118179241,1.13644873112052
"WBGene00035919",0.460639597863089,0.381650682339165,-0.515622108846376,-3.58154777229651,-1.34364745790458,1.99459725229726,4.08544602299813,4.21234049652599
"WBGene00035920",-2.41037396141683,-3.7393647186222,-0.515622108846376,-5.90347586718388,5.52671726167883,3.05418604858706,6.52217595196541,6.38671790234307
"WBGene00035921",-6.65830147486042,-3.7393647186222,-0.515622108846376,-5.90347586718388,-1.34364745790458,1.59683774445025,3.61802849592739,2.97152441073658
"WBGene00035922",2.92853831310141,2.8059859262001,-0.515622108846376,-3.58154777229651,-1.34364745790458,-2.0585140841623,-1.38393035711067,-1.29651067615558
"WBGene00035924",-1.44884810923147,-2.36085309536847,9.10825938116708,3.91190742862966,11.4957531910838,8.59319540253277,8.02610614206949,7.57323737530948
"WBGene00035925",4.9044179521889,4.55433682345853,11.2953511111558,8.16421057343133,9.69869592188912,7.23840212271699,6.00502283163471,5.59668971586089
"WBGene00035926",3.50283040812389,4.06670150746683,3.57184073240396,2.75116016134409,2.35679226023652,1.400917534475,1.03502219217156,1.591014594586
"WBGene00035927",3.93508964793132,3.61289945463612,3.87669531393238,3.52906603320438,3.30020873187015,3.10337359821459,2.19579549524434,1.6669634478193
"WBGene00035929",-1.61390735550196,-1.97382997225922,-0.515622108846376,0.991341896124068,0.978280636982787,0.721095847412399,0.0232450243952024,-0.955473758320517
"WBGene00035933",5.52812232267853,5.4088576217648,6.45016217581571,4.38999578165426,5.83626163211036,4.20075840287529,5.19645111672387,4.86671967271272
"WBGene00035937",4.52966911712378,4.38061389103268,3.87669531393238,5.27953913369888,5.37059805976155,5.41559742978011,5.18592525122028,5.03380868899092
"WBGene00035938",6.3934172823177,6.36942107228238,4.9762309874833,5.62839290799368,3.70074666145388,4.75483957851675,4.47513171340723,4.2824280369378
"WBGene00035939",3.56449342800769,3.7282408314608,4.12823408092835,3.95605891919878,4.27106238621063,3.30839091944345,3.01434862390681,3.29245375512307
"WBGene00035940",6.6004117652988,6.31564650811028,1.80630598604099,2.80042770626079,3.70074666145388,2.55423157307239,3.84572443601127,3.48659669965534
"WBGene00035941",5.16227640779536,4.658951444778,4.84192989577171,3.70200365087779,5.13208597306182,3.38553450177561,4.75161165030598,4.12975407854651
"WBGene00035942",2.43181094480387,2.19137261894069,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,-2.73756731172537,-5.2034012717641
"WBGene00035945",9.03809559606449,8.92841211977123,11.4648745273371,9.52981615441219,10.1080788101699,8.57780843292702,10.0694968593793,9.19914451763467
"WBGene00035949",6.08126819916557,6.06056443210309,3.57184073240396,3.47373466320468,5.75438462505595,5.02824138024578,6.90488557559921,6.80117034340355
"WBGene00035950",-1.80032047973285,-3.7393647186222,-0.515622108846376,-3.58154777229651,-1.34364745790458,-2.26496496162973,-0.415639216838009,-0.249204961377227
"WBGene00035953",-1.16644837853074,-0.569439717179889,-0.515622108846376,-5.90347586718388,-1.34364745790458,-3.64347658488346,-2.20705259502659,-2.88147317687674
"WBGene00035954",4.42717098432087,4.51330071382805,1.80630598604099,2.71490963507473,2.35679226023652,1.76930494045502,1.34989552952497,1.2723321592023
"WBGene00035955",2.9210144627196,2.91312177629596,-0.515622108846376,0.539467628664853,1.82627754353774,-0.410815828093182,-0.074602299002942,-0.249204961377227
"WBGene00035956",0.109882849916508,0.809071906073841,-0.515622108846376,-1.81601302593354,-1.34364745790458,-3.64347658488346,-3.58556421828032,-5.2034012717641
"WBGene00035957",-0.549777018082249,-1.10709650312269,-0.515622108846376,0.505915068953826,-1.34364745790458,-2.26496496162973,-2.20705259502659,-2.03347627032179
"WBGene00035958",3.71999338105147,2.48945397187368,-0.515622108846376,-0.545923862565792,-1.34364745790458,0.0569631332576352,-1.26363612339296,-5.2034012717641
"WBGene00035959",3.89148319308744,4.21831776754292,2.65430289259594,1.92307262010704,4.76487699887359,3.62518237014421,5.69937552420647,5.8740820850954
"WBGene00035960",8.96543715567191,8.71467747884788,8.47589973722932,6.83567184280258,7.84864535656619,6.12172662176971,7.7450165892405,7.5454205228506
"WBGene00035961",1.60379337050976,1.33958662277262,1.80630598604099,-0.23105052521238,0.978280636982787,0.14311977700735,0.98732545014026,1.30439336843459
"WBGene00035962",6.33162515569947,6.20344298762058,6.85070010539944,4.970737067647,5.52671726167883,3.82738561453024,4.84321467305726,4.24986936224652
"WBGene00035963",4.98870716358123,4.84634899015596,3.57184073240396,3.19718647182132,5.13208597306182,3.47130686236639,4.7587316896355,4.03261292013598
"WBGene00035964",4.9243109764066,4.47883522507254,1.80630598604099,2.72951932995908,1.82627754353774,3.17158643230941,4.19710644039669,3.37024591572922
"WBGene00035965",2.83154648557888,2.61466421943219,-0.515622108846376,0.572257563782522,5.31456402484722,3.29903792045578,6.0984830433327,5.85255896268819
"WBGene00035966",-3.48837647341811,-6.06129281350956,-0.515622108846376,-3.58154777229651,-1.34364745790458,-0.539139925068721,2.08686112369117,2.10948168352025
"WBGene00035967",6.34890103588932,6.33825215311787,6.62392924355242,5.55544333978372,6.09098076973215,4.93168444854194,4.97285649498834,4.76670461884808
"WBGene00035968",6.86194887369755,6.64066336475857,4.52877201051208,5.34741466853947,5.75438462505595,5.14898837509649,3.00838706566809,2.99135558265815
"WBGene00035969",0.260561762414176,0.0472316432686055,-0.515622108846376,0.363310673511026,2.74381538334576,2.36998567492311,3.45664234184037,2.63580251633284
"WBGene00035971",-1.44884810923147,-2.89136781206725,-0.515622108846376,-0.545923862565792,-1.34364745790458,-2.79547967832851,-2.20705259502659,-2.03347627032179
"WBGene00035973",0.439730608100109,0.414440617456834,-0.515622108846376,0.246271252320806,-1.34364745790458,1.06801832176663,2.54783490713688,3.34734551361914
"WBGene00035975",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-0.921010560412366,3.75961922890734,3.68838243145421
"WBGene00035977",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,0.978280636982787,-1.21051717760735,4.35812273331677,4.14753790978233
"WBGene00035978",1.58487250861253,1.53116422375852,4.84192989577171,3.98374474828451,3.70074666145388,3.95196739970602,3.00838706566809,2.99135558265815
"WBGene00035981",3.01235477425802,3.00748546447585,-0.515622108846376,0.572257563782522,2.35679226023652,2.67484025645153,4.73546191031265,4.77530918734225
"WBGene00035985",1.72971581048472,1.72660974588187,1.80630598604099,6.21319298878324,-1.34364745790458,4.80690989415083,1.44123584106339,2.51769791694308
"WBGene00035987",1.9891569515945,2.17232686325014,1.80630598604099,2.0331620718187,-1.34364745790458,-0.473551583441145,-2.44806069453039,-2.03347627032179
"WBGene00035988",3.29734843266796,3.14572150666797,1.80630598604099,3.58235344151803,-1.34364745790458,3.56402587437533,3.23971261177455,3.19320350941776
"WBGene00035989",3.38472580873413,3.71514021893517,2.65430289259594,4.66732857054062,5.19551135320346,5.68250339451099,4.77110782593178,5.30141771586874
"WBGene00035994",2.29298324010655,2.10361411316612,-0.515622108846376,2.16798649537275,-1.34364745790458,1.46922354786591,-1.51517489038892,-1.50296155362301
"WBGene00035995",-2.26598405208166,-2.15440221790104,-0.515622108846376,-1.0454948720563,-1.34364745790458,0.748840837895303,2.59633342482807,2.55814996068038
"WBGene00035996",-3.48837647341811,-2.89136781206725,-0.515622108846376,-1.81601302593354,1.82627754353774,1.45244783511508,4.32012363024654,4.02301092102468
"WBGene00035999",-3.48837647341811,-6.06129281350956,-0.515622108846376,-4.31851336646272,-1.34364745790458,-0.75595131414187,0.201032143610485,0.00605209386484763
