"","EE--","L2--","L4--","Ad_female--","Ad_male--"
"WBGene00136180",0.180669990413233,1.99656625501991,0.888356296019302,-0.875832724501208,1.83370978517911
"WBGene00136183",5.19082256818734,3.57942130054938,2.29165037401247,-0.0454627534551656,-1.15565024494844
"WBGene00136184",-3.04811967952493,-3.04811967952493,-3.04811967952493,-3.04811967952493,2.79205553635559
"WBGene00136188",3.36345549636201,1.65501993678454,3.93982498990411,6.08419400934013,4.86521321487046
"WBGene00136190",1.10159678444367,0.176779957583922,0.296552593187602,-2.04660083695359,-3.04811967952493
"WBGene00136191",5.57757751212461,3.81609558038557,3.69199539074916,5.76226456047589,3.51546880358532
"WBGene00136192",-0.783063172457701,-1.1285167572912,-1.94723452618694,1.04220083289678,7.84563987936011
"WBGene00136195",6.01550342280656,6.10358338711124,6.14810659757927,6.64403713918837,6.31415733371259
"WBGene00136199",5.78927873597602,5.06562037228346,5.11787072603403,4.75903385940768,5.52725476911395
"WBGene00136202",-2.23144093502044,-1.1285167572912,-1.33015270492182,7.90802002904675,2.62952901545988
"WBGene00136203",1.33004571144367,2.58722293118235,3.16661128321157,0.478214610203969,2.48910663494524
"WBGene00136204",4.88409627972872,5.34381310979075,5.82256527462954,4.76868411990893,5.15473861566818
"WBGene00136205",4.2817462781118,4.48084606166296,4.73856552081918,4.71312561419395,3.74453296691021
"WBGene00136207",3.65457179438025,4.80411000859669,3.43934805856927,2.46264438990701,2.93811240574015
"WBGene00136209",-1.0318423226833,-2.10121688288049,-3.04811967952493,-1.04584201487585,2.7040317131204
"WBGene00136214",-1.0318423226833,1.24131603918294,2.31189992905614,0.0420223941859129,1.96069303105855
"WBGene00136215",7.55907832900712,6.26903616194466,6.29648033476669,6.75985068973376,5.41529456790103
"WBGene00136217",-0.301785693228966,-2.10121688288049,-0.298732924303851,-0.0454627534551656,-0.706403527246131
"WBGene00136225",5.3392533611816,5.32778646803641,5.42723831798081,4.88859465870872,5.21011160891419
"WBGene00136228",5.8675575580015,7.15889457189679,8.11022055814797,5.09956393413717,5.92001515378431
"WBGene00136227",8.51680924012667,2.91142241829484,8.54439420818297,4.587896326282,4.66994195085941
"WBGene00136230",6.74933439155286,7.14980725647654,7.02414466211549,6.4214984592249,8.44264107989569
"WBGene00136229",5.85269756176987,6.31549029320388,6.24606959726964,6.60416880884667,8.24510534889545
"WBGene00136233",3.62258486311076,6.40222655596235,7.31682116934591,5.69637630846951,7.16349184929692
"WBGene00136234",4.29533661471146,0.176779957583922,0.589794796163782,1.76216300858831,2.79205553635559
"WBGene00136236",7.39638043914928,8.63790121148947,9.44837176217269,7.44526380565413,7.81969585619377
"WBGene00136237",6.1884329119864,5.97571407565833,6.17461088375082,6.96963140639697,5.75240200076783
"WBGene00136238",4.98398763263662,3.34474398587726,3.89354836667948,6.12232927951137,5.61434421042115
"WBGene00136239",6.68303188609893,6.04841841381497,5.824328428464,6.70394426575248,6.15395052544595
"WBGene00136241",8.38000575363646,8.08925579020706,8.10515306348019,7.6853847603669,7.13936281489262
"WBGene00136244",-1.94914790478483,-3.04811967952493,2.80164677257372,-0.238162005496707,0.675128465808053
"WBGene00136245",3.5953764269448,2.41587649146373,2.16379462655201,2.14465787175238,1.32114353314061
"WBGene00136249",5.20349173023752,2.8787945981095,2.74319868540629,0.124504381991231,2.1853647884265
"WBGene00136250",5.39554498621426,4.29550997260889,4.30059113962085,6.97450421478034,4.32515121774714
"WBGene00136253",4.67387925123297,3.95299541648077,3.67646125575239,0.124504381991231,1.06259522810238
"WBGene00136251",8.06348000543528,8.48980050411512,8.71376205585143,8.03939124906098,9.23621347788108
"WBGene00136258",3.27705146681277,3.42226196370337,3.07479627732959,3.31243142590468,2.73988825161005
"WBGene00136259",10.6652575421218,6.49843225584522,7.22169582863068,6.77269616951167,8.25326942448889
"WBGene00136261",-0.673106471548111,0.246638152395159,-1.94723452618694,0.124504381991231,7.83687115772663
"WBGene00136262",-0.673106471548111,-0.676621097530429,-0.899319782435759,-2.04660083695359,-1.15565024494844
"WBGene00136263",5.60102242579425,6.23506774268497,5.39675343084046,5.60416503187618,3.1123618216029
"WBGene00136264",6.69333401113673,9.22305625756865,9.77193539884972,8.37092107891454,9.48609668144151
"WBGene00136266",6.51968514906701,5.08720164431121,5.21783822413892,6.5687020017996,4.24632051051497
"WBGene00136268",3.24239077995277,3.00509911241641,2.56906783176247,2.34716161746624,2.1853647884265
"WBGene00136269",5.02535053917254,5.8240189044449,6.04904820189354,6.05688655985576,6.38238775811437
"WBGene00136271",6.51170291929295,6.55717717859296,6.71286782797253,7.0210027695515,5.83967450061645
"WBGene00136272",2.23977087710095,1.0974872777498,0.992390862310803,-1.23859547153924,-0.364332613255586
"WBGene00136274",3.92319568691589,4.08757241268177,2.46441179919127,2.88560402539939,4.27103807161673
"WBGene00136273",3.77586664210219,3.66482998452191,3.66863101106042,1.81279281702675,2.46788220353635
"WBGene00136275",5.5251938691559,4.81851818115025,4.04639303854845,5.03705425810449,5.02269520371495
"WBGene00136281",9.13589020302249,11.0931834614818,11.1262898795762,11.4441056939282,10.70481088013
"WBGene00136280",8.35528056272721,8.10638467999862,8.69002528178129,8.63351562216174,7.66393410904357
"WBGene00136279",-0.0750377463584799,-0.333021796291526,0.941311134092555,0.346944954968484,0.747370236751547
"WBGene00136282",3.93626655009187,6.86335579326331,7.51760416250084,6.7622679454157,8.16700481532586
"WBGene00136288",6.02776760142375,4.63206780151305,4.5847939571553,6.69974671094206,5.81887027568465
"WBGene00136292",5.93205240301094,6.18479285268139,6.0262502605507,5.4467610798856,5.97746443401844
"WBGene00136294",2.50835457968466,3.08354932721607,2.51768860265183,0.276541181753591,1.58042883611613
"WBGene00136297",4.1420655756683,4.55843738768097,4.82916063696051,5.33428566753849,4.17607905810307
"WBGene00136300",5.01306570837173,3.97374234898843,3.25293104289262,3.7877798178638,3.02786625743819
"WBGene00136301",-1.51039311405438,-1.53439677933425,-1.94723452618694,-3.04811967952493,3.79653555667227
"WBGene00136304",4.49698800520134,4.6958922766434,5.15477416189574,4.21228442800069,4.97083069531763
"WBGene00136307",6.3080622369616,0.659017049231125,-0.0719073051649126,4.86479688121321,0.0325260264182326
"WBGene00136308",3.88774978233274,3.63908479613751,4.90109676321214,2.70974774463054,5.3901294028362
"WBGene00136310",5.9450436289511,4.50954623444916,4.62985023370438,6.44776681902707,5.57766196428361
"WBGene00136311",-1.33264820947104,-0.676621097530429,-3.04811967952493,-0.875832724501208,-0.525253368873397
"WBGene00136312",4.07273391092303,5.89371738034606,6.98448305177104,4.55852715989935,6.67987074627008
"WBGene00136314",6.51243040428314,5.92334930381063,6.76795892606729,6.92932798328579,5.89836372888555
"WBGene00136313",5.41123297030819,7.34208509821737,7.83781520912284,6.15703508288306,6.138921873429
"WBGene00136316",1.03834789740952,6.54855970505718,7.60122381355287,7.04833119656963,7.99638383769945
"WBGene00136319",6.55683274598709,6.43438960642697,6.45510570919749,6.72309725497165,5.5677204379035
"WBGene00136318",3.69101503167771,0.850663886802564,1.59816466575577,-0.723762203455793,-1.15565024494844
"WBGene00136320",5.16699482036716,5.09432425206355,4.32570422691929,4.90327136089365,4.18260785310538
"WBGene00136321",2.65260341729662,1.95543515098281,1.94787521254312,0.414072282813777,5.4776794255702
"WBGene00136322",0.0584740257397643,2.33800520405362,1.78359036593958,-1.04584201487585,1.17163443989613
"WBGene00136323",-3.04811967952493,-1.53439677933425,-3.04811967952493,-3.04811967952493,1.89859806003662
"WBGene00136324",2.93898313730789,0.496475978321749,2.93817759603164,0.202524634257674,0.0325260264182326
"WBGene00136327",1.65920821030469,4.65151335583217,2.50014736759845,2.93214818978985,1.49907036495091
"WBGene00136325",7.97784070022805,10.1331105979453,10.3053287738386,9.06621443707052,9.90403947444514
"WBGene00136328",5.0048173181534,4.31189715749932,3.92675386924045,4.80665232022897,4.20843152912457
"WBGene00136333",4.12313860358816,2.69110006686958,2.55214392018585,0.812688223053549,2.57101323174962
"WBGene00136335",2.54294579555222,3.16698903526191,4.1171428926785,4.0263562212622,5.48562125715571
"WBGene00136334",0.293319320923659,3.18489361648687,0.124053754134889,0.539626145586842,5.84996518213068
"WBGene00136336",5.76750411127077,2.50409203331306,6.05055533147504,2.34716161746624,2.79205553635559
"WBGene00136337",6.11656915676376,8.1391834831651,8.14661321566333,8.17468868752803,7.97444642849522
"WBGene00136338",-3.04811967952493,-2.10121688288049,-3.04811967952493,0.954726839873569,-3.04811967952493
"WBGene00136340",6.94793612295824,7.06654574393879,7.23169492434107,6.91708639889983,7.49979185835352
"WBGene00136342",5.27039074619741,6.08701622438742,6.10524037649003,4.40611018918735,6.27345055569329
"WBGene00136344",1.87368984351772,3.16698903526191,4.36499748385521,3.64138748958629,4.12953101087343
"WBGene00136347",5.57200524744189,6.17026132995222,6.21683591869527,5.9952003688191,5.17124656560849
"WBGene00136350",6.66154854253763,4.8525218042513,6.52724178701015,2.61306783245705,3.19218126889987
"WBGene00136349",0.397806202112919,-2.49833730150301,-3.04811967952493,-2.04660083695359,2.33352801151164
"WBGene00136360",5.29427621074107,6.14418759570515,6.86793752179695,8.54877336594585,4.79877036065752
"WBGene00136359",4.20462097954622,2.01670026302625,2.51768860265183,4.23102124636443,3.13946196025952
"WBGene00136358",3.87875053986649,4.50954623444916,4.40324886313712,4.74606560424999,3.5959329168463
"WBGene00136357",3.16307290368094,4.4292045236435,3.66863101106042,2.58421175645436,2.15912109998014
"WBGene00136361",4.78883074561501,5.14322155283189,5.17978072347936,6.25297415805749,4.65593393887239
"WBGene00136367",4.06878269329266,4.15270471392777,4.04033756857663,5.00475351280683,3.58611692721676
"WBGene00136369",-1.33264820947104,0.376958509968919,0.296552593187602,-0.875832724501208,4.50782238757274
"WBGene00136370",6.46811871595206,7.22257791356125,8.13564948578302,7.51954026851188,7.91344405803066
"WBGene00136373",7.8146040676457,7.5072841883293,7.61096054729538,7.88380329195689,7.92176080788517
"WBGene00136374",6.41930291056663,6.08820592316454,6.18425417088012,7.22637698239339,6.56338122313824
"WBGene00136377",4.89082604457564,7.84406383624474,8.51303442736987,8.74872204552906,9.56067054587786
"WBGene00136379",9.45347725541128,6.71182790928189,6.83944952141745,9.15197883837948,5.41529456790103
"WBGene00136382",-1.0318423226833,-0.234545075152783,-1.94723452618694,-0.238162005496707,9.57485449869502
"WBGene00136383",2.06037323314118,-1.53439677933425,-1.33015270492182,0.276541181753591,-0.219573599103374
"WBGene00136385",5.18718227850966,5.49139546108084,5.45709235108286,7.29253596646651,4.53868615237055
"WBGene00136386",4.37429511307341,3.36843982479979,3.43011459764873,4.94358915447965,4.22117207282586
"WBGene00136391",5.9514956347304,5.75228329312478,5.38962602734397,4.91200624499017,4.26489826945109
"WBGene00136394",4.94571913426677,5.53392686432012,4.59722224139167,2.78775321278227,3.56628228510377
"WBGene00136395",5.19626583783637,1.52048272047002,0.776232568965962,2.92065216580955,1.3677243750619
"WBGene00136398",5.7191671398355,6.20138011193896,6.36954398923939,7.34077654219168,6.40070392382832
"WBGene00136399",5.72545544714375,3.26282317137461,3.87325191311817,1.93210004618329,1.54032303460355
"WBGene00136401",7.44900793085291,8.77127844651567,9.22399495220027,6.62998761870685,7.8440963255701
"WBGene00136400",10.7321289453084,9.3330225831592,7.83519430815855,8.64207243267258,8.88358272168051
"WBGene00136402",8.34367726261892,8.11399762337293,8.18142269989694,8.33348107917444,8.48221102626053
"WBGene00136403",-0.570940010670374,-0.333021796291526,-0.724167838019722,0.478214610203969,9.14262639012416
"WBGene00136405",3.72153573448564,4.40649373452755,4.33067480987994,3.97726089116518,4.18260785310538
"WBGene00136407",5.02738787913248,5.37923506957985,5.05017407805352,5.46071961859424,6.3681384441276
"WBGene00136408",2.7146079528769,4.12977926017802,3.77456615968807,2.47841243033168,2.90690919657717
"WBGene00136409",7.82869177472325,7.31946914881571,6.97022037652233,6.20046411800421,6.74968449882946
"WBGene00136410",-1.0318423226833,-3.04811967952493,-0.567996782473504,-0.238162005496707,8.42554115531774
"WBGene00136412",-2.23144093502044,-3.04811967952493,-3.04811967952493,-1.72436916533884,3.38567614682018
"WBGene00136417",-2.23144093502044,-2.10121688288049,-3.04811967952493,-3.04811967952493,5.42633971528489
"WBGene00136420",5.3277265849546,5.94976925889717,6.32913476136247,6.24723320393015,6.30969066469259
"WBGene00136421",5.91454676632443,6.0762645553605,5.48856664502854,5.69131122846436,5.42082771165276
"WBGene00136422",7.18130169011036,4.78662808440368,4.52966541463476,3.17404421817239,4.14966434977967
"WBGene00136424",4.55463120788023,3.81033989089876,3.35403902738879,3.98279916409489,3.84672872218988
"WBGene00136423",6.86549379528252,6.62923660942873,6.56885327506878,7.35151893954767,5.59489647639113
"WBGene00136426",2.72468782367367,-3.04811967952493,3.05089955432534,0.861604796701962,0.343435828407564
"WBGene00136425",3.52213514837272,0.176779957583922,-0.298732924303851,-0.723762203455793,6.57583470349991
"WBGene00136427",5.30607226720823,4.56186702235944,4.05242319790281,2.72304508253672,2.07739803072768
"WBGene00136430",-0.475532596087393,0.313269330258174,-1.94723452618694,-1.72436916533884,-3.04811967952493
"WBGene00136429",9.81557106183332,11.1787035985129,11.5687824472931,11.0740600131493,10.9943951376717
"WBGene00136433",5.27211002747531,4.87199332771724,4.49466243121431,5.95208995399933,3.72677371408335
"WBGene00136432",2.59881622472711,-0.142362892165029,-1.09871316264367,-2.04660083695359,-1.81156529056744
"WBGene00136431",-0.673106471548111,-0.961657211059676,-1.60594915759156,-3.04811967952493,-2.30122613021503
"WBGene00136434",4.37749309473277,2.1502799621452,1.18034260182213,4.78462581190608,3.84672872218988
"WBGene00136435",2.06037323314118,1.24131603918294,0.833383415882601,1.47834649330293,1.3677243750619
"WBGene00136437",1.94440101377482,-3.04811967952493,-3.04811967952493,-3.04811967952493,-1.81156529056744
"WBGene00136439",-1.94914790478483,-2.10121688288049,-3.04811967952493,-3.04811967952493,4.07442663784685
"WBGene00136440",1.55007089726751,3.43727798781624,0.589794796163782,0.861604796701962,1.65744312066996
"WBGene00136441",2.75451164346848,1.95543515098281,4.45878903585149,7.57421743560812,6.51246363353588
"WBGene00136444",-1.7131550402331,-3.04811967952493,-3.04811967952493,-3.04811967952493,1.54032303460355
"WBGene00136446",3.8966932371409,4.55843738768097,3.73011434295085,4.44675265510237,3.08474286224114
"WBGene00136447",1.50399430400632,1.24131603918294,0.716724032961241,1.12467290570338,1.61944981670817
"WBGene00136449",2.39930755618136,1.54841259653575,3.16661128321157,1.70969157662097,3.45203158949365
"WBGene00136448",-0.301785693228966,-0.961657211059676,-0.724167838019722,-0.723762203455793,-0.364332613255586
"WBGene00136450",0.293319320923659,6.01377690023277,5.16872017276925,0.539626145586842,1.1181447398831
"WBGene00136451",7.17028037847727,7.42257466585012,7.6817207924083,8.03905902190056,8.23963685181744
"WBGene00136452",5.06357642146941,6.58188065047113,6.47095037062943,6.70310573125256,6.99010489703487
"WBGene00136453",1.89169519902274,3.04485739539393,3.82475268141654,3.29472896753562,4.46025226794151
"WBGene00136458",6.11561190819361,5.7492781650776,6.59387631081332,6.46270688241754,5.78494661990223
"WBGene00136457",4.93490633582789,4.6156605280336,3.91356323785569,1.86170590384288,1.54032303460355
"WBGene00136459",1.70065178271346,1.37209685081641,1.94787521254312,-1.46113241050301,-0.219573599103374
"WBGene00136460",4.39653353298782,3.4447277943526,2.39017024062842,-0.0454627534551656,2.07739803072768
"WBGene00136462",6.03081742498694,4.92887907085404,6.04602921116498,7.47110681522527,6.98076989970753
"WBGene00136464",6.51751255359296,6.3983950907485,6.55192683156769,4.73297972046805,5.68732127369618
"WBGene00136468",6.38793237852206,5.38892209854466,5.47066549996626,3.501778430429,3.9421616814677
"WBGene00136467",6.77744814017944,6.23828647488178,6.30786762499592,7.05820145952172,6.82464797326556
"WBGene00136469",6.87287731469847,5.96150219964505,5.66815826330232,5.7247473036887,5.12453978268679
"WBGene00136470",4.87733497524881,4.97076331107773,4.90776439037783,5.93075835265876,4.06738821312649
"WBGene00136471",4.7646087222293,5.52165085992516,4.40795975542471,4.15456812103732,4.39989676861971
"WBGene00136475",8.35203290628067,5.75827483515386,6.00774891460753,6.33212237792635,4.18910723564895
"WBGene00136474",4.04484540258009,2.60062402439526,2.04784743125442,3.90908825963565,1.96069303105855
"WBGene00136479",3.97478327965463,4.74197339693566,5.63036041487787,2.96609664131283,4.47095978515829
"WBGene00136481",3.78552886820151,-1.53439677933425,0.450611455691984,7.48580833953624,3.86307907442003
"WBGene00136482",3.88774978233274,-2.10121688288049,-3.04811967952493,-1.46113241050301,-1.81156529056744
"WBGene00136483",1.74093799603865,1.7055079806746,1.69385450073039,1.59865127714776,1.45660329956497
"WBGene00136485",5.81663199907204,6.66076501163977,6.53587587808285,5.98005014926038,6.52920976959748
"WBGene00136491",5.41279242679211,5.14093030840358,4.50788827071194,3.16432878826379,3.9266881606902
"WBGene00136492",-0.00673795848649703,-2.10121688288049,-1.94723452618694,-3.04811967952493,3.1123618216029
"WBGene00136495",4.6100594783112,1.82450013024752,2.75803419418959,-1.04584201487585,-1.15565024494844
"WBGene00136496",-2.23144093502044,-2.10121688288049,-3.04811967952493,-1.04584201487585,6.85969973213584
"WBGene00136499",4.92182308718129,5.31564855749531,5.40855474225474,6.13357602564519,4.46025226794151
"WBGene00136500",5.43751716963191,6.10710887632043,5.15196870911001,4.67257842323027,4.85707328555969
"WBGene00136503",5.66523442706808,5.73415790645537,6.00152869561541,6.93790698604895,6.7308757243933
"WBGene00136504",2.06037323314118,0.606845271663789,-0.180866907761062,0.655122807919424,-0.0880242243606585
"WBGene00136505",-1.7131550402331,-1.3172300824129,-1.09871316264367,-1.23859547153924,-2.30122613021503
"WBGene00136506",5.12575217231267,4.92622048792093,4.48577736135381,4.33860253959942,3.82185041380133
"WBGene00136512",7.64617605943313,7.15322171103784,6.73927519514884,6.28470803337881,6.77582741609486
"WBGene00136513",8.82962215263722,8.47259343537317,8.31909045806189,8.69490703629203,8.27481709021976
"WBGene00136516",3.17046654348656,2.4606584147194,2.04784743125442,3.04233464744794,3.04229700152525
"WBGene00136515",6.02980153332593,5.67362651360631,5.42723831798081,5.91056020725476,5.88241060653105
"WBGene00136514",5.96218526765593,6.56317892883158,6.25001050315992,6.65274911435681,5.41529456790103
"WBGene00136519",3.77101115348048,2.97454443769332,2.75803419418959,3.38114589633546,3.05658482859091
"WBGene00136520",7.6902424348846,9.2534661337762,9.1160358053135,7.37803010948024,8.19108447484603
"WBGene00136521",1.94440101377482,1.77807422852478,1.38534222618372,0.539626145586842,0.14377539158569
"WBGene00136524",5.69629954673431,5.64319066629996,5.35589115590589,3.6828082503487,4.18260785310538
"WBGene00136527",4.71237893679012,4.88847655879574,6.47544563731827,4.15456812103732,5.14474241036868
"WBGene00136528",4.32213914753045,4.16177385420784,2.75803419418959,2.55476671519604,2.80903369959894
"WBGene00136532",5.57479407007066,5.13863541930135,4.33067480987994,3.76224425067022,4.33104038899161
"WBGene00136535",3.5953764269448,3.47414818437337,3.41146847549727,5.09701272963965,3.99504829105224
"WBGene00136540",1.070318923301,2.93277142980289,1.92176092331014,1.20268428682843,4.82404637546291
"WBGene00136538",-1.0318423226833,-1.79014682586246,-1.94723452618694,-0.875832724501208,1.96069303105855
"WBGene00136541",2.22564427365657,2.05614443295921,1.38534222618372,1.65523947189189,1.86651870286666
"WBGene00136542",0.238093870065644,-0.81211118016719,-1.60594915759156,-1.04584201487585,-0.706403527246131
"WBGene00136544",6.46886850800307,6.55975241515906,6.18836735753969,7.10973185690506,5.78494661990223
"WBGene00136545",5.29427621074107,6.29502845168486,6.3513163460675,6.17891301074772,6.56588053402966
"WBGene00136546",9.39747557695572,7.87919679016151,7.71298825731541,8.64491346176257,7.80390250261603
"WBGene00136548",4.24719955968108,5.00392103895983,3.85266584100651,3.53231347790917,4.00244770929805
"WBGene00136551",5.95685035176012,5.63181360142939,5.70499105815602,6.58517970631431,5.92391710262268
"WBGene00136553",2.77405709033268,0.0260154147603436,-0.724167838019722,-0.5862035140131,-1.15565024494844
"WBGene00136554",6.01550342280656,7.00236480760264,6.51964433588098,7.19868293889262,7.36779863211613
"WBGene00136556",3.19966791464369,1.84716459610615,3.90692241877936,2.12475716017795,2.28581118902071
"WBGene00136557",6.0226701910203,7.12335779061357,8.23277502821859,6.92286008574663,8.03658215985443
"WBGene00136561",-0.00673795848649703,0.176779957583922,-0.0719073051649126,-1.46113241050301,5.27264684249241
"WBGene00136562",-1.7131550402331,-2.10121688288049,-1.33015270492182,-1.04584201487585,-1.81156529056744
"WBGene00136566",6.38634580222475,6.40222655596235,6.19791943269565,6.8557800437825,6.00351078114938
"WBGene00136568",1.16218885955191,2.97454443769332,0.941311134092555,-0.0454627534551656,0.675128465808053
"WBGene00136569",1.40717653588895,1.6290975019568,2.66664269110036,0.598529946027694,1.00482088799763
"WBGene00136571",5.11045763663874,4.27476071561163,4.23317458998539,5.72969654345581,4.27103807161673
"WBGene00136574",3.78070584404417,-0.81211118016719,7.02337737190042,2.74927762684115,4.01713365755802
"WBGene00136575",7.40737357054068,8.2453778624193,8.12209540794277,8.03005984661034,8.39283405903008
"WBGene00136576",1.10159678444367,0.937715487055697,1.75429423564125,1.20268428682843,0.0325260264182326
"WBGene00136578",6.514610660816,6.37226308153429,5.87284168725385,6.66915831536181,5.5899933027787
"WBGene00136581",0.541586786701773,1.54841259653575,1.5306530038479,-0.138597438839761,0.881830755563082
"WBGene00136580",7.38569999264681,4.6770396487999,4.50788827071194,6.76468115772578,4.20843152912457
"WBGene00136582",3.69614686514763,2.48975896056938,2.60233146136422,1.78770000114728,2.28581118902071
"WBGene00136583",5.57340033262794,6.1713843506971,6.08479174941273,6.70058719950339,6.32894713713224
"WBGene00136585",0.346508484867278,1.37209685081641,-0.899319782435759,-0.875832724501208,1.06259522810238
"WBGene00136587",2.25376049569934,-0.676621097530429,-0.724167838019722,-1.46113241050301,-3.04811967952493
"WBGene00136588",4.66343675359262,2.71594136935928,3.39257820243633,3.10462081032563,3.36286167281573
"WBGene00136590",5.54523904163527,4.90207016988796,5.41090346436963,5.64490703611833,4.10224190034631
"WBGene00136591",3.35049475726924,5.48237470652156,4.09394299062236,1.70969157662097,3.01328970830165
"WBGene00136592",2.15285874946508,2.18627910111026,1.94787521254312,2.04229004397662,0.94463604274553
"WBGene00136597",7.36127495812067,5.22120529138544,5.09468261981751,5.89448944561506,3.65346635165164
"WBGene00136598",2.90392772885062,4.6611387207772,3.95277874601584,3.59151054715082,4.57387870252652
"WBGene00136599",-3.04811967952493,-3.04811967952493,-3.04811967952493,-3.04811967952493,0.881830755563082
"WBGene00136600",3.15564117708017,3.45951298306634,4.48131422176418,4.08932114190528,3.69058560175054
"WBGene00136601",6.009332014507,3.79875916280821,4.52966541463476,5.4467610798856,4.02442094851042
"WBGene00136602",-0.301785693228966,0.246638152395159,0.21287978727176,1.53975253283457,-0.219573599103374
"WBGene00136604",4.83608788337825,-2.49833730150301,-2.39512274618428,1.41421016145844,-3.04811967952493
"WBGene00136605",6.87231069131242,5.99487101140656,5.62430075781056,6.09574080634189,5.37880241924617
"WBGene00136611",3.86514553865593,2.83411025967956,2.78725524021733,2.32988275596897,2.10515661057219
"WBGene00136610",5.06952056540618,4.99379958824352,5.22852991352936,5.58790396587769,4.7730436013349
"WBGene00136613",8.72068064924292,9.98242102340344,10.3036707981487,9.30129104480876,9.58505520886144
"WBGene00136612",6.39030897624429,6.75591429237003,7.49121011795801,6.21347749050545,6.44889118272984
"WBGene00136616",6.09147191250264,6.99413765052242,7.19945078820156,6.98971247963898,6.87187038448771
"WBGene00136618",1.50399430400632,2.22140178973659,2.1859063669587,0.999126704095478,3.51546880358532
"WBGene00136617",-0.222176983671604,0.552715803946435,-1.09871316264367,-0.345110548331533,0.599077676191769
"WBGene00136620",4.79840682181294,3.7272519571909,3.35403902738879,5.24030890630088,3.9650651684446
"WBGene00136622",6.01652942911952,5.88278943249229,5.27568555078832,6.68708026793437,4.71116794553277
"WBGene00136621",0.937950485164058,2.41587649146373,2.02349630997327,0.655122807919424,2.21113960129005
"WBGene00136623",4.32545472189179,4.95780463230321,4.48577736135381,4.99382386561451,5.79350260933565
"WBGene00136626",8.48046289321958,9.16926523702691,10.2793733719592,8.92430217329903,10.2143284286432
"WBGene00136627",-1.7131550402331,-0.55277023222025,-0.567996782473504,-3.04811967952493,4.50782238757274
"WBGene00136629",5.79526937153155,6.20905604747437,6.23683206870366,5.85275550601019,5.29992696155167
"WBGene00136639",5.16514551201421,4.87475364431613,5.2523003885314,6.09190213333456,4.35435957849105
"WBGene00136638",0.397806202112919,3.70880730732271,4.23317458998539,3.58424239273725,4.36587933358625
"WBGene00136640",1.90947860830758,3.42978951210983,2.40909186320897,2.72304508253672,2.7040317131204
"WBGene00136641",4.57148443006242,3.63908479613751,2.88510547083362,4.51332103183815,2.55096839151285
"WBGene00136642",3.22118748679403,5.30340765927687,4.20638252074837,2.99926457395597,4.08840130308705
"WBGene00136643",1.24855716742186,0.376958509968919,1.18034260182213,0.346944954968484,-0.219573599103374
"WBGene00136645",6.76773145963928,7.23713081064955,6.57095518512899,6.88195046155194,6.51505264812565
"WBGene00136644",5.05960000906004,5.3753419720265,5.90984681051584,4.57328647588383,5.87436740116085
"WBGene00136646",3.69101503167771,3.73334814070246,4.64189796426734,2.31239443795303,3.8134613867593
"WBGene00136649",1.87368984351772,-0.234545075152783,0.375637454051981,-2.46214443944264,-3.04811967952493
"WBGene00136651",-2.23144093502044,-0.438716097111974,-0.427092041567332,-1.23859547153924,-1.15565024494844
"WBGene00136655",2.69423443959783,2.69110006686958,2.84397953953415,3.56221561508475,2.57101323174962
"WBGene00136659",5.6414885806498,4.0293043466988,4.44051219224841,5.79411357432936,4.07442663784685
"WBGene00136658",1.81828491033945,1.30818785368399,1.84045613847678,3.32991929826571,2.44634085747939
"WBGene00136657",-1.51039311405438,-0.438716097111974,0.0293978402013209,-1.23859547153924,-1.44664834020296
"WBGene00136660",8.43341510257741,7.14581348566187,8.2443450878007,3.81907651927246,4.72465224421723
"WBGene00136661",-1.7131550402331,-0.55277023222025,-0.724167838019722,-1.04584201487585,-3.04811967952493
"WBGene00136663",-0.902096926249669,-0.55277023222025,0.21287978727176,1.78770000114728,0.881830755563082
"WBGene00136665",4.65291811977046,2.98480139911963,2.88510547083362,4.9350439744122,3.30419531052681
"WBGene00136666",3.79033582238079,3.36843982479979,4.07036390626268,3.26776121344226,5.31486261335742
"WBGene00136671",-0.783063172457701,-2.10121688288049,-0.567996782473504,0.276541181753591,8.7757130856359
"WBGene00136670",1.59472133364262,-1.1285167572912,1.13560003368142,6.83526199851625,2.35680734903508
"WBGene00136672",1.070318923301,0.176779957583922,0.450611455691984,-1.46113241050301,0.247056834634923
"WBGene00136675",4.75480488532087,3.96340617678214,3.55429635064816,4.3895271046329,2.28581118902071
"WBGene00136676",5.3780888548114,5.50926950094178,5.87454449094577,4.97727255628896,5.73917577074454
"WBGene00136677",1.78012973915967,1.65501993678454,2.39017024062842,3.73624854977481,2.1853647884265
"WBGene00136679",5.90460569054045,0.176779957583922,-1.94723452618694,2.12475716017795,0.94463604274553
"WBGene00136681",2.18241505276632,2.58722293118235,0.992390862310803,-1.23859547153924,0.343435828407564
"WBGene00136680",4.44000767936387,0.89484616937786,0.776232568965962,1.50937619481596,-0.364332613255586
"WBGene00136682",-0.0750377463584799,-0.55277023222025,-0.0719073051649126,0.999126704095478,-0.364332613255586
"WBGene00136684",2.46090373449829,4.98871210951113,2.9118855638399,2.36423598041799,2.6857636202419
"WBGene00136685",3.67550908652593,3.3367580882616,2.29165037401247,3.98831625776838,2.62952901545988
"WBGene00136686",1.70065178271346,-1.79014682586246,2.35156581815062,-1.04584201487585,-3.04811967952493
