"","EE--","L4--","YA_female--","YA_male--"
"WBGene00153606",7.57174919663976,-2.11030249450788,-3.54608476198388,-3.54608476198388
"WBGene00153607",-2.74551301103543,3.764429446201,6.02203006713833,4.35338631547209
"WBGene00153610",0.297119549714765,4.78301268837065,3.23471341834441,3.91435635666367
"WBGene00153611",5.97770289820996,2.29373651516072,4.97581525894898,2.31066774861193
"WBGene00153613",-1.85661838170394,4.13585892531171,0.987527493247188,7.68618053709544
"WBGene00153614",-1.42903450974358,-0.57870353137251,-2.6024514053579,-0.802987069801062
"WBGene00153615",6.340241287821,4.23052515252377,5.61287884707903,4.86872743023525
"WBGene00153617",-1.55797632334384,3.63195889946254,1.76793643815376,2.68342284661801
"WBGene00153618",-2.23366206186324,1.6890178819538,-2.03677803440828,-3.54608476198388
"WBGene00153619",-3.54608476198388,-0.251735239087218,-3.54608476198388,0.0850342576256874
"WBGene00153620",-2.74551301103543,-1.00218068805386,-1.3154316104791,-0.091071829279391
"WBGene00153621",-0.605707219762652,0.459618701922473,-1.3154316104791,0.630652075582563
"WBGene00153622",1.03860898296689,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00153624",6.39678793127537,6.09250564084388,5.6855874740322,5.93718777053706
"WBGene00153626",0.00923734316680932,4.84295056415311,5.75057662746372,4.45309267811553
"WBGene00153627",-3.54608476198388,1.04016296739932,1.86505237753984,1.40340732069051
"WBGene00153628",7.73331100934204,5.21594237968883,5.60821055394227,5.7505578503084
"WBGene00153629",1.95014046985731,-2.11030249450788,-0.190834393020353,-0.291703129392371
"WBGene00153630",0.404843623117553,3.53838099039689,1.6273589178094,2.73715835296862
"WBGene00153631",-2.23366206186324,-1.31502383206748,2.58839194462151,4.81975605644236
"WBGene00153632",8.68819156871587,7.1391923368646,7.93837639547269,7.49179046818138
"WBGene00153633",5.61983886986181,5.14330906386731,3.55886171626963,4.41238242040451
"WBGene00153635",7.77489931001966,7.8961378193048,7.45918149328212,7.38011048605893
"WBGene00153636",7.89446221275764,5.174747598179,7.10300089611318,5.65607649780943
"WBGene00153637",-3.54608476198388,-3.18519835385874,-3.54608476198388,1.5305860827778
"WBGene00153639",0.568232954543466,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00153640",-2.74551301103543,0.380933158699123,-1.3154316104791,-0.802987069801062
"WBGene00153642",5.60861668104031,3.5917632878697,5.00452062888858,4.21820568532308
"WBGene00153643",7.45075749218566,7.06824906573122,6.89067785724801,7.48787728281761
"WBGene00153644",7.0397029521356,3.94621113746755,6.7808826080255,4.90439503168714
"WBGene00153645",5.1531799390193,4.35924411662108,4.25227590482504,3.76714300244509
"WBGene00153646",-2.46700577773185,0.98802328861251,-0.646220374228106,0.630652075582563
"WBGene00153647",-3.54608476198388,4.07050446104368,4.91663206448051,4.17991087104064
"WBGene00153648",0.297119549714765,-0.210534318051547,-1.05632856271583,-0.524813084880452
"WBGene00153650",3.8955096564167,2.35677125712451,3.47929011597615,2.6276081833569
"WBGene00153651",-2.74551301103543,1.65598227759771,5.86261445813111,3.8548319520385
"WBGene00153652",-2.74551301103543,4.92843213712979,4.61540042372219,5.08102275251605
"WBGene00153653",7.26340308103711,5.5906307114892,6.68770980032828,5.45428693664639
"WBGene00153654",-3.54608476198388,0.0825241033776002,-3.54608476198388,0.241963222737029
"WBGene00153657",5.42781862010076,3.55639545458643,3.14731341803488,3.48251411104087
"WBGene00153658",-3.54608476198388,0.268863019129688,-3.54608476198388,2.41326648469931
"WBGene00153659",-3.54608476198388,2.0611883792408,-2.03677803440828,5.69393543551659
"WBGene00153660",7.31724673518133,6.57137441228524,7.20854766466345,6.20370851674143
"WBGene00153661",2.29629416827008,2.51866464888293,3.89411542807405,2.6276081833569
"WBGene00153663",-1.20129829351795,3.38554462390509,-0.190834393020353,7.59362329590864
"WBGene00153664",5.64934482201498,3.7566593347208,3.39507224697608,3.65993206490729
"WBGene00153665",-1.85661838170394,-1.15013896097749,1.38690773151867,0.0850342576256874
"WBGene00153667",0.404843623117553,2.6916366679339,2.1989337471689,2.56954696936192
"WBGene00153669",7.59728557217475,4.57342354134493,5.65874931536065,5.12199626793117
"WBGene00153671",-0.293517771268258,-0.0205240418395945,-2.03677803440828,-0.802987069801062
"WBGene00153672",-1.55797632334384,0.459618701922473,3.62505937567859,2.20021014171625
"WBGene00153673",-2.74551301103543,-0.337844386744363,-3.54608476198388,-0.291703129392371
"WBGene00153675",4.05558670249176,8.64253172726444,3.4995982305683,3.2435136732781
"WBGene00153676",3.79017908339286,3.82016642477199,3.08147540080114,3.22482622431622
"WBGene00153677",-0.605707219762652,-0.429421139006255,-2.03677803440828,-1.60215157093195
"WBGene00153679",3.39671901243976,1.73192058197955,3.85524380824655,2.44590629148353
"WBGene00153680",4.73328371968177,3.89757780407836,4.91663206448051,3.2435136732781
"WBGene00153681",-1.55797632334384,4.87320907034043,4.32235658631232,4.35338631547209
"WBGene00153682",7.54280772838668,5.90371490244021,6.56900995606129,6.28036652724831
"WBGene00153684",1.35742884990867,0.209384660900367,-0.836750827762618,0.383484532783755
"WBGene00153685",1.10400288305571,2.48143470010423,2.95482094241104,2.44590629148353
"WBGene00153687",-2.23366206186324,0.43386409932943,-3.54608476198388,-1.60215157093195
"WBGene00153688",-0.0370125108099499,-0.0565766502635032,-0.646220374228106,-0.524813084880452
"WBGene00153689",5.42141941191964,2.8558036823842,1.55157565582638,3.1275758645324
"WBGene00153690",8.10925216007974,5.26149462755832,7.26376392201736,6.29835260691077
"WBGene00153691",-3.09096601514301,-1.96617918122638,-3.54608476198388,2.16142814476118
"WBGene00153694",4.28438122598433,2.4939517371112,4.13384494087466,1.80672470623713
"WBGene00153695",-0.605707219762652,2.51866464888293,-0.190834393020353,1.59020424316351
"WBGene00153698",-2.23366206186324,0.43386409932943,1.34262670889231,4.31855844503643
"WBGene00153699",1.49380044658714,-1.83515491663461,-3.54608476198388,-0.524813084880452
"WBGene00153700",4.54988338913116,4.06631981299866,3.93196712112574,3.00150045759588
"WBGene00153702",1.76036510535396,3.28108665361245,2.24777463100325,2.16142814476118
"WBGene00153703",5.01125364170455,4.59100833574911,3.87869223273935,3.70107542275103
"WBGene00153704",8.01606197799889,6.03531535154129,7.55750330843281,6.95330879103564
"WBGene00153706",4.84109712774566,3.70106425532031,4.54874764730285,4.00476452812356
"WBGene00153707",-2.74551301103543,0.952186311628862,-1.3154316104791,2.2747800709516
"WBGene00153708",3.2455354005559,2.61348879246503,0.433378779355766,1.18877574527002
"WBGene00153710",-1.55797632334384,0.799212180080944,0.736897689586755,0.630652075582563
"WBGene00153712",0.873404245062293,1.95654791315381,-0.0662040842200632,0.241963222737029
"WBGene00153713",6.33741158111412,-0.337844386744363,2.40676500468572,-0.802987069801062
"WBGene00153714",9.4401736448868,7.61562519651766,8.97530668189574,8.30886732149057
"WBGene00153716",1.83929519731259,3.76184405608864,2.78320893409349,3.79274553408233
"WBGene00153718",6.3825832020722,6.1154707004815,5.6855874740322,5.73082623745479
"WBGene00153722",6.116217385755,3.35155878182403,4.5966689087033,3.80537840983968
"WBGene00153723",-2.74551301103543,1.33271262038016,-0.836750827762618,1.10949713247354
"WBGene00153724",4.47975767957113,5.03933378284463,3.16012800462053,4.37896632771944
"WBGene00153725",5.33099374824749,3.64884857206386,4.07416147539655,2.44590629148353
"WBGene00153728",-0.605707219762652,-0.687561971064253,-1.3154316104791,-0.291703129392371
"WBGene00153729",-2.74551301103543,3.27021252094638,2.22356086114442,4.65503818031106
"WBGene00153730",-2.23366206186324,-0.527207201543285,-1.3154316104791,3.79274553408233
"WBGene00153731",7.27380104338824,6.2038410578464,7.26227896725976,8.0542042701659
"WBGene00153732",3.99079206924617,1.30456665131874,-2.03677803440828,-3.54608476198388
"WBGene00153733",7.86745047113753,5.55224551893597,4.54386679676124,3.81790162608306
"WBGene00153735",2.35119223193842,2.35677125712451,1.38690773151867,1.95014557068241
"WBGene00153736",-2.74551301103543,-0.294147466062952,-2.03677803440828,5.12199626793117
"WBGene00153737",5.25145381511718,3.46716337507333,2.73263196572668,3.35082355275572
"WBGene00153738",-2.03285772412421,2.6916366679339,1.38690773151867,1.80672470623713
"WBGene00153739",-3.54608476198388,-2.11030249450788,-3.54608476198388,0.936536860164759
"WBGene00153743",7.02289342482537,4.63122469638298,6.63933733732783,5.4259345410125
"WBGene00153747",-2.74551301103543,5.25415507291244,5.83890108526574,5.38864307002636
"WBGene00153748",-1.09963063193276,0.0825241033776002,-0.477942226203429,0.5123550439103
"WBGene00153750",2.47993942503176,-0.805309609998938,-0.0662040842200632,0.84160322329688
"WBGene00153751",-1.55797632334384,2.99440071771869,0.803753715457282,7.51023451039841
"WBGene00153752",5.15703674034511,4.22490439044723,5.24302162073991,4.59809232807543
"WBGene00153753",-2.74551301103543,6.61069806774033,5.72923721563749,6.82580317053649
"WBGene00153754",-0.831633805639175,0.605178770107405,-3.54608476198388,2.03840494068037
"WBGene00153755",1.33943904288148,2.25012934144379,-1.3154316104791,1.02560740496015
"WBGene00153756",0.297119549714765,-0.210534318051547,-3.54608476198388,-1.60215157093195
"WBGene00153757",0.742626816525443,3.30259207818256,4.35058109828179,3.94892672837532
"WBGene00153758",2.08581483578118,8.64332205175758,7.17421628119235,5.74401058558243
"WBGene00153759",0.796368515308942,2.83135216939417,1.20099372608245,-0.291703129392371
"WBGene00153760",1.63323063365172,1.87276496380141,-0.190834393020353,1.33535063333514
"WBGene00153761",-3.54608476198388,1.36031997259345,0.0485106703188786,-0.291703129392371
"WBGene00153765",6.56201195869195,5.27424968066168,6.07204584178707,5.18135397231487
"WBGene00153769",-2.74551301103543,0.534233735102529,-3.54608476198388,0.383484532783755
"WBGene00153770",-1.20129829351795,1.31870827327706,1.66380820145276,1.59020424316351
"WBGene00153771",3.01563393200057,4.44876608668826,3.27060826754442,3.55910634495692
"WBGene00153773",4.52820894660333,2.14294079283936,1.89602399015573,1.59020424316351
"WBGene00153774",-3.54608476198388,-0.337844386744363,-3.54608476198388,2.78896405713933
"WBGene00153779",-3.54608476198388,-1.31502383206748,-0.477942226203429,-0.802987069801062
"WBGene00153780",-3.54608476198388,-3.54608476198388,5.63828788929423,2.2747800709516
"WBGene00153781",3.343558120173,3.32728316820462,3.68835236664214,2.88730787701272
"WBGene00153782",-1.69958363851393,1.99227803885489,0.346353935940815,1.90390488820085
"WBGene00153783",6.79848569568202,3.97104615892635,5.92024671327895,3.94892672837532
"WBGene00153784",-3.54608476198388,0.694651287690185,-1.3154316104791,0.630652075582563
"WBGene00153786",-1.55797632334384,3.28108665361245,2.01366101042996,1.95014557068241
"WBGene00153787",0.220558277437226,-2.45059320537259,-2.03677803440828,-3.54608476198388
"WBGene00153788",2.99853993073124,6.31515389143729,6.2307995623142,7.72160238308498
"WBGene00153789",9.07647635893243,5.97743640503321,7.21085895663927,5.99347298135441
"WBGene00153790",4.01082202580098,3.78749180139564,3.50964608394651,4.48485348268897
"WBGene00153791",0.796368515308942,1.51571194417188,-1.05632856271583,0.739979884216343
"WBGene00153792",1.39274915905026,2.81148812635731,1.6273589178094,2.31066774861193
"WBGene00153793",2.52838469007091,3.6148691544091,1.38690773151867,3.02329307064434
"WBGene00153794",4.96066288423245,4.44232200990922,4.76550260772221,4.74958537509037
"WBGene00153795",3.64027018173702,-0.477485834771634,-2.03677803440828,-3.54608476198388
"WBGene00153796",-0.752328225542806,0.534233735102529,-2.03677803440828,-1.60215157093195
"WBGene00153797",5.09941012516965,0.933928373306766,2.56930410478337,1.18877574527002
"WBGene00153799",1.12515833446543,-0.251735239087218,-3.54608476198388,-0.802987069801062
"WBGene00153800",5.73354532127746,4.05791392624255,0.253740768397452,1.59020424316351
"WBGene00153801",4.69488852063756,4.27290521562926,6.34603345048816,5.07059493174962
"WBGene00153802",-1.3106774049803,-1.23022710159329,-1.3154316104791,-1.60215157093195
"WBGene00153807",6.260626402995,8.01081548107271,9.56606696883557,8.20781393620456
"WBGene00153809",1.50997502058213,-1.83515491663461,-2.6024514053579,-3.54608476198388
"WBGene00153811",-0.831633805639175,0.605178770107405,1.09820516517542,1.70252260698929
"WBGene00153812",-3.54608476198388,1.20149259799163,-3.54608476198388,3.92597210054462
"WBGene00153815",-3.54608476198388,2.85094642075179,-1.3154316104791,-0.091071829279391
"WBGene00153816",5.43100761146454,4.33335831739421,5.06368671484928,3.55910634495692
"WBGene00153820",3.97048010268683,2.5247772942947,2.29501605950382,1.80672470623713
"WBGene00153822",-0.472622205691574,-0.131502752627605,-0.836750827762618,-1.60215157093195
"WBGene00153824",4.27967188919422,2.37041267397573,3.78252129269793,2.78896405713933
"WBGene00153825",4.43174663817412,5.29942638454591,4.96854877757254,5.3330166537054
"WBGene00153827",8.08954312436333,2.47513521975114,6.17349201636988,4.13056708303169
"WBGene00153828",-3.54608476198388,-1.96617918122638,0.253740768397452,0.383484532783755
"WBGene00153830",0.333928581649195,2.98998905198456,3.23471341834441,5.58091957884899
"WBGene00153831",0.505079950241799,-2.27043791016521,-3.54608476198388,-1.60215157093195
"WBGene00153832",1.69112206643513,0.147348337401656,-0.327257970362851,0.241963222737029
"WBGene00153835",3.07119398547977,-3.54608476198388,-0.477942226203429,-3.54608476198388
"WBGene00153836",-0.677155888262022,3.27384634638194,-3.54608476198388,-3.54608476198388
"WBGene00153837",6.00077847864508,4.8082901059427,5.77785419892015,3.982688061216
"WBGene00153839",-0.537630661517638,2.96323194457064,1.55157565582638,2.34568432949781
"WBGene00153840",-2.74551301103543,3.80266440409037,3.33982495570606,4.47697859176659
"WBGene00153841",0.568232954543466,-3.54608476198388,-0.477942226203429,-3.54608476198388
"WBGene00153843",2.12834512842103,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00153844",0.598802147500965,3.10868524294495,-3.54608476198388,0.383484532783755
"WBGene00153845",-2.23366206186324,2.95420148216832,1.92634465766514,2.44590629148353
"WBGene00153846",4.44021198816767,2.05275245312596,1.89602399015573,1.70252260698929
"WBGene00153847",-2.23366206186324,3.05055750359662,2.40676500468572,3.36795741874108
"WBGene00153848",-3.09096601514301,-0.210534318051547,-2.03677803440828,-3.54608476198388
"WBGene00153851",-3.54608476198388,0.716178515550765,-3.54608476198388,2.37987110144371
"WBGene00153854",-3.54608476198388,0.650608526882462,-0.836750827762618,0.84160322329688
"WBGene00153855",-2.74551301103543,2.11889778566024,-3.54608476198388,3.87893721732823
"WBGene00153858",-0.752328225542806,-1.23022710159329,-3.54608476198388,-1.14792665558904
"WBGene00153859",-0.134212953198643,3.43181863902227,1.69935925124169,2.20021014171625
"WBGene00153860",4.76395527527542,6.27401452128212,5.69221972277907,6.84581521596319
"WBGene00153861",1.86467392669646,-1.96617918122638,-2.03677803440828,-3.54608476198388
"WBGene00153862",0.472435574229542,1.81407831912044,2.1989337471689,3.36795741874108
"WBGene00153863",0.628737028524499,0.209384660900367,-3.54608476198388,-1.60215157093195
"WBGene00153864",7.94664291144811,6.32219032992865,7.72209891533782,7.02931568632864
"WBGene00153865",-3.54608476198388,0.877725846238023,-2.03677803440828,4.20872685592012
"WBGene00153868",8.75333218058489,5.7621316506093,6.70311532582505,6.01810217809396
"WBGene00153869",1.71921932758722,1.61072410008135,-1.3154316104791,-3.54608476198388
"WBGene00153870",0.369821783241311,5.84934646278422,3.53937646774025,10.7481292907333
"WBGene00153871",6.0319165396977,-3.54608476198388,-0.477942226203429,-3.54608476198388
"WBGene00153872",5.97187586822129,4.83190025370022,5.57270838628368,5.08102275251605
"WBGene00153873",8.1676102821486,7.82686442010818,8.64753687492576,7.6844718935341
"WBGene00153874",-1.85661838170394,1.59918418307412,0.154772013745717,1.10949713247354
"WBGene00153875",-0.605707219762652,-0.57870353137251,-3.54608476198388,-0.291703129392371
"WBGene00153876",3.22608497269067,7.6192004210466,8.82499150074322,7.48198753092812
"WBGene00153879",7.59515497818788,5.283291881009,5.24000710584173,4.72984036583156
"WBGene00153880",0.922567060814096,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00153881",6.0340153147492,6.75483075781696,6.2932068336926,6.25065228718781
"WBGene00153882",2.89765096854785,0.628072461192419,1.15051468187187,-0.291703129392371
"WBGene00153884",4.23171320337525,4.55263332397604,3.43779562548746,4.53122094810598
"WBGene00153885",5.94163725368565,4.65510584020019,4.80683357302715,3.75416931440242
"WBGene00153886",3.93797202975281,0.758292636038198,3.83939708348224,3.72786659918198
"WBGene00153887",6.16491353687312,5.79664266270788,3.71465037505867,5.04419078031625
"WBGene00153890",6.25343895591508,4.03239834693077,5.63599637990203,5.3589571456656
"WBGene00153891",3.87380041553828,-2.27043791016521,2.12242490392818,-0.802987069801062
"WBGene00153892",0.404843623117553,2.88935418351868,2.22356086114442,1.7555642329147
"WBGene00153895",0.297119549714765,-2.89676418778045,-3.54608476198388,-0.802987069801062
"WBGene00153896",3.94095776438152,2.57276789023693,2.42811240697981,2.23797684842885
"WBGene00153897",4.58083970489972,7.25402735532887,0.736897689586755,2.50905074439116
"WBGene00153898",-3.54608476198388,-2.11030249450788,-3.54608476198388,0.0850342576256874
"WBGene00153900",-1.00465831900213,0.581915920021583,-3.54608476198388,3.70107542275103
"WBGene00153901",2.08581483578118,4.16158602742748,2.78320893409349,2.41326648469931
"WBGene00153902",-0.350783780534936,2.34299962146019,0.803753715457282,1.70252260698929
"WBGene00153903",4.90975812650702,5.42810937607734,4.83107548333339,4.60533470236813
"WBGene00153904",0.369821783241311,-3.54608476198388,-2.03677803440828,-3.54608476198388
"WBGene00153905",1.80036986887705,1.00561338711922,-3.54608476198388,-0.091071829279391
"WBGene00153906",-3.54608476198388,1.12308169803475,0.0485106703188786,0.0850342576256874
"WBGene00153908",0.369821783241311,-0.867995018672264,-3.54608476198388,-3.54608476198388
"WBGene00153910",4.53612828918024,3.82264947045654,3.38419074675115,2.91088093980099
"WBGene00153911",0.822506820588999,1.09048383525364,2.64418541566168,1.5305860827778
"WBGene00153917",-1.20129829351795,-0.0565766502635032,-2.03677803440828,4.98988695863914
"WBGene00153918",7.68136729515235,5.06472806667354,5.96839762051669,5.11693776664353
"WBGene00153919",7.29874555924544,6.01320273609513,5.99009043542059,5.9429161412701
"WBGene00153920",4.680669340981,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00153921",5.27412322998356,-3.54608476198388,0.0485106703188786,-3.54608476198388
"WBGene00153922",0.993305993888545,5.44271070459054,4.19738683040394,3.35082355275572
"WBGene00153923",6.63803052136016,5.92697981780626,7.21700436012508,5.52473310934005
"WBGene00153924",0.628737028524499,4.68407054251322,3.79900159949602,4.72984036583156
"WBGene00153925",3.10353114013555,-0.0565766502635032,-3.54608476198388,-0.291703129392371
"WBGene00153926",-3.54608476198388,-2.45059320537259,-3.54608476198388,5.25227342076014
"WBGene00153927",1.99679739405908,-1.83515491663461,-3.54608476198388,-1.60215157093195
"WBGene00153929",5.5285105026442,-3.54608476198388,2.17387893154757,-1.60215157093195
"WBGene00153930",3.78686403662894,8.30602640847364,8.96118947314921,9.81316950834587
"WBGene00153934",2.6932755298835,-2.27043791016521,-3.54608476198388,-3.54608476198388
"WBGene00153935",4.24143332997256,1.36031997259345,3.02655236435979,3.54410974829286
"WBGene00153939",8.00807675339002,6.60566061716873,8.31905904230415,7.16905672457327
"WBGene00153941",4.98401042515912,3.6262847814341,4.37826401195841,3.02329307064434
"WBGene00153942",8.66434056253014,5.81671074143367,4.13384494087466,4.81975605644236
"WBGene00153944",8.74971845176701,-0.93352833222328,5.09738954049609,0.936536860164759
"WBGene00153946",-1.3106774049803,1.69986375823419,-2.03677803440828,1.10949713247354
"WBGene00153947",2.36903697592724,-2.27043791016521,-3.54608476198388,-1.60215157093195
"WBGene00153951",-0.472622205691574,1.78381478795759,-2.03677803440828,1.26392385314947
"WBGene00153952",3.343558120173,-2.45059320537259,-3.54608476198388,1.02560740496015
"WBGene00153953",-1.55797632334384,3.47033400599566,1.69935925124169,1.59020424316351
"WBGene00153954",6.16427494909591,1.55207868968308,4.02597147653428,2.65578541630789
"WBGene00153955",5.96088634340226,2.8558036823842,5.28164767659708,3.78000106136675
"WBGene00153957",6.91997464019269,5.15222061642999,7.78653255493313,4.84444952116578
"WBGene00153958",4.97529931531326,-3.54608476198388,-2.03677803440828,-3.54608476198388
"WBGene00153959",5.71011028804819,6.25391661492082,4.91285124644406,5.70745966909955
"WBGene00153961",2.89765096854785,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00153962",7.81491545575847,4.94334066424933,6.3585959031249,6.34884751557332
"WBGene00153963",1.95014046985731,5.92061927524299,0.346353935940815,1.02560740496015
"WBGene00153964",2.91597532662286,3.26656951960212,4.19738683040394,2.53961593056752
"WBGene00153966",3.47295865240713,4.62270077908554,3.7059375272599,4.14057177917929
"WBGene00153968",6.86640969930412,4.97939531341675,5.67223080188875,4.59809232807543
"WBGene00153970",0.970109614166242,4.43584902021995,3.39507224697608,4.46109867049892
"WBGene00153971",4.38208268634137,6.32525801293002,4.9612455114575,5.75707553630337
"WBGene00153972",-3.54608476198388,0.933928373306766,-3.54608476198388,2.93407501237807
"WBGene00153973",-1.69958363851393,-0.210534318051547,1.92634465766514,1.02560740496015
"WBGene00153974",6.28785126469601,5.86809859260915,5.6855874740322,6.26672826903877
"WBGene00153978",1.08253258893045,1.54005801133328,-2.03677803440828,0.936536860164759
"WBGene00153980",8.28563798380072,5.5220074493573,5.50651619348793,5.63499961831929
"WBGene00153981",6.21941579646513,3.30614535441896,6.35163027192149,4.20872685592012
"WBGene00153982",7.03062211120583,5.20741701152415,5.92775995501216,5.81444641602806
"WBGene00153983",7.69004458909682,4.56899364705981,5.4989704764189,3.93749506767894
"WBGene00153985",4.20464016572053,6.08890021279641,5.70539344736108,5.66303424855769
"WBGene00153986",-3.54608476198388,0.799212180080944,-3.54608476198388,2.41326648469931
"WBGene00153988",-3.54608476198388,-0.170477429342746,-3.54608476198388,3.51364063170473
"WBGene00153989",2.36903697592724,0.933928373306766,1.24976608610766,1.10949713247354
"WBGene00153990",-3.54608476198388,1.41399862013756,-3.54608476198388,4.15050757303547
"WBGene00153991",7.64406697793843,5.65961385915241,6.257876752909,6.0582389113147
"WBGene00153993",-3.54608476198388,0.778897479688917,0.0485106703188786,-0.091071829279391
"WBGene00153994",6.77901301438855,5.99625550320877,5.76951589805626,6.79287790098197
"WBGene00153995",1.54179011064241,2.22030797231044,-3.54608476198388,-1.60215157093195
"WBGene00153997",5.48723594991269,4.89578843469767,6.99001597899229,7.24521219729549
"WBGene00153999",9.43416025815577,5.66308184695759,6.95826889996188,6.46287978246757
"WBGene00154001",0.404843623117553,2.92214215257735,2.86375266654645,4.38739319239576
"WBGene00154002",5.35916796322895,4.21737581350088,3.52953425756491,3.982688061216
"WBGene00154004",1.03860898296689,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00154005",-3.54608476198388,0.0489859483994794,-3.54608476198388,2.97937360112312
"WBGene00154006",-1.55797632334384,1.81407831912044,-3.54608476198388,1.18877574527002
"WBGene00154007",7.98800837940922,5.1591139660548,6.35302609128155,6.07919717131904
"WBGene00154008",4.84588379816835,7.62080638604988,8.49910256409925,8.29213507699373
"WBGene00154009",4.21947022084148,4.56899364705981,4.79455813346603,4.1001298555721
"WBGene00154011",7.79545857198892,4.50240883343494,6.32627180051218,4.17991087104064
"WBGene00154013",7.83290844807538,5.32592260644659,5.85475322923962,5.45027054888701
"WBGene00154014",5.77763426127665,1.83390697429651,0.736897689586755,1.40340732069051
"WBGene00154016",-0.410417188411214,3.48608347324013,2.46988233421662,2.88730787701272
"WBGene00154017",-0.0370125108099499,3.12487189590942,4.56810758019379,3.90264632992435
"WBGene00154019",4.08827162972668,4.76634163382556,3.30563167599761,3.48251411104087
"WBGene00154020",0.0540504609722164,2.85094642075179,-2.03677803440828,5.8422983955057
"WBGene00154021",3.48936725381277,3.40555835678834,4.09433155289406,3.02329307064434
"WBGene00154022",0.658063387376175,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00154024",-3.09096601514301,5.91539425589877,6.19855349428846,5.79873755418456
"WBGene00154025",5.59825242207218,2.29373651516072,4.1403265567468,3.90264632992435
"WBGene00154026",5.9130337597907,8.30436176252955,7.81669007626651,7.59088954151331
"WBGene00154028",-2.74551301103543,-0.131502752627605,-1.3154316104791,-0.802987069801062
"WBGene00154029",-3.54608476198388,1.07390447033589,-0.190834393020353,1.10949713247354
"WBGene00154031",4.57508576597181,5.84446737539226,5.5655018983138,4.98434244012804
"WBGene00154033",-0.134212953198643,0.650608526882462,0.928832688864804,-1.60215157093195
"WBGene00154034",8.02118469076854,5.27606266022893,6.31198874819775,4.98988695863914
"WBGene00154035",3.4605285564089,3.81269154261908,2.01366101042996,1.99495007795288
"WBGene00154037",1.54179011064241,3.42856212544315,2.60723053348569,3.71453319985613
"WBGene00154039",1.28408318897437,3.10868524294495,4.13384494087466,2.34568432949781
"WBGene00154040",3.43110161020126,4.05369254484627,5.31067187812489,4.30971850221413
"WBGene00154042",-1.09963063193276,4.15962322604456,3.75744237844427,1.5305860827778
"WBGene00154043",2.99853993073124,5.05842127792068,3.10817222245628,3.91435635666367
"WBGene00154044",1.60338981610031,3.38554462390509,2.09599294614668,1.4683976564225
"WBGene00154045",6.19273518539591,7.35739807377299,7.59396738802089,7.40626209701354
"WBGene00154050",2.84123860793117,-3.54608476198388,-0.836750827762618,-3.54608476198388
"WBGene00154051",2.35119223193842,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00154052",-3.54608476198388,1.66707841022079,-2.03677803440828,3.72786659918198
"WBGene00154053",3.21626053006688,-2.89676418778045,-2.03677803440828,-3.54608476198388
"WBGene00154054",-0.915553730210587,0.297707227796028,0.154772013745717,0.241963222737029
"WBGene00154055",0.297119549714765,0.407641362862545,-2.03677803440828,4.46109867049892
"WBGene00154057",8.1801414714255,5.51894849052567,7.89926230862904,7.27843958538258
"WBGene00154058",1.67686553190207,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00154059",1.69112206643513,1.98342812392312,2.87933553984565,2.68342284661801
"WBGene00154060",6.97308101540379,9.24638635229209,9.91443888227312,9.06123210186373
"WBGene00154062",1.67686553190207,3.30968990063423,0.867648292098241,2.56954696936192
"WBGene00154063",5.49741232653597,5.13033885478445,4.8430453768883,3.84262658141069
"WBGene00154064",0.439035407726878,6.70085193579806,6.67883221574488,6.34884751557332
"WBGene00154065",1.24596292849819,1.59918418307412,1.47158980072098,-0.524813084880452
"WBGene00154066",4.40388608421666,3.70645229254703,4.00481545278831,3.1275758645324
"WBGene00154067",5.58876531832102,5.56193798771348,5.32212001367416,5.50937298587893
"WBGene00154071",8.18455690854338,6.32438219748102,6.88875437000064,6.01538627250267
"WBGene00154073",-2.23366206186324,2.67524337642845,-1.3154316104791,6.08697868377888
"WBGene00154075",1.91413009111289,6.23772727303762,3.2940514214282,3.60318289922969
"WBGene00154077",3.69788537704398,4.63828969065453,3.51962444136616,4.01567735819985
"WBGene00154079",7.47000516921395,4.51934534884666,3.81529577143394,3.63183649635349
"WBGene00154080",1.99679739405908,0.0146495423912174,-1.3154316104791,-1.60215157093195
"WBGene00154082",1.76036510535396,-2.11030249450788,-3.54608476198388,-3.54608476198388
"WBGene00154083",-1.55797632334384,-0.527207201543285,0.515451496473938,0.241963222737029
"WBGene00154084",5.1531799390193,5.16107745994212,4.10099272963942,4.4690604800526
"WBGene00154085",2.98124095740288,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00154086",6.56974839518087,6.27582779620358,6.09891610704474,6.43875732624327
"WBGene00154087",1.8264364293913,3.89993123295298,3.27060826754442,2.50905074439116
"WBGene00154088",-2.74551301103543,3.91397175084715,0.666792295331969,1.33535063333514
