"","EE-SRS267689","L2-SRS183252","L2-SRS267690","L4-SRS183253","YA_female-SRS267691","YA_male-SRS267692"
"WBGene00075195",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,3.32174808038866,-0.840020537685107
"WBGene00075800",-2.83324530677606,-0.706881826920514,-0.768122815724199,1.30586979600197,1.73981638774496,1.26187398013151
"WBGene00075194",-3.03348458587396,-0.706881826920514,-3.36471725789946,-1.01605829888539,-1.6355474686571,-1.63648714359998
"WBGene00086326",0.12463696895447,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00073002",-1.81109216453751,3.38058101432983,3.25628799274723,6.38482113739679,3.80850111728081,3.24228981579963
"WBGene00086324",-0.226129663816355,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00073222",-1.29651899170775,-0.706881826920514,1.97258606287482,1.30586979600197,0.66701530136333,1.29549443297137
"WBGene00066112",5.43412096420904,3.68543559585825,3.4334073381046,1.79129662317221,3.50741048518494,3.03444858023103
"WBGene00066113",-0.845857582698188,4.84770702475712,-2.26518158434855,10.9579044816741,6.50127279908154,4.56885597696706
"WBGene00078439",-1.95548207387269,-0.706881826920514,1.52141477754226,-1.01605829888539,-1.45497522301528,-2.07705973498596
"WBGene00077040",0.996262757520093,-0.706881826920514,0.782124130429811,1.30586979600197,-1.08300644562832,-0.183974938902469
"WBGene00066342",1.80221496187761,-0.706881826920514,-2.47163246181597,-1.01605829888539,-2.37251306282331,-3.07705973498596
"WBGene00078438",-2.29651899170775,4.9078280171947,4.70980652764338,4.26934391997685,3.83042699584697,4.42203443401083
"WBGene00067682",3.84235007406641,4.33751229243794,2.71971152326125,4.19339506674356,3.16836836943373,2.52921327198061
"WBGene00075931",-1.3454285921887,-0.706881826920514,2.63528274210054,0.568904201835763,0.686380626230261,0.870472845119908
"WBGene00075930",-5.20340958731627,1.61504626796685,-1.21787586957019,0.568904201835763,-5.54243806426562,-3.5624865621562
"WBGene00075941",4.08891204548577,1.61504626796685,2.06633255936802,-1.01605829888539,0.916993554371678,1.5079027657352
"WBGene00073121",4.29743229224066,4.50257153870844,5.09178383963902,3.50750365717162,3.85630562767257,4.3788545433291
"WBGene00074103",-2.50296986917518,-0.706881826920514,-0.265181584348545,-1.01605829888539,-1.84199834612453,-1.02643366191599
"WBGene00079074",5.75767830268106,1.61504626796685,1.10405222531717,3.07140454236495,4.92210768606832,4.2214938515276
"WBGene00074548",-2.03348458587396,-0.706881826920514,-0.444151725393865,1.30586979600197,0.523651126192153,0.802085870139657
"WBGene00074456",2.52110426580368,6.54104568652307,6.22435599940603,6.47579479744428,7.42586873016518,6.76529060842785
"WBGene00074459",3.4932798022214,2.75254979171678,4.0571552162365,0.568904201835763,3.17523835880078,3.41250154983573
"WBGene00074460",5.40613855168316,12.2476780200793,9.51437144369033,11.6368628392355,10.1159508429962,9.00080506018389
"WBGene00074524",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,1.81144000052817
"WBGene00075034",2.2924454395709,-0.706881826920514,1.93121562845496,-1.01605829888539,-0.257035845403371,-1.02643366191599
"WBGene00075035",3.87652846754738,1.61504626796685,2.17222372795875,2.89083229672313,3.16146550917904,2.39635611308704
"WBGene00073106",-3.88148149242891,2.4630431745218,1.24578033492883,-1.01605829888539,-0.787550562102151,0.285510344398752
"WBGene00068777",0.304385052882425,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-5.88441465704356
"WBGene00075657",-6.20340958731627,1.61504626796685,-2.71264056131977,-1.01605829888539,-5.54243806426562,-1.88441465704356
"WBGene00075438",-3.61844708659512,-0.706881826920514,-4.58710967923591,-1.01605829888539,-2.73508314220802,2.570912563261
"WBGene00077085",-6.20340958731627,-0.706881826920514,-4.58710967923591,-1.01605829888539,-1.6355474686571,3.28049226963213
"WBGene00062744",-3.39605466525867,-0.706881826920514,-3.00214717851475,0.568904201835763,-0.572504789567764,5.36469879567017
"WBGene00076142",6.18685074384299,-0.706881826920514,1.37482227993057,1.30586979600197,4.36595455650813,1.3347538634186
"WBGene00075321",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.79129662317221,2.86270339887072,1.49062477430336
"WBGene00075893",0.915531485407236,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00081669",1.6545714078113,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00073714",-6.20340958731627,-0.706881826920514,-6.17207217995706,4.47579479744428,0.56608639251255,6.18492097922637
"WBGene00082571",-3.88148149242891,0.878080673800643,-0.471632461815972,0.568904201835763,-1.84199834612453,-0.240558467268836
"WBGene00060719",-0.32076653795443,1.61504626796685,2.24999258621575,1.30586979600197,0.290451949899122,1.53343785784234
"WBGene00081557",-0.475489132753073,-0.706881826920514,1.52141477754226,-1.01605829888539,2.00445639562202,0.961075393900814
"WBGene00060718",-1.07412657037131,-0.706881826920514,2.559246851068,-1.01605829888539,0.56608639251255,1.51646477923862
"WBGene00060715",-3.88148149242891,1.61504626796685,3.53356020740435,-1.01605829888539,-2.37251306282331,-1.02643366191599
"WBGene00060710",0.425947032763338,1.61504626796685,1.54217333770906,1.30586979600197,1.40007644107362,2.34920501971614
"WBGene00060709",2.31622666552694,-0.706881826920514,2.54676889477147,1.79129662317221,1.05747477792151,2.34440403345232
"WBGene00060707",-0.137320396858499,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00060704",0.171629844030653,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00060702",-0.181041774287817,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00081555",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.84199834612453,3.9018549706049
"WBGene00060694",-4.82489796406254,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,0.698442377800677
"WBGene00060693",-3.48094356284518,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,1.2800900686145
"WBGene00081546",-5.35541268076132,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,0.272224653648527
"WBGene00060691",0.936141765082522,1.61504626796685,3.40912840196789,-1.01605829888539,1.59711328813317,1.63128518124048
"WBGene00060690",-2.29651899170775,-0.706881826920514,1.46455244058658,1.30586979600197,0.411758246121256,1.8637781925459
"WBGene00060689",-0.588699743201063,1.61504626796685,2.48970591781492,-1.01605829888539,-0.0505849679359446,2.38704837086081
"WBGene00060683",1.67310735924873,-0.706881826920514,-3.00214717851475,-1.01605829888539,-1.73508314220802,-2.18397493890247
"WBGene00081542",2.34348487257137,-0.706881826920514,-1.4171846777936,-1.01605829888539,-3.22050996937826,-3.5624865621562
"WBGene00060682",3.94252255850424,4.9078280171947,5.46319247658245,4.71186215567781,5.83856404528531,5.44706216481606
"WBGene00060681",-3.20340958731627,-0.706881826920514,-3.00214717851475,0.568904201835763,-2.73508314220802,-0.946128865159508
"WBGene00060680",-6.20340958731627,-0.706881826920514,-1.7797547571783,-1.01605829888539,-0.735083142208015,0.265332462461121
"WBGene00060679",-6.20340958731627,-0.706881826920514,-0.444151725393865,1.30586979600197,0.579820503546378,-0.329825805365924
"WBGene00081502",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,3.42164703238478
"WBGene00060678",2.08660925961635,1.61504626796685,0.202967251389861,1.30586979600197,-1.29451055082203,-0.129527154880092
"WBGene00060675",-2.50296986917518,-0.706881826920514,2.2073061871142,-1.01605829888539,2.5365132771292,2.9772926295423
"WBGene00060674",-2.11594674606593,4.33751229243794,4.11448558165089,4.91467903867749,5.05840405012168,5.24164445902712
"WBGene00060673",-3.03348458587396,1.61504626796685,3.44447666382193,1.30586979600197,3.94740989617368,3.31034219737869
"WBGene00081568",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,3.52709633096851
"WBGene00081560",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.45497522301528,4.02397796373019
"WBGene00060666",3.9677672103355,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.29451055082203,-5.88441465704356
"WBGene00081533",4.07812639682453,-0.706881826920514,0.88862375173049,-1.01605829888539,3.96138767373013,2.9453080780425
"WBGene00060665",3.54421278168948,-0.706881826920514,0.335722460241632,1.30586979600197,2.92108630900556,2.28551034439875
"WBGene00081544",3.25397129175626,-0.706881826920514,-1.4171846777936,-1.01605829888539,1.75530361422575,-0.796951815793222
"WBGene00081524",5.65496001253847,-0.706881826920514,-1.21787586957019,-1.01605829888539,2.86270339887072,1.63128518124048
"WBGene00060658",2.37779099460869,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.37251306282331,-5.88441465704356
"WBGene00060657",5.09522581941797,-0.706881826920514,-6.17207217995706,-1.01605829888539,0.647386494614398,-5.88441465704356
"WBGene00081565",-1.81109216453751,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.08300644562832,2.81255286919073
"WBGene00081532",3.14973723818181,-0.706881826920514,-0.417184677793595,-1.01605829888539,1.45756193573438,1.41625821238048
"WBGene00060655",1.20733854086968,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060653",1.63579420078067,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060650",2.33186578930453,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-5.88441465704356
"WBGene00060649",2.39091501660858,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060648",3.12041080326468,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060647",2.13198076737765,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060644",2.37914641569779,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,-5.88441465704356
"WBGene00060642",3.4612865695486,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-5.88441465704356
"WBGene00060640",3.42266444877404,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,-5.88441465704356
"WBGene00060639",1.27232384365013,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-5.88441465704356
"WBGene00060635",-2.50296986917518,-0.706881826920514,1.91539066129328,1.30586979600197,-2.08300644562832,-3.5624865621562
"WBGene00081577",-6.20340958731627,1.95760101344417,0.143711394632397,-1.01605829888539,-3.22050996937826,-3.07705973498596
"WBGene00081504",-0.993956221687322,-0.706881826920514,-2.71264056131977,-1.01605829888539,0.933295366700779,0.0463226805193254
"WBGene00060633",3.16435460110345,-0.706881826920514,-2.92414466651348,-0.0160582988853935,-0.232825291811496,-1.4920972342648
"WBGene00060632",1.75659234475181,-0.706881826920514,-1.61748332827943,-0.0160582988853935,2.0791742887587,1.48190755720225
"WBGene00081567",1.88934755360358,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,-5.88441465704356
"WBGene00060628",1.10347235895643,-0.706881826920514,-6.17207217995706,-1.01605829888539,-0.340804203095969,-1.79695181579322
"WBGene00060626",1.02540910317961,-0.706881826920514,-2.29825898159798,-1.01605829888539,-0.208298885427383,-0.371555702593584
"WBGene00060625",2.52960573436969,-0.706881826920514,-0.844384815781016,-1.01605829888539,0.938796285262912,1.06978165334331
"WBGene00081572",1.60613347948833,-0.706881826920514,-2.75793664697261,1.30586979600197,0.954854944397172,1.21719340145856
"WBGene00060624",-0.930639854879761,-0.706881826920514,-3.47163246181597,-1.01605829888539,-0.918337169637505,-1.07705973498596
"WBGene00060622",0.194735529188137,-0.706881826920514,-2.30813372953309,-1.01605829888539,0.00723110646087124,0.195816614975703
"WBGene00081464",1.93101673290465,-0.706881826920514,-4.58710967923591,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060621",0.304385052882425,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.45497522301528,-5.88441465704356
"WBGene00081527",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.30586979600197,-1.29451055082203,-0.156494202480362
"WBGene00081510",0.136440415568353,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060619",-0.336996106192819,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00081523",1.89356904905427,0.878080673800643,-1.66111026067968,1.98394170111461,0.691756658688192,-0.0899987906934549
"WBGene00081490",0.949179481970854,1.29311817307949,-2.8501440850697,0.983941701114607,-0.762127965222244,-2.85584550484679
"WBGene00060618",2.1039278557685,1.61504626796685,-0.617483328279427,-1.01605829888539,2.38284932250472,1.72291565670605
"WBGene00060617",2.29898466879499,-0.706881826920514,-1.83150991093065,0.568904201835763,1.31579164994556,-0.129527154880092
"WBGene00068505",4.02545719221283,0.293118173079486,-0.49569192449014,-1.01605829888539,1.72453582725623,0.875806289422948
"WBGene00081517",-0.755830390767389,-0.706881826920514,-4.24607276140084,-1.01605829888539,-1.29451055082203,-3.45145524976745
"WBGene00068500",2.21444292756963,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,-3.88441465704356
"WBGene00068498",1.37658510588242,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,-4.88441465704356
"WBGene00081479",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,2.17628127464399
"WBGene00068495",0.830013414221179,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00068494",1.44764210386266,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-5.88441465704356
"WBGene00068493",1.32797187320004,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00068492",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.01887610820861,5.09214946637177
"WBGene00068489",2.73028106763596,-0.706881826920514,-3.8501440850697,-1.01605829888539,-3.95747556354446,-3.5624865621562
"WBGene00068488",1.59100627903383,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,-5.88441465704356
"WBGene00068486",2.35501112595239,-0.706881826920514,-6.17207217995706,-1.01605829888539,-0.588241753878744,-3.5624865621562
"WBGene00068485",-4.61844708659512,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,1.32503870858539
"WBGene00068484",-2.74397796867897,-0.706881826920514,-6.17207217995706,-1.01605829888539,-0.898581874490895,3.35159953485652
"WBGene00081564",-4.61844708659512,-0.706881826920514,-6.17207217995706,3.62779789088933,-0.257035845403371,4.82380707299479
"WBGene00072316",-0.475489132753073,1.61504626796685,-2.08460933870672,2.6843814192557,0.501956055092834,1.56679645478877
"WBGene00073163",-4.50741577420637,0.615046267966849,-1.73777756199714,0.983941701114607,-2.32520734804495,-2.12525882324329
"WBGene00081575",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,0.265332462461121
"WBGene00081466",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.84199834612453,1.63647898342986
"WBGene00081494",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.08300644562832,3.16270925507047
"WBGene00081522",-6.20340958731627,-0.706881826920514,-6.17207217995706,0.568904201835763,-3.22050996937826,1.92294026501404
"WBGene00081485",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-0.156494202480362
"WBGene00068469",-2.50296986917518,-0.706881826920514,0.770442325382176,-1.01605829888539,-1.84199834612453,-1.02643366191599
"WBGene00070813",2.50739684638308,2.4630431745218,-0.81452017533898,-1.01605829888539,-0.257035845403371,-1.36085270098655
"WBGene00070815",-1.15901546795782,-0.706881826920514,1.40535664807868,-1.01605829888539,-0.184886059647536,0.455435345841064
"WBGene00081566",3.51939794385328,-0.706881826920514,-3.00214717851475,-1.01605829888539,-0.898581874490895,-5.88441465704356
"WBGene00070820",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,3.33717246422124
"WBGene00070821",-0.845857582698188,5.22385551064237,2.89670609802835,3.07140454236495,1.53437753278521,3.3177091667869
"WBGene00070823",1.28040618994798,-0.706881826920514,-2.08460933870672,-1.01605829888539,-0.0505849679359446,-0.674961291414611
"WBGene00070824",0.762374697345815,-0.706881826920514,-1.12767806059861,-1.01605829888539,-5.54243806426562,-2.71448965560125
"WBGene00070825",1.4619263298689,1.61504626796685,2.19861522685015,-1.01605829888539,2.51825786742193,1.63128518124048
"WBGene00070826",2.19319519386559,2.4630431745218,2.17222372795875,3.07140454236495,2.47437022342093,2.07558727502452
"WBGene00060717",-0.530984245344776,-0.706881826920514,0.746791057317531,-1.01605829888539,-0.898581874490895,1.08136962761853
"WBGene00081472",1.8787394540376,2.99355789122058,2.30770808407204,1.30586979600197,0.647386494614398,1.76663703413537
"WBGene00081547",-0.845857582698188,1.61504626796685,-0.390712466432404,1.30586979600197,-0.787550562102151,0.224109799734608
"WBGene00060716",2.03021008944343,2.99355789122058,3.40724375762295,2.15386670255692,1.69596667505946,3.00128171629583
"WBGene00081570",0.884053253934068,4.78497126940916,1.09471436073784,2.15386670255692,1.05747477792151,2.30046068586472
"WBGene00060714",1.59749031260403,1.61504626796685,1.7166710689412,2.15386670255692,1.11577341848618,2.1042700297286
"WBGene00060713",0.564774737460655,1.61504626796685,1.12254856893456,-1.01605829888539,-0.33298469863667,0.363512856400025
"WBGene00060712",1.55814164512821,-0.706881826920514,2.5318313934876,1.30586979600197,2.09418655627803,2.95163569801451
"WBGene00060711",-2.50296986917518,2.4630431745218,-6.17207217995706,-1.01605829888539,-5.54243806426562,-2.2994521563224
"WBGene00060708",-0.811092164537511,-0.706881826920514,-3.8501440850697,-1.01605829888539,-3.22050996937826,-2.71448965560125
"WBGene00060703",0.510835930349851,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-0.0515246428788191
"WBGene00060701",-3.03348458587396,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-0.392561560713886
"WBGene00060700",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,2.17984308667645
"WBGene00060698",-0.588699743201063,2.99355789122058,2.34756407288615,3.62779789088933,2.25846183565469,2.38704837086081
"WBGene00060697",-1.67984763125926,-0.706881826920514,0.457284440122546,1.30586979600197,0.23892164925904,0.455435345841064
"WBGene00060696",-3.03348458587396,1.61504626796685,-0.289429130595223,2.15386670255692,0.129987277705876,1.70804238022452
"WBGene00060695",-3.88148149242891,-0.706881826920514,0.486139302794731,-1.01605829888539,-1.6355474686571,-0.674961291414611
"WBGene00060692",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.30586979600197,-2.37251306282331,0.224109799734608
"WBGene00060686",-6.20340958731627,-0.706881826920514,1.34362765832698,-1.01605829888539,-2.37251306282331,-0.329825805365924
"WBGene00060685",-0.530984245344776,-0.706881826920514,-1.4171846777936,-1.01605829888539,-3.22050996937826,-2.18397493890247
"WBGene00060684",2.1140030264486,1.61504626796685,-3.00214717851475,-1.01605829888539,-0.841998346124527,-0.674961291414611
"WBGene00060677",-6.20340958731627,-0.706881826920514,-0.617483328279427,1.30586979600197,2.06489224948399,-0.392561560713886
"WBGene00081519",-6.20340958731627,-0.706881826920514,-1.7797547571783,-1.01605829888539,-1.6355474686571,-0.930218346656686
"WBGene00081489",-3.03348458587396,2.4630431745218,4.12828038037116,1.30586979600197,4.28569841992849,3.29797969636097
"WBGene00060672",-3.03348458587396,8.28464001915518,4.78575538087668,9.44644397371187,6.58781071978507,6.13274172933955
"WBGene00081545",-3.39605466525867,2.4630431745218,2.6255893458967,3.23186921455819,4.40446821019078,4.25896855694626
"WBGene00060670",5.93582198340308,-0.706881826920514,-0.149704366928609,-1.01605829888539,1.27774089814957,-1.4920972342648
"WBGene00060669",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.6355474686571,2.8469043739815
"WBGene00060668",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,3.5770647902426
"WBGene00060667",1.28040618994798,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,0.591318773922837
"WBGene00060664",5.94855828365192,-0.706881826920514,-2.08460933870672,-1.01605829888539,3.12644692000063,1.41020609184807
"WBGene00081493",5.64638643492934,-0.706881826920514,0.237318756180638,3.07140454236495,3.70311464199006,2.98902945547182
"WBGene00081537",-1.95548207387269,-0.706881826920514,-4.58710967923591,-1.01605829888539,-3.22050996937826,1.53343785784234
"WBGene00081556",-1.15901546795782,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.08300644562832,3.33233120115174
"WBGene00060663",3.60555458760299,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060662",-2.39605466525867,-0.706881826920514,2.56602007966343,3.37625912389337,-0.684457069138047,1.61543123003964
"WBGene00060660",3.05161898250246,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-3.5624865621562
"WBGene00081478",3.04451792612731,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.37251306282331,-5.88441465704356
"WBGene00060659",3.19105310729405,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.37251306282331,-5.88441465704356
"WBGene00060656",3.8994322282443,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.84199834612453,-5.88441465704356
"WBGene00060654",3.46075321914724,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.73508314220802,-5.88441465704356
"WBGene00060651",1.99626275752009,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060645",2.95353303359261,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00060643",1.94887525499031,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-1.63648714359998
"WBGene00060641",1.77387033618364,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-5.88441465704356
"WBGene00060637",4.10947336796808,-0.706881826920514,-0.417184677793595,-1.01605829888539,2.38829927329727,1.79506544246189
"WBGene00060634",2.23538226526199,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00081534",2.41130025679894,-0.706881826920514,-0.513860697205269,1.48474375417176,2.45756193573438,1.76663703413537
"WBGene00060631",1.05718068741472,-0.706881826920514,-0.444151725393865,-0.284875057313193,1.4907646616716,0.165216110681039
"WBGene00060630",1.23953390853246,-0.706881826920514,-0.850144085069702,1.48474375417176,1.74610506839345,0.730295187071647
"WBGene00060627",-1.15901546795782,-0.706881826920514,-2.08460933870672,-1.01605829888539,-0.588241753878744,0.490624774303364
"WBGene00081563",-1.15901546795782,-0.706881826920514,-3.8501440850697,0.568904201835763,-1.45497522301528,-2.18397493890247
"WBGene00081474",1.56040031996402,-0.706881826920514,-2.80190789941685,-1.01605829888539,-0.44061993003821,-4.88441465704356
"WBGene00081554",-1.61844708659512,-0.706881826920514,-3.00214717851475,-1.01605829888539,-2.17227378372541,-2.32369970256908
"WBGene00068503",6.29817883561612,2.4630431745218,2.79371210470502,1.30586979600197,2.5608497441464,0.816025061097531
"WBGene00068501",4.63185133131122,-0.706881826920514,-2.47163246181597,-1.01605829888539,0.18548239029758,-3.5624865621562
"WBGene00081469",2.40021675766992,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.84199834612453,-5.88441465704356
"WBGene00068499",-0.588699743201063,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00068497",-6.20340958731627,-0.706881826920514,-6.17207217995706,2.15386670255692,-1.15012064148686,5.07728101252982
"WBGene00068496",4.00238366208089,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00081559",4.46901575465522,-0.706881826920514,-6.17207217995706,-1.01605829888539,0.290451949899122,-5.88441465704356
"WBGene00068491",1.4186422321401,-0.706881826920514,-4.58710967923591,-1.01605829888539,-5.54243806426562,-4.2994521563224
"WBGene00068490",2.02059208688183,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-2.42498303840626
"WBGene00081526",-3.88148149242891,-0.706881826920514,-1.92414466651348,-1.01605829888539,-1.84199834612453,-0.930218346656686
"WBGene00068487",3.19960243625873,-0.706881826920514,-6.17207217995706,-1.01605829888539,-0.684457069138047,-3.5624865621562
"WBGene00081475",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-0.392561560713886
"WBGene00081571",-2.61844708659512,0.293118173079486,-2.18111731956007,0.489832630844564,-0.493678752345764,-0.910803381524089
"WBGene00072317",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.30586979600197,-5.54243806426562,-0.354593710514866
"WBGene00081487",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,0.499289635430491
"WBGene00081505",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.30586979600197,-3.95747556354446,1.60117317621366
"WBGene00081561",-4.61844708659512,-0.706881826920514,-6.17207217995706,1.30586979600197,-3.95747556354446,2.16129040746724
"WBGene00081488",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.37251306282331,2.3299044637572
"WBGene00081562",-3.88148149242891,-0.706881826920514,-4.58710967923591,0.568904201835763,-5.54243806426562,1.74494196303605
"WBGene00081514",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,1.38742183579712
"WBGene00068475",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,0.3589497686501
"WBGene00081477",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.45497522301528,3.60097191579721
"WBGene00081484",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,2.6740060562251
"WBGene00068472",0.136440415568353,-0.706881826920514,0.0567465105388171,1.30586979600197,-1.45497522301528,-1.02643366191599
"WBGene00068471",-3.88148149242891,6.84770702475712,-0.557362335841856,6.34149370573269,-1.01887610820861,-1.71448965560125
"WBGene00081508",-2.11594674606593,-0.706881826920514,-1.21787586957019,-1.01605829888539,-5.54243806426562,-2.18397493890247
"WBGene00081495",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,2.20834248387629
"WBGene00070814",-3.03348458587396,2.4630431745218,1.15884469815755,-1.01605829888539,-1.01887610820861,0.0928652664563557
"WBGene00070816",3.35309646735566,-0.706881826920514,2.46817275626528,1.30586979600197,0.340204985096222,0.829830860622562
"WBGene00070817",1.49007737018305,-0.706881826920514,1.60271487964411,-1.01605829888539,-0.588241753878744,2.0284746791864
"WBGene00070818",0.785275099455894,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00070819",-2.50296986917518,-0.706881826920514,-4.58710967923591,-1.01605829888539,-1.84199834612453,3.5481272433447
"WBGene00070822",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,2.59536560698554
"WBGene00081463",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.79129662317221,-2.37251306282331,3.91162495178621
"WBGene00070827",0.171629844030653,4.50257153870844,3.14759994098993,3.62779789088933,-3.22050996937826,-3.5624865621562
