"","EE-AF16_EE","EE-AF16_EEb","L2-AF16_L2","L2-AF16_L2b","L4-AF16_L4","L4-AF16_L4b","YA-AF16_YA","YA-AF16_Yab","mixed-AF16_Mx"
"WBGene00034103",3.77965494991472,3.89226673553006,2.00696275186426,4.1801445648532,3.24399570167066,4.71754391310327,3.69024386405057,3.77058288376729,4.95564683910642
"WBGene00034104",5.80663862599271,5.76520465499968,4.89448802260585,5.86210680062578,4.68456829305665,5.9135200534141,5.05816320815064,5.76645026839238,4.95564683910642
"WBGene00034105",4.41905045362827,4.31527842406368,2.00696275186426,3.37999270749638,2.552117997033,3.8962791230584,4.83202838512838,4.80160977938792,4.95564683910642
"WBGene00034106",5.55081287529778,5.78437999795708,2.00696275186426,3.63195495583123,2.552117997033,4.02551131314219,4.49176846746876,4.97780387337305,4.95564683910642
"WBGene00034107",4.96110726332061,5.04922740439502,2.00696275186426,3.42173724844088,2.02160328033422,3.68599165285175,4.55434720333018,5.12450688475001,4.95564683910642
"WBGene00034108",3.80575705246031,3.70178443893183,3.77249749822724,3.52110146854327,3.49553446866663,4.02225466381148,5.10071884149216,5.1322356266673,4.95564683910642
"WBGene00034109",5.8177588456644,6.24681830494222,5.66231458047682,7.00305197214689,7.12314130679628,7.17101416299281,7.36573434892579,7.70968463277345,4.95564683910642
"WBGene00034110",5.49210917125775,5.37009819249934,3.38547437511799,4.11165426980266,2.552117997033,3.42993771195118,0.771514600406647,1.2658799549616,4.95564683910642
"WBGene00034111",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,0.946966536507246,3.82911090174608,3.93867262858139,4.95564683910642
"WBGene00034112",5.99475993466116,5.87405545987992,5.79355911375507,5.70403696710623,4.87404609192036,4.74940596815073,5.65058151379085,5.36432226351824,4.95564683910642
"WBGene00034113",-0.622272467037858,-0.565482439720189,-0.314965343023101,1.54726813052474,-1.1483217211081,0.572571021725748,-1.18065687450274,-1.30046686759221,4.95564683910642
"WBGene00034116",-2.75472276306151,-3.52895656369508,-0.314965343023101,1.05806461260902,1.17360637377927,-0.0948536391873814,-1.61675598930941,-5.0009065857333,4.95564683910642
"WBGene00034117",7.22859975597188,7.16783713338774,8.08163943815876,6.60247966669472,8.26318926690398,7.48138985856426,7.87143858763422,7.71612716375759,4.95564683910642
"WBGene00034118",5.42020291943917,4.9345678095761,8.4027110800433,7.81160340048994,9.04026712459925,7.53293056107347,7.94110185280355,7.43658542439205,6.54060933982757
"WBGene00034119",6.6117675876615,6.71730899526764,5.70740247000535,6.54932933411777,6.10906612158456,6.58944807630575,7.40446896559486,7.24968792145901,4.95564683910642
"WBGene00034120",2.0801128954182,2.5371326267627,-0.314965343023101,-3.38819161728055,-1.1483217211081,-1.86038838555036,-2.53429382911744,-1.30046686759221,4.95564683910642
"WBGene00034121",-0.34663802442443,-0.23617481446723,2.00696275186426,2.2728738625264,-1.1483217211081,0.832633861028251,-0.846237835432178,0.35664541888478,4.95564683910642
"WBGene00034122",-1.59718148607503,-0.359031562252763,-0.314965343023101,-5.71011971216791,1.17360637377927,-5.76727898115888,-2.00377911241866,-1.83098158429099,4.95564683910642
"WBGene00034123",6.73882481271658,6.79229510934311,6.65081894163899,6.73928690281767,7.39471009914714,6.44855732880358,7.38075560374775,7.2094603598993,6.54060933982757
"WBGene00034124",4.51996897571874,4.44028604073942,-0.314965343023101,4.22209503980047,4.5795987334551,4.19127373427213,4.6610100186918,4.90146852875272,4.95564683910642
"WBGene00034125",6.54325165538666,6.55611748934176,5.4129551115401,6.09602709115261,5.90696071439309,6.07860305322518,6.6727204910601,6.68603158593708,4.95564683910642
"WBGene00034126",5.02310155037912,4.98595470116628,4.32889084675162,3.52110146854327,4.96020273567007,3.57923475200676,5.15453926937567,4.78209162318711,4.95564683910642
"WBGene00034127",5.68406908951675,5.74390645950683,2.00696275186426,4.13065821142714,2.93914112014224,4.44095537718091,5.61149682746245,5.47381336079318,6.54060933982757
"WBGene00034128",6.57222521285016,6.71350303747019,8.48269618283066,5.53602706246795,8.13012773711239,4.91834585856748,6.35072458601358,6.24167210371804,4.95564683910642
"WBGene00034129",5.39150320069714,5.26610901896454,3.38547437511799,4.86068472555659,5.94971036185243,6.85362811472646,7.72479553661496,7.38953110382723,4.95564683910642
"WBGene00034130",8.89788093641522,9.00898979668113,6.74031709247809,6.63833182523922,7.24828306007376,5.91527675992143,7.11136460329127,7.10925043322076,4.95564683910642
"WBGene00034131",5.53529608387111,5.17078938427593,4.54301565210447,3.65838674933978,3.70965927401948,3.16641167379336,4.66755781377817,4.30058960924925,4.95564683910642
"WBGene00034132",6.1712310229714,6.52279617482918,7.11966288461362,6.20538625006402,6.41392070311298,5.11612800522949,7.15667415177907,6.94855539362685,4.95564683910642
"WBGene00034133",1.27954713902324,0.890582327818709,4.32889084675162,5.09642990981805,2.552117997033,5.81627394930761,4.15220669806578,3.94453725064461,4.95564683910642
"WBGene00034134",-0.622272467037858,-0.641431292953488,5.04258666159498,4.76864990730785,2.552117997033,4.47708485396163,3.97701958121805,3.83514376932477,4.95564683910642
"WBGene00034135",5.7679342091451,5.69263055756973,-0.314965343023101,3.40622424906956,3.89607239825036,3.96912295015941,3.72832306982851,3.75731662899342,4.95564683910642
"WBGene00034137",-3.28523747976029,-3.52895656369508,2.00696275186426,-3.38819161728055,2.02160328033422,3.65268119668901,6.06768325013797,5.91123427056242,4.95564683910642
"WBGene00034138",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,1.56363789695574,4.67624223452922,4.93425846387039,4.95564683910642
"WBGene00034139",-3.28523747976029,-5.85088465858244,2.00696275186426,2.57989913476471,2.02160328033422,3.8747727117691,1.77959694670451,1.33894341715132,4.95564683910642
"WBGene00034140",-2.75472276306151,-5.85088465858244,-0.314965343023101,-5.71011971216791,1.17360637377927,-2.30784736252158,-3.38229073567239,-2.67897849084594,4.95564683910642
"WBGene00034143",-1.59718148607503,-1.45856723580368,-0.314965343023101,3.11960302291815,-1.1483217211081,2.46634069560083,0.953992652192045,0.613803258381904,4.95564683910642
"WBGene00034145",6.22277733518754,6.36191567584699,8.8969229515229,7.33751546155712,7.84885775982953,5.92751417384107,6.44203161532624,6.59295135312492,4.95564683910642
"WBGene00034146",4.47631375268419,4.20032428233233,5.4129551115401,5.1172229920662,6.80004551047658,6.0452994629765,7.19947475980448,6.95873317863088,4.95564683910642
"WBGene00034147",-4.13323438631524,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,0.708454449807521,3.92695822514423,4.12062693160673,4.95564683910642
"WBGene00034148",7.18542139430026,6.9542546057343,10.367151421927,7.72385686224806,9.91169863339976,7.95542183785108,8.52692733285995,8.34380542420171,4.95564683910642
"WBGene00034149",-6.4551624812026,-2.39145303994514,-0.314965343023101,-0.352567707549827,-1.1483217211081,-0.722884861800424,-2.53429382911744,-1.09401599012479,4.95564683910642
"WBGene00034150",-1.70027497903913,-1.60295714513885,-0.314965343023101,0.17252333719393,-1.1483217211081,-3.44535088627151,-2.53429382911744,-1.30046686759221,4.95564683910642
"WBGene00034151",4.62232087565691,4.8744815993132,3.38547437511799,4.44596336412077,5.39083708999993,4.29476715656161,3.56490784858967,4.43996258187757,4.95564683910642
"WBGene00034152",3.25046990615882,3.09455917779547,3.38547437511799,3.29830890990267,3.70965927401948,3.37482807614367,4.83784571172369,4.60457293232836,4.95564683910642
"WBGene00034153",6.88510490778096,7.07929825828283,4.32889084675162,6.52977711027795,5.26106921502961,6.29780050784098,4.52580160514588,4.56324290425243,6.54060933982757
"WBGene00034154",-1.81130629142787,-1.45856723580368,5.29974450109211,5.48402152669522,4.34353137522158,4.32415640516473,3.91233001321924,3.70989984796605,4.95564683910642
"WBGene00034157",1.26593670750459,1.11489962607965,2.00696275186426,-2.25068809353061,-1.1483217211081,-2.59735397971656,-0.846237835432178,0.208546779895645,4.95564683910642
"WBGene00034158",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,2.02160328033422,0.0656110330058649,3.01345759250665,3.07055577682332,4.95564683910642
"WBGene00034159",-1.81130629142787,-2.68095965714013,-0.314965343023101,-5.71011971216791,4.78241561645479,2.6962453921123,5.97745882464994,5.15264544597481,4.95564683910642
"WBGene00034160",-6.4551624812026,-4.26592215786128,-0.314965343023101,-5.71011971216791,-1.1483217211081,2.14561035507108,5.41017422430756,5.86868725750748,4.95564683910642
"WBGene00034161",-6.4551624812026,-5.85088465858244,-0.314965343023101,0.017800742395288,-1.1483217211081,0.341245475619292,0.178424218802091,-0.142925590605732,4.95564683910642
"WBGene00034162",-2.9957308625653,-5.85088465858244,2.00696275186426,2.81735729389249,-1.1483217211081,3.1486003976769,-0.574935813614784,0.35664541888478,4.95564683910642
"WBGene00034164",-3.28523747976029,-5.85088465858244,-0.314965343023101,-3.38819161728055,3.89607239825036,3.14261410261116,5.74027845654406,5.65819737774036,4.95564683910642
"WBGene00034165",3.7986850037848,3.66678472955137,2.00696275186426,4.21913869646906,2.93914112014224,3.85294084434861,2.45059927849235,2.63571803481034,4.95564683910642
"WBGene00034166",-2.75472276306151,-1.7634218173321,-0.314965343023101,-1.06626352239319,-1.1483217211081,-1.37496155838012,-5.70421883055975,-5.0009065857333,4.95564683910642
"WBGene00034167",3.77245346221162,3.61468174622696,4.54301565210447,4.5993566416732,4.46638812300711,4.47231954809025,4.6610100186918,4.87407476192047,4.95564683910642
"WBGene00034168",5.55850913285604,4.87958547860178,4.89448802260585,5.07859862052255,6.41392070311298,5.76068665997508,6.15492766486621,5.58499486395747,4.95564683910642
"WBGene00034169",5.25262801432622,5.02793262603179,4.72942877633535,6.08145019995897,6.41392070311298,6.25820667564951,5.64727257876027,5.54887808221456,4.95564683910642
"WBGene00034170",-6.4551624812026,-3.52895656369508,-0.314965343023101,-5.71011971216791,1.17360637377927,1.74842085712517,0.635631172324875,0.553682265944333,4.95564683910642
"WBGene00034172",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,1.17360637377927,0.163458356404009,3.39644350844545,3.19385026868894,4.95564683910642
"WBGene00034173",3.05461252312434,2.94027822997258,3.77249749822724,2.46480597033277,2.552117997033,2.60340842564834,5.02794859510364,4.46873523150621,4.95564683910642
"WBGene00034174",8.15268794132182,8.14231911471409,6.02488465986152,7.06075061918962,6.71586442354618,7.2810375929996,8.44893732401148,8.54755412221259,6.54060933982757
"WBGene00034175",6.09822682351902,6.08906179387625,6.45321898175383,6.77596109048406,7.05624942314111,6.33502483605377,7.46867741531005,7.47051461069156,6.54060933982757
"WBGene00034176",3.11659016230095,2.84608286765185,6.0944255931146,4.99982566806459,4.68456829305665,4.09535837639992,4.71257869704631,4.45647429333923,4.95564683910642
"WBGene00034177",1.44570432677815,2.28354166163849,-0.314965343023101,-5.71011971216791,-1.1483217211081,-5.76727898115888,-5.70421883055975,-5.0009065857333,4.95564683910642
"WBGene00034179",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,1.92620797634045,4.44425775161853,4.84301446555573,4.95564683910642
"WBGene00034183",4.19319510080707,4.13921930527506,3.77249749822724,4.76662649177156,3.24399570167066,4.69112763207766,3.98052978986188,3.58780804984896,4.95564683910642
"WBGene00034184",-2.06284505842384,-3.04352973652483,-0.314965343023101,-5.71011971216791,-1.1483217211081,-0.409726976540793,1.49545351427661,2.09712549722722,4.95564683910642
"WBGene00034185",-1.50096617081572,-1.45856723580368,2.4923895790345,0.976380815015307,1.17360637377927,0.919221546024342,0.599561917617353,0.208546779895645,4.95564683910642
"WBGene00034189",-1.24570911557365,-1.45856723580368,-0.314965343023101,0.765613718798487,-1.1483217211081,0.499507559536024,-2.24478721192245,-0.913443744482965,4.95564683910642
"WBGene00034190",5.12556717039636,5.13850984126229,3.77249749822724,3.12593064289016,3.70965927401948,3.15456195591561,5.43341276767568,5.40742315503409,4.95564683910642
"WBGene00034191",7.73396711925854,7.37748311925439,-0.314965343023101,0.355969478289861,-1.1483217211081,-1.01239147899541,-5.70421883055975,-1.83098158429099,4.95564683910642
"WBGene00034192",-2.06284505842384,-0.992903663454866,-0.314965343023101,-5.71011971216791,1.17360637377927,-5.76727898115888,-5.70421883055975,-5.0009065857333,4.95564683910642
"WBGene00034194",-1.09761047658452,0.171483154446017,-0.314965343023101,-2.00967999402682,-1.1483217211081,-5.76727898115888,-1.61675598930941,-1.83098158429099,4.95564683910642
"WBGene00034195",-1.70027497903913,-1.45856723580368,-0.314965343023101,0.699271223969791,-1.1483217211081,0.97418800524227,0.128671183604992,-0.357050395958579,4.95564683910642
"WBGene00034196",4.10612546396223,4.28482462752196,5.29974450109211,4.35192642555258,1.17360637377927,2.83634736382731,4.8203228844761,4.63752932825717,4.95564683910642
"WBGene00034197",9.11561231504709,9.00237615630058,6.5553993765603,6.04685351399754,7.80878032045419,5.25855268717315,8.04931133222141,7.68974621361518,7.27757493399378
"WBGene00034198",5.83859652846526,5.75783219543814,6.5553993765603,7.56178096022363,4.46638812300711,4.84835065580922,2.22059367304603,2.29371416315832,4.95564683910642
"WBGene00034199",2.42442076841018,1.89730819100702,-0.314965343023101,2.41400159966128,-1.1483217211081,1.8251780561092,1.43533252183904,0.976373337766612,4.95564683910642
"WBGene00034200",-0.389073290744827,-0.641431292953488,-0.314965343023101,-0.955232210004442,-1.1483217211081,-1.24371702510186,-2.53429382911744,-1.83098158429099,4.95564683910642
"WBGene00034202",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,1.17360637377927,1.8980569360263,5.5490377492214,5.36869076054537,4.95564683910642
"WBGene00034204",1.16688933825378,1.01948006100097,-0.314965343023101,-2.00967999402682,1.17360637377927,1.45188953930328,0.273061092940166,0.208546779895645,4.95564683910642
"WBGene00034205",5.65564704569605,5.45460713352825,-0.314965343023101,-0.755923401781036,-1.1483217211081,-4.18231648043772,4.50645251322587,4.53631181480529,4.95564683910642
"WBGene00034206",2.85089920822574,2.19896389086812,3.77249749822724,4.12750822100349,4.46638812300711,3.37482807614367,4.6322877292505,4.05708513702587,4.95564683910642
"WBGene00034207",3.74573612383584,3.01020224741296,-0.314965343023101,4.08591989666186,5.26106921502961,4.48183447155485,4.5984200932278,4.19138622873746,4.95564683910642
"WBGene00034208",4.95051085107927,4.9668984631921,7.839852766029,6.00369636806659,7.6231677483925,6.01038729972188,6.83518234846836,6.64879867973811,4.95564683910642
"WBGene00034210",7.35470611023832,7.18271040986927,7.87979151139915,6.24152927373671,6.96542044494109,4.42378023337278,4.7314514303768,4.43996258187757,4.95564683910642
"WBGene00034212",8.74370456356212,9.06839768927653,9.22613127232642,8.14640308226186,11.0891870270646,8.73337620217768,3.36455944742566,3.79675494012046,4.95564683910642
"WBGene00034215",-3.647807559145,-3.04352973652483,-0.314965343023101,-2.90276479011031,-1.1483217211081,-1.51935146771529,-3.38229073567239,-2.67897849084594,4.95564683910642
"WBGene00034218",-3.28523747976029,-2.68095965714013,-0.314965343023101,-1.06626352239319,-1.1483217211081,-3.44535088627151,-2.53429382911744,-2.67897849084594,4.95564683910642
"WBGene00034220",-0.7272420266394,-0.721601641637471,5.87485921585692,6.15445336960573,3.70965927401948,7.23395326408549,6.47039481667619,6.61518272784881,4.95564683910642
"WBGene00034221",1.67926383901833,1.82859544092301,-0.314965343023101,2.57989913476471,2.93914112014224,4.00586022556081,1.84267562932789,2.46669896434969,4.95564683910642
"WBGene00034222",3.19409369631472,3.31150667017447,3.38547437511799,1.56600469310633,5.90696071439309,3.4782737250968,6.4565980191138,5.75981336173232,4.95564683910642
"WBGene00034223",-0.524425143639713,-0.359031562252763,3.77249749822724,2.66925865490335,1.17360637377927,2.78346780422437,3.55080973925898,3.17401909676737,4.95564683910642
"WBGene00034224",-6.4551624812026,-5.85088465858244,-0.314965343023101,-0.852138717040339,-1.1483217211081,-2.06683926301778,-0.750022520172875,-0.246019083569836,4.95564683910642
"WBGene00034225",-3.28523747976029,-4.26592215786128,-0.314965343023101,-0.424717493305662,1.17360637377927,-2.95992405910127,0.92513778951986,0.929830751829582,4.95564683910642
"WBGene00034226",-3.647807559145,-3.04352973652483,-0.314965343023101,-2.90276479011031,2.02160328033422,0.536501767018226,-2.24478721192245,-2.67897849084594,4.95564683910642
"WBGene00034228",3.81045256528186,3.86850416235964,6.34324613972869,6.78098178474863,4.5795987334551,3.69828742365052,2.43020748966118,2.67857351377214,4.95564683910642
"WBGene00034229",4.04766932286415,4.1363793534901,3.38547437511799,1.8212617483484,5.3274117098583,3.252311747199,5.97482135583331,5.69345130148815,4.95564683910642
"WBGene00034230",-0.67380276767794,-1.09599715641897,-0.314965343023101,-0.852138717040339,1.17360637377927,0.499507559536024,1.90311148318986,1.14884053377138,4.95564683910642
"WBGene00034231",6.12061309867217,6.0382389977118,5.04258666159498,3.94630515110987,4.87404609192036,2.90160600310737,1.28446585621242,1.76727773904362,4.95564683910642
"WBGene00034232",3.97005342209678,3.7321981089205,-0.314965343023101,4.22504533743578,2.552117997033,4.26751998141839,-0.846237835432178,-0.142925590605732,4.95564683910642
"WBGene00034233",5.31178045955319,5.46029600147092,6.97965540586853,6.04768696002932,6.35152416597511,5.00173233993814,4.62108662452993,4.47279916388611,4.95564683910642
"WBGene00034236",4.93876419443782,4.72748803277837,2.00696275186426,3.88420489175694,2.552117997033,4.46033696225535,-0.659824711201297,-3.41594408501215,4.95564683910642
"WBGene00034237",-2.9957308625653,-5.85088465858244,-0.314965343023101,-0.218266615838236,-1.1483217211081,-5.76727898115888,-5.70421883055975,-2.67897849084594,4.95564683910642
"WBGene00034238",-1.41076836184415,-0.992903663454866,-0.314965343023101,-2.5401947107256,1.17360637377927,-2.06683926301778,-5.70421883055975,-1.83098158429099,4.95564683910642
"WBGene00034239",-1.70027497903913,-1.09599715641897,2.00696275186426,1.20874352510668,2.02160328033422,0.946966536507246,-1.18065687450274,0.208546779895645,4.95564683910642
"WBGene00034240",2.36182114205278,2.28354166163849,3.38547437511799,4.51025861552732,2.552117997033,2.52273986577374,1.16614588902365,1.2658799549616,4.95564683910642
"WBGene00034242",5.98700349102672,5.77253963128747,3.38547437511799,0.664919719179014,4.34353137522158,2.03362091876143,6.92445453350856,6.2931397275382,6.54060933982757
"WBGene00034243",5.4468357044659,5.43393944164218,5.29974450109211,5.18394013410611,4.87404609192036,4.78057952489954,5.01602542772782,4.65908930669667,4.95564683910642
"WBGene00034244",1.02865329606166,1.20439777691875,-0.314965343023101,-0.500666346538961,-1.1483217211081,0.708454449807521,-1.79732823495123,-0.608589162954544,4.95564683910642
"WBGene00034245",4.13822864158914,4.02102057907675,2.00696275186426,3.66709081822064,3.24399570167066,3.81203695642114,5.34358672344784,5.0878816529836,4.95564683910642
"WBGene00034246",3.70092059508608,3.80196031441954,4.89448802260585,4.74006053499684,2.93914112014224,3.25786058111963,1.41472224216376,0.671518756238191,4.95564683910642
"WBGene00034248",-1.93160052514559,-2.15044494044135,-0.314965343023101,-0.665725592809458,-1.1483217211081,0.298810209298895,-1.61675598930941,-0.913443744482965,4.95564683910642
"WBGene00034249",1.04468340588061,1.24714742437809,-0.314965343023101,3.70984046567998,1.17360637377927,1.77961547872876,-0.949331328396282,-0.142925590605732,4.95564683910642
"WBGene00034250",5.69997197365516,6.49535203280781,3.38547437511799,4.43326350182191,5.3274117098583,4.69112763207766,5.37459911940223,6.35719512170754,4.95564683910642
"WBGene00034251",8.12102658835855,8.1214669518582,8.33249308343182,7.97364252500657,8.28422017928016,7.88791629652944,8.31702143646298,8.2382443880474,6.54060933982757
"WBGene00034252",1.0124430688804,0.688274152525594,-0.314965343023101,0.017800742395288,1.17360637377927,0.499507559536024,3.09991219062357,2.81287460548373,4.95564683910642
"WBGene00034253",4.61830967277386,4.8046460645732,2.00696275186426,4.26286007389838,5.04150283777192,4.82424336541186,4.63005445474744,5.54309186440124,4.95564683910642
"WBGene00034254",5.82821530808296,5.72795973297576,2.00696275186426,5.02712763085983,3.89607239825036,5.8228401929483,5.52760234809765,5.65104202499014,4.95564683910642
"WBGene00034255",3.85885422269876,3.88213066310352,-0.314965343023101,2.94451631636006,2.02160328033422,2.31487006019499,-0.0317934885882545,0.208546779895645,4.95564683910642
"WBGene00034256",7.18021555464782,7.10312984914011,6.22419346808493,6.35630588846765,6.90152682834247,6.47619255723745,7.44695630724882,7.29112739976624,4.95564683910642
"WBGene00034257",-0.524425143639713,-0.721601641637471,3.38547437511799,4.19225540231811,2.02160328033422,2.47589500231407,2.04397401902971,2.34782156849777,4.95564683910642
"WBGene00034258",4.69140619453819,4.52741019732945,6.86494374699183,6.10165634315875,7.76157136266195,6.79948861487404,6.79338355622374,6.59295135312492,4.95564683910642
"WBGene00034259",3.76763242166551,3.4911900094167,-0.314965343023101,1.38791237079262,-1.1483217211081,-0.909297986031305,-0.846237835432178,-2.1935516636757,4.95564683910642
"WBGene00034260",4.64615667322068,4.55956669292156,-0.314965343023101,3.87672007579392,-1.1483217211081,3.1366028645773,3.09991219062357,2.86327955892098,4.95564683910642
"WBGene00034263",-1.09761047658452,-2.68095965714013,-0.314965343023101,-0.955232210004442,-1.1483217211081,-0.0393585265956777,-1.45629131711616,-5.0009065857333,4.95564683910642
"WBGene00034264",5.43396117509164,5.46369858569176,4.07735207975566,4.71299619797919,5.67185724130709,5.26131779590823,5.79213565800487,5.71247992920373,4.95564683910642
"WBGene00034265",6.7177337646672,6.71730899526764,4.07735207975566,5.67088239738302,5.61986260366883,5.45128425503139,5.11196485087259,5.3400561785184,4.95564683910642
"WBGene00034266",6.01524219586304,6.15719375228582,4.54301565210447,5.04058727405704,5.29462177474063,4.81862246853189,4.89290259822982,4.92538940904781,4.95564683910642
"WBGene00034267",4.62498882841149,4.45403701099923,6.86494374699183,7.26339829253581,6.3192838289749,6.1180360798905,1.41472224216376,1.65730489701849,4.95564683910642
"WBGene00034268",2.45473060256744,2.61263971468874,2.85495965841921,2.78573531471926,1.17360637377927,0.341245475619292,-0.659824711201297,0.208546779895645,4.95564683910642
"WBGene00034269",1.94144229997926,2.00086438283362,-0.314965343023101,3.28705976876971,-1.1483217211081,3.80826026567565,1.84267562932789,2.19876575910306,4.95564683910642
"WBGene00034270",4.8974327499317,4.70466311306463,3.38547437511799,4.26286007389838,1.17360637377927,4.45309934653635,4.73768787398249,4.63752932825717,4.95564683910642
"WBGene00034271",1.88913342671322,2.42988611154816,6.28494749916403,6.79841788317941,4.73432132825374,6.09884081214419,5.36523093686803,5.56609878451373,4.95564683910642
"WBGene00034272",1.25219665087828,1.44373609030919,4.43992215914037,0.55666682852699,4.277943033594,-0.409726976540793,-0.418816611697502,0.128376431211662,4.95564683910642
"WBGene00034273",5.52747465246682,5.44316165468906,4.81431767392186,4.21320777325128,6.16456123417626,3.96573634052709,5.45754291274493,5.26705049866954,4.95564683910642
"WBGene00034274",6.61847702908063,6.68511965870611,6.02488465986152,6.03092586484193,6.10906612158456,4.51696676867079,5.87462556099845,5.61104035608668,4.95564683910642
"WBGene00034275",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,-5.76727898115888,1.51494968990241,-5.0009065857333,4.95564683910642
"WBGene00034276",5.74174696133854,5.87831120054966,5.17688775330657,7.23331084821569,7.331458542921,8.0853480570634,7.56037037756707,7.49119695674593,4.95564683910642
"WBGene00034277",2.316326988298,2.37311701561567,2.00696275186426,1.62079716594671,-1.1483217211081,-0.0393585265956777,-2.89686390850215,-1.54147496709601,4.95564683910642
"WBGene00034278",3.85658583380236,3.84434363291331,-0.314965343023101,3.51629248062087,1.17360637377927,3.19561702417838,1.94683286061918,2.53047487478301,4.95564683910642
"WBGene00034279",6.94104090093909,7.07596725234744,3.38547437511799,3.36402175058459,2.93914112014224,3.36971213092135,0.404305626218419,1.10761787104486,4.95564683910642
"WBGene00034281",7.07682809692499,7.01000832375638,7.81946097719783,6.87131627728647,8.62811131133664,6.87860457336013,6.95287627432864,6.95001376629679,4.95564683910642
"WBGene00034282",6.07792386096501,6.23757234490379,4.89448802260585,6.27678891252978,6.05135062372827,5.9100002101533,6.52670225757815,6.79716013462976,4.95564683910642
"WBGene00034283",6.99952237075755,6.82529281825017,5.9518211976718,6.81368724601942,7.34753330577908,6.98447427028046,6.74467179906951,6.66753524231969,4.95564683910642
"WBGene00034284",5.02814947379675,4.92965510888952,3.77249749822724,6.72633158011906,4.06113164452085,6.50155538818488,3.95220603271803,4.04621732638072,4.95564683910642
"WBGene00034285",7.24495207371089,7.04222723112887,5.87485921585692,4.75238256042935,6.38305973940822,4.72957479622916,5.84315773293835,5.67416833465214,4.95564683910642
"WBGene00034286",0.439655282105344,-0.0695249450577783,-0.314965343023101,0.0712400013567487,1.17360637377927,0.642111954978825,3.39644350844545,3.99627289520432,4.95564683910642
"WBGene00034287",6.34472620746099,6.46454797932294,3.77249749822724,5.79717941195485,4.96020273567007,5.96531245480613,5.64727257876027,5.95256237649554,4.95564683910642
"WBGene00034288",1.21017343598258,0.943531207767668,-0.314965343023101,1.50904880829425,1.17360637377927,-0.0393585265956777,-0.574935813614784,-1.54147496709601,4.95564683910642
"WBGene00034289",3.36979625932592,3.02869859103034,3.77249749822724,5.01183390063347,4.96020273567007,6.14373842663811,5.8537234562277,6.01798903538834,4.95564683910642
"WBGene00034290",5.25090178613237,5.34694633942976,4.32889084675162,5.63028677868538,4.5795987334551,5.20354592020374,4.66537851571893,4.56704948968216,4.95564683910642
"WBGene00034292",1.99192074500705,2.24187248233741,2.00696275186426,1.83677474771973,1.17360637377927,2.1575335224469,1.06396549421718,1.81927237668188,4.95564683910642
"WBGene00034293",4.48954957984089,4.37191024428567,-0.314965343023101,3.45729843366383,2.93914112014224,3.1366028645773,4.98665217873256,4.95474332179507,4.95564683910642
"WBGene00034294",7.98005198277278,7.97715262699776,2.00696275186426,4.13065821142714,4.96020273567007,3.95893917817332,8.31788885774987,8.36991702074745,4.95564683910642
"WBGene00034295",7.74305232458565,7.02236718431969,9.38720734234245,5.67088239738302,8.69559933018094,6.02754299217235,8.13114079124849,7.29112739976624,4.95564683910642
"WBGene00034296",2.46667845587189,2.39228932489051,-0.314965343023101,4.86258051431938,5.22671771023883,5.98300928643278,5.76491418926984,5.85785151420212,4.95564683910642
"WBGene00034297",3.12415345637741,3.29632026635979,5.87485921585692,6.00197733891963,3.89607239825036,5.51175115529077,5.36523093686803,5.68821781917995,4.95564683910642
"WBGene00034298",6.45304247192329,6.28770713605508,4.32889084675162,5.72085546042016,5.92849387594273,5.97207972627452,6.21352618288347,6.23450934986922,4.95564683910642
"WBGene00034299",1.90678129253264,2.08575328042013,-0.314965343023101,3.39054262683729,3.89607239825036,3.93489370420667,4.4082206762218,4.18148776767122,4.95564683910642
"WBGene00034300",6.9208272080273,6.88445981095657,6.5553993765603,7.1947030421263,8.21142783921423,8.54638352199903,6.85587512708275,6.60596125164085,4.95564683910642
"WBGene00034301",9.02300673292051,8.79651755203906,11.5997934959188,9.95096247365151,12.9100928685653,9.74450455188079,10.7673135042291,10.4085837974622,9.04310968035675
"WBGene00034302",8.32358202795614,8.47996221128076,4.72942877633535,5.03387314889226,5.1184648195868,4.05767975936965,5.27806177399853,5.39890537359238,4.95564683910642
"WBGene00034303",5.97920512046632,6.06163048621996,3.77249749822724,4.62191683619374,-1.1483217211081,3.09999975855079,1.06396549421718,1.65730489701849,4.95564683910642
"WBGene00034304",-4.13323438631524,-1.32732270252543,-0.314965343023101,-2.5401947107256,-1.1483217211081,3.04329265358227,5.18071481739001,5.33112996262835,4.95564683910642
"WBGene00034306",-0.0457715450648975,-0.493332653964354,-0.314965343023101,1.50904880829425,-1.1483217211081,3.05608825888736,2.01688035814743,2.25648125695935,4.95564683910642
