"","EE-DF5081_EE","L2-DF5081_L2","L4-DF5081_L4","Ad_female-DF5081_ADF","Ad_male-DF5081_ADM"
"WBGene00137365",-5.44149431099758,-1.06888009365838,-0.765482271316317,-5.04508333026205,-2.28646090251871
"WBGene00137367",3.06233142699817,3.72324031470407,4.03883859065165,4.44877211897878,4.5079549638314
"WBGene00137370",-0.0839423063794983,-1.69691131627142,-0.329383156509644,-0.290195828098578,-3.02342649668492
"WBGene00137369",6.10008634899359,5.03471627962294,4.43014324045734,4.72805587645764,3.19251090251423
"WBGene00137371",3.79929702116437,5.16445761397292,5.62177483395983,5.11856634575378,5.94715877424099
"WBGene00137372",8.02521946765111,6.85173547595954,6.85398252705075,7.34104860705295,5.75026220348681
"WBGene00137375",-0.0152295562954841,1.0334816239713,2.22387048448417,1.92070095440004,1.06403634456542
"WBGene00137377",0.933545120349343,-1.06888009365838,-4.85294511256666,-0.957620489011707,-4.60838899740607
"WBGene00137378",3.7897268697136,3.53365503651073,3.25034269584537,2.5915412902816,2.53116235499272
"WBGene00137379",2.75326254342467,1.0334816239713,3.04792169541409,0.240318888600202,-1.43846399596376
"WBGene00137381",4.43961964967751,5.7467857419036,4.29933972973993,4.8512490736479,3.75355477632917
"WBGene00137382",4.32834353263186,4.81950503309807,5.17634211440159,5.74363500242841,6.48502856698189
"WBGene00137383",3.32999515850302,2.97808338531221,2.28660623983214,4.19093086163804,1.93076981370196
"WBGene00137385",-1.98206269236028,-5.15634293490872,-4.85294511256666,-5.04508333026205,5.35595187038635
"WBGene00137388",3.38187292904865,2.34350295217449,3.34181174185559,5.9556209387492,8.1039230443742
"WBGene00137390",-0.397100191639129,1.07247575558716,0.874975341996542,0.569626513853162,-2.28646090251871
"WBGene00137393",2.90280159691824,5.31431593915183,3.86473131049974,2.96054121893183,3.30450033882389
"WBGene00137394",-5.44149431099758,-3.57138043418756,-4.85294511256666,-2.72315523537468,5.30898308207077
"WBGene00137395",4.15283029292727,2.06282558555344,2.404442730126,1.74933253608806,1.62042969308981
"WBGene00137396",4.72968248665419,3.40207777835995,3.67453189349374,4.43671610140371,3.3282489415965
"WBGene00137399",7.18032863639662,6.27463223767935,6.23782894207409,7.09734287205693,6.23788491394383
"WBGene00137398",6.67517454496953,6.63278311151651,6.22853832552702,4.5492412736628,4.67469935561793
"WBGene00137402",4.4788585444175,3.95479273532599,3.95762652217449,-0.0908870198751712,1.58143556147394
"WBGene00137407",4.06034287390472,-1.45590321676763,-0.460627689787897,4.16680496428396,0.436005121952381
"WBGene00137408",1.81589353169507,2.82665063978559,3.15267943662722,3.41024389004251,2.53116235499272
"WBGene00137410",7.83157276472451,7.73449131448073,7.53534130719599,7.39500719468844,6.38808449132715
"WBGene00137409",4.78612163241664,4.6266552740117,4.32944924083787,4.73791487865837,4.24023394302327
"WBGene00137413",1.73841477901735,2.82665063978559,1.91523921221027,0.381181424440052,1.22450101675867
"WBGene00137414",7.27210700257617,4.52137670673229,6.71358467005751,2.33862096221201,3.17951356198536
"WBGene00137415",-1.35403146974724,1.47301368517089,0.191449006791797,3.38536922140348,2.10585652026005
"WBGene00137417",5.93408820149292,6.18183631499139,6.1250502560463,4.2426290492874,4.76447606270651
"WBGene00137416",6.0707523318316,6.99562493605947,7.16072650149198,6.1613205837118,6.07197052610764
"WBGene00137419",6.64098741686552,5.4775604744398,5.76084435190592,6.21759881210012,4.93270761794345
"WBGene00137422",6.4238523338192,5.45560400691126,5.49024060288122,5.98074833806998,4.94811705726586
"WBGene00137421",1.71837702578081,4.73392134211239,5.71596104193543,3.73299379927331,5.42365672952474
"WBGene00137423",5.26154407798883,5.56731800950126,6.03046187382171,6.46023202587419,5.57276325945949
"WBGene00137426",-3.85653181027643,-0.298361939781146,-2.04559019050905,-5.04508333026205,-4.60838899740607
"WBGene00137427",4.51995538340061,3.43984682123569,3.88514714705383,3.26325569987736,3.74475782809201
"WBGene00137428",1.18786230908203,-0.202146624521843,-4.85294511256666,-2.72315523537468,-2.28646090251871
"WBGene00137429",-1.193566797554,-1.98641793346641,-2.04559019050905,-0.957620489011707,4.90928039072774
"WBGene00137431",6.4238523338192,5.16896252018096,4.5111895424414,3.00476521918851,2.2371010535383
"WBGene00137433",-1.04917688821882,-5.15634293490872,-2.53101701767929,-2.23772840820444,0.677013221456176
"WBGene00137435",0.933545120349343,-2.34898801285111,1.33687944631336,-5.04508333026205,-2.28646090251871
"WBGene00137438",5.21760965247608,5.26466992087051,5.26988288224101,6.66615343753174,5.30898308207077
"WBGene00137437",4.97951854478164,6.24826646292899,6.28468648566877,4.44877211897878,5.15482336940833
"WBGene00137439",3.91825524932475,3.20560083882652,2.92184194703452,0.509505521415591,2.10585652026005
"WBGene00137441",-0.397100191639129,-1.45590321676763,0.00503588256091544,0.682837124301153,-1.43846399596376
"WBGene00137442",-0.58351331587001,-1.06888009365838,-2.53101701767929,-1.87515832881973,-1.80103407534847
"WBGene00137444",-5.44149431099758,-1.69691131627142,-2.04559019050905,-2.72315523537468,5.15482336940833
"WBGene00137443",6.58882797164645,6.31482419881567,6.20436976521605,6.48092677679969,5.86835720653339
"WBGene00137445",1.97635820388832,-2.34898801285111,2.404442730126,-1.58565171162475,1.22450101675867
"WBGene00137446",4.69933545977542,3.53365503651073,3.64290991432051,4.6640004822883,3.30450033882389
"WBGene00137447",4.44267620811085,2.95739923114047,5.34058024793456,3.12984235223863,4.67006046081441
"WBGene00137449",0.96789662514012,2.75654640132124,-0.460627689787897,0.312468674356037,0.436005121952381
"WBGene00137448",-5.44149431099758,-1.98641793346641,-4.85294511256666,-2.72315523537468,5.44281994350869
"WBGene00137450",0.535785612502334,-0.111948815550265,1.48690489031797,4.40818730374858,3.12632062281977
"WBGene00137456",4.98162159914952,4.63969667392105,4.80705077986332,4.8693018018934,3.71804048971623
"WBGene00137459",7.86755565151756,8.99443567291333,9.22228331511782,8.73165811313784,8.56856327093021
"WBGene00137461",4.00352053487084,4.12210652331176,4.20504661019252,4.32778172985054,3.26812794915893
"WBGene00137463",3.63799047282923,-0.111948815550265,3.07186739103912,-1.34464361212095,0.345807312980803
"WBGene00137466",5.81883720756002,6.1616348874984,6.60289579655974,6.87861555303303,6.34216689964144
"WBGene00137465",3.40085603241623,2.61844412469246,2.13573957420551,2.74281922912939,1.86734443356033
"WBGene00137470",6.52176304563547,6.86359522151608,7.42811555911036,6.5290371047477,6.96762287680071
"WBGene00137469",6.27575369483006,5.16671182543293,5.38426484818836,5.96264478437021,5.16475020931362
"WBGene00137468",-3.11956621611022,-2.83441484002136,-2.53101701767929,0.93219659323787,9.19523763785424
"WBGene00137471",-1.193566797554,0.26992181979338,-0.0980576104031881,-1.34464361212095,0.436005121952381
"WBGene00137475",9.92342687999298,10.9258269015997,10.8239761138142,10.7221959241519,10.9456901686774
"WBGene00137476",4.37068299451687,5.27932732602783,4.94633650895527,5.50084643882342,5.34143771335304
"WBGene00137477",3.26931212270177,4.48209297908175,3.83705285885279,1.55482951192508,2.38029568936609
"WBGene00137479",4.2778945099445,5.12558709204673,4.91689273106278,2.6343967692434,2.85921655267692
"WBGene00137481",1.03423911996882,-0.40145543274525,2.06591812470794,-0.0908870198751712,2.92299246311024
"WBGene00137482",7.39396400723901,4.94037221957982,4.97201362796187,6.48190487516996,5.40143961996204
"WBGene00137485",-3.85653181027643,-0.40145543274525,-1.15250539442556,-2.72315523537468,-4.60838899740607
"WBGene00137487",0.173215533117626,0.335510161420956,-0.209088922791932,0.569626513853162,-0.520926156155733
"WBGene00137488",4.20776186651973,4.2969276991019,2.6308706646976,0.164370035366903,2.61077952305609
"WBGene00137489",2.2796048777096,2.96777837692047,2.04187265074129,3.05820447814998,2.92299246311024
"WBGene00137492",5.15562711779199,4.13136944464073,4.09249872381125,4.80510350738373,3.95003171586259
"WBGene00137491",2.3200569214469,4.52137670673229,4.84922757279889,4.03440145356477,4.37745293959727
"WBGene00137493",2.47139502523238,4.2381197597016,2.93495744682477,1.55482951192508,1.99152384478105
"WBGene00137494",4.37708786648328,3.00856399176697,2.98625867553029,1.82528138932136,4.30150408636397
"WBGene00137496",4.36102205412364,4.60021338761537,5.17080924073276,4.82064994058971,4.61319812385873
"WBGene00137499",4.93245834437261,4.78470467143186,3.90527810216007,1.29476667262258,4.33705483897184
"WBGene00137500",6.96710080180052,6.48435390266138,6.06368080964458,4.73791487865837,5.07284941437173
"WBGene00137503",6.21269416206196,3.75355014886132,3.53507217277848,4.6708786599931,4.06756803553568
"WBGene00137502",6.34518372289307,5.02480932195685,2.24508697039387,2.99383565903026,2.18602686894403
"WBGene00137504",5.60631124301001,4.77587181705967,4.39260759368903,-0.401227140487322,-0.216071574627312
"WBGene00137506",4.50541196345882,3.56133348815768,3.48244524212727,4.8693018018934,4.36602559239945
"WBGene00137508",4.33822504414582,2.92580610644515,4.92019409415303,7.20195408852654,5.44009787658626
"WBGene00137510",7.08182260131517,5.6209123802832,3.13004846212765,2.37276918462385,1.62042969308981
"WBGene00137509",3.08598269506281,3.75953644392705,4.22653967126016,3.42659188413,3.98780075873834
"WBGene00137511",4.58226004230184,5.15540538009624,3.5858467400116,3.09957491256984,2.92299246311024
"WBGene00137512",-2.27156930955527,-1.2494523393002,-3.2679826118455,-0.401227140487322,-4.60838899740607
"WBGene00137513",5.04735003545975,3.16106967885615,5.90943692614374,0.569626513853162,0.817875757296025
"WBGene00137520",6.17826715230084,2.40589948931235,7.05432113596441,5.41537256604759,5.13812532373239
"WBGene00137521",-0.232040945368632,6.71902246573305,10.0150574961556,3.41844104300913,4.68393263539597
"WBGene00137522",5.7252964397206,5.04945031448844,5.31572700556557,6.01493702424581,5.12123174614697
"WBGene00137523",3.39455604406049,2.82665063978559,3.15267943662722,4.64316697887113,3.83869422880358
"WBGene00137524",-1.193566797554,-0.908415421465133,-2.04559019050905,-0.652765907483286,-1.14895737876878
"WBGene00137527",-5.44149431099758,-2.83441484002136,-2.53101701767929,-0.187102335134474,-1.43846399596376
"WBGene00137526",4.03221143862183,4.41161314050675,3.43707373436596,3.97450739809583,3.51573231442311
"WBGene00137528",-2.27156930955527,-0.908415421465133,-2.53101701767929,-2.23772840820444,6.0894473605563
"WBGene00137532",-2.27156930955527,-0.512486745133994,-1.15250539442556,-1.87515832881973,-1.14895737876878
"WBGene00137531",1.27275120666854,2.97808338531221,3.08369282643591,1.22170321043285,2.10585652026005
"WBGene00137530",5.08108722025725,4.89214393908362,5.30060691914146,4.92789645580424,3.74475782809201
"WBGene00137533",7.62476309435467,5.60935755274238,5.35772623121896,6.90072625463877,4.66540660180819
"WBGene00137536",4.79810421825154,5.38572160737472,6.47067265072492,4.44074597843986,5.33559091693767
"WBGene00137537",7.07986075156068,8.37978283669155,5.62582450690911,4.58609372544193,4.28339470581224
"WBGene00137538",5.69485603045657,6.23005848873206,6.10922791854305,6.93826659741441,6.88496612408883
"WBGene00137540",0.580873502030872,0.866024878119736,0.356508253062293,2.80666571115401,2.15979532737085
"WBGene00137541",-3.85653181027643,-3.57138043418756,-4.85294511256666,-5.04508333026205,4.70222378425346
"WBGene00137542",4.96683542976981,4.63969667392105,5.28532668760556,4.51142272440988,4.43873491470795
"WBGene00137543",4.94544593432673,4.92979329011859,4.7709363774468,5.79648101746853,5.65488020296659
"WBGene00137545",1.99313391663914,-1.98641793346641,-2.53101701767929,0.446769766067628,-4.60838899740607
"WBGene00137546",-0.156092092135334,-0.298361939781146,1.55644582357104,3.41024389004251,3.69081902098121
"WBGene00137548",6.92564738355478,7.27541581425744,7.92697938940125,7.94235834267407,6.78982026406078
"WBGene00137549",5.16305891808145,5.33651168526603,5.74417631622291,6.12296193796204,4.95956707800939
"WBGene00137554",1.24500621618564,-0.764025512129958,-0.946054516958138,5.42963661626444,2.64899884528658
"WBGene00137558",4.48183317442161,1.44356990727841,2.22387048448417,1.06344112651612,1.41397881562238
"WBGene00137561",-0.0152295562954841,1.47301368517089,0.00503588256091544,-0.521521374205034,2.59128334743029
"WBGene00137564",2.4833181926082,3.32343732912038,3.51774229424056,3.67259309280435,2.93850546248156
"WBGene00137570",6.83666472043966,5.09750455007868,4.9878328110284,7.0016996400943,4.74696209901874
"WBGene00137571",-1.193566797554,1.18350706797591,-2.04559019050905,-0.957620489011707,-1.14895737876878
"WBGene00137574",1.35292155535252,3.46936590815575,10.3692837685689,9.38843691170006,9.96508068223825
"WBGene00137575",4.49367073860611,4.00100400045412,2.98625867553029,3.01561260142551,2.26197572217733
"WBGene00137576",7.66457783337491,6.52269725148434,6.05619793477324,6.2339468061876,6.19493492163542
"WBGene00137579",5.93842550664896,4.41540970859483,4.09249872381125,5.59787089321829,5.10069481514427
"WBGene00137583",6.21448355148936,5.76326530369454,4.75623362557532,5.05689234068718,3.0569469197791
"WBGene00137586",5.86741349306636,8.51154475638276,8.37090577040676,7.56432629449976,9.04859442216847
"WBGene00137585",3.68521016184561,2.63155962448271,1.71691049576429,2.91491860180603,0.677013221456176
"WBGene00137587",6.55038178800583,3.37113407115168,5.00348041605887,3.2075821021882,2.79249043887611
"WBGene00137589",-2.27156930955527,0.12905928395353,-0.765482271316317,-5.04508333026205,-2.28646090251871
"WBGene00137592",3.89166103931303,4.35738466104372,4.28916194473589,3.06865883578714,4.43873491470795
"WBGene00137593",1.97635820388832,2.93641420601113,1.1694227004618,1.29476667262258,5.81262385837315
"WBGene00137594",-1.53460371538906,-2.34898801285111,-4.85294511256666,-2.72315523537468,5.40423554145899
"WBGene00137595",3.95296838361274,5.90907319976783,5.45425569657415,5.30696009553339,5.6758567524236
"WBGene00137596",3.88268623562116,4.35343206941822,4.2529633960045,5.02771920428216,4.63716370884961
"WBGene00137598",-0.0152295562954841,0.571577519654481,0.638907983763018,2.50181112962559,2.85921655267692
"WBGene00137599",5.46764873634232,6.3400115536559,5.5910344300346,3.41024389004251,3.86328621698597
"WBGene00137602",3.41337407226265,3.2143444718985,3.83705285885279,4.68453741329099,3.6630740304983
"WBGene00137603",3.97001667701449,4.91645959963549,4.16664561579122,4.319051324746,4.13644484009347
"WBGene00137606",4.03221143862183,3.73544076830959,3.90527810216007,4.00748472054211,2.44689343809512
"WBGene00137608",2.44724893790068,3.56133348815768,2.11283917209543,0.977284482766408,1.06403634456542
"WBGene00137607",-2.27156930955527,-0.764025512129958,-2.53101701767929,-1.58565171162475,2.53116235499272
"WBGene00137609",2.41025473041848,3.09632249754153,3.52643325450461,2.28583354785257,3.91124725543714
"WBGene00137610",6.37188607592715,6.38136081299893,6.34856623193349,6.86368455258714,7.51992760549747
"WBGene00137611",0.898355691887043,3.99086199003351,4.12146947723887,0.164370035366903,2.40283825801718
"WBGene00137613",1.12836129733337,2.06282558555344,2.34672723226971,2.2123045124306,2.35739528725601
"WBGene00137614",-3.85653181027643,0.866024878119736,-2.04559019050905,-5.04508333026205,-1.43846399596376
"WBGene00137615",6.0408094713256,4.96648505989895,5.19008217102789,6.72185961049374,4.18277389114895
"WBGene00137619",5.09280857145705,4.34946861901088,4.54151758204366,4.8512490736479,4.06049598686017
"WBGene00137617",3.75572238211247,4.13136944464073,4.9560190623526,2.62025258692313,4.05338910036591
"WBGene00137620",-2.27156930955527,-5.15634293490872,-2.53101701767929,-5.04508333026205,5.01914488706672
"WBGene00137624",3.86911847066195,3.03841391951353,3.50020171293143,4.51142272440988,4.31938896467627
"WBGene00137623",-1.35403146974724,-2.83441484002136,-4.85294511256666,5.06996031989966,0.0354671923686522
"WBGene00137628",0.825292229697319,1.78617157043052,-0.460627689787897,0.446769766067628,8.14628976641646
"WBGene00137627",4.77160990864432,5.36819878012713,4.86644370837543,5.96404545927721,4.72923290458643
"WBGene00137630",3.44420206234181,1.58512405149243,0.761764731548551,3.27232928350282,1.62042969308981
"WBGene00137633",3.74090004240695,2.72017401165628,0.761764731548551,-0.652765907483286,-0.0848270413490599
"WBGene00137634",3.09378106562322,3.79494178005825,3.56911965360616,4.37065843802804,4.88946283954505
"WBGene00137638",-3.11956621611022,-2.34898801285111,-4.85294511256666,-1.34464361212095,5.39301919698674
"WBGene00137640",1.81589353169507,0.676547079256023,1.80526637018514,11.3812960963144,12.6661074583898
"WBGene00137644",2.44724893790068,2.1745739432059,2.47797176554796,2.81910281439223,1.86734443356033
"WBGene00137646",3.28982472002748,3.08683104856423,2.8952477370228,3.84061304307735,3.87945103641698
"WBGene00137648",1.35292155535252,3.76549800216577,3.0599442236633,3.71313988446468,4.11612485571388
"WBGene00137649",3.40712862943176,3.44728341007747,3.37105656163145,4.92789645580424,3.8874660294811
"WBGene00137650",3.00558891521207,4.84224749483661,4.69972398494761,4.66744367017778,4.85717740740333
"WBGene00137651",2.83927645913302,4.24666908866628,3.17496088400323,2.19332140906303,3.1663980621951
"WBGene00137655",3.3754893122578,4.67496430889333,3.84402241366763,2.67601585844514,3.64427643504418
"WBGene00137657",4.2467559981356,3.73544076830959,4.18871403907056,5.64753217143253,3.76229840940114
"WBGene00137662",0.825292229697319,0.26992181979338,-0.765482271316317,14.4836702679727,9.66868041258951
"WBGene00137661",-3.11956621611022,-0.908415421465133,-2.04559019050905,-5.04508333026205,0.2495919977215
"WBGene00137660",6.78762490966101,3.73544076830959,3.6348949212564,4.97311684855118,2.63001574191901
"WBGene00137663",5.51197465123127,-0.908415421465133,-0.329383156509644,5.62291520541048,0.946199854271565
"WBGene00137664",8.34773364586042,6.44959950471665,8.08277244679329,3.26325569987736,3.87945103641698
"WBGene00137666",-1.98206269236028,-1.98641793346641,-1.68302011112434,-1.87515832881973,-0.520926156155733
"WBGene00137668",4.50248560334616,4.99720909679939,4.48467678942585,5.50470133768581,4.03906942904885
"WBGene00137669",4.83113547397879,4.86463700399549,4.38306907933343,5.03039581922597,3.09897013467481
"WBGene00137670",-3.11956621611022,-5.15634293490872,-4.85294511256666,-2.72315523537468,2.46842659964476
"WBGene00137671",4.40556303509375,6.21161777473285,6.50845042059923,5.16558801352357,4.94043291105268
"WBGene00137673",4.65785349940561,4.56304588603336,4.79631106495066,3.77828390978419,4.33705483897184
"WBGene00137675",4.55144402516823,6.96680849786486,7.55352565596263,5.55389964077404,6.62103069082434
"WBGene00137674",4.14534547696424,3.23167435043642,4.09249872381125,3.71313988446468,3.6630740304983
"WBGene00137678",3.52140169433968,3.19680389058936,3.2077508191209,4.34508562593814,2.55148233937232
"WBGene00137677",1.77767420946458,0.201209069709366,0.928414600958003,3.56594146704531,1.76665043394085
"WBGene00137679",7.15632547764793,5.78983230581484,5.65385832522899,6.4926204176456,6.33339224487246
"WBGene00137680",7.45729599738363,6.84752629707034,6.37647457566376,4.21465993342874,4.49227334159913
"WBGene00137681",0.748330247882435,1.94168914805181,1.33687944631336,1.61312815248975,1.93076981370196
"WBGene00137687",8.06270397575192,7.31202655220081,6.80303274992029,7.78126653445805,6.08770917354979
"WBGene00137686",6.67257333616768,8.96850535856391,8.86290965796112,9.15251733406388,9.98541059770365
"WBGene00137689",5.20686327101208,4.83376102894878,4.60443576650588,5.83220080326115,5.19735487474555
"WBGene00137688",4.99209113015291,5.10692626546394,5.37226232437685,5.72723124365961,4.94811705726586
"WBGene00137693",5.72026743230709,5.83588733005717,6.17841148368905,6.65578982487822,6.57214180993841
"WBGene00137692",3.34966857755744,4.80510675948948,3.96403851068872,4.27458879068495,4.17624584815145
"WBGene00137695",5.40947383998486,6.17848899320928,5.9712180971775,7.19302280717003,5.45904536335045
"WBGene00137698",7.12384581621087,5.84998314361622,5.79361359758789,6.50902582231196,4.92104155674008
"WBGene00137700",4.66310444256679,1.80944134975337,2.1582821428566,5.69385335141409,7.2769260636433
"WBGene00137703",1.37868465141761,0.516082407062777,-0.0980576104031881,3.29030702443188,6.02369741542911
"WBGene00137705",-5.44149431099758,-0.632780978851705,-0.765482271316317,-3.46012082954089,-1.80103407534847
"WBGene00137708",7.53489080689101,6.1951484744113,6.44683529029188,6.99965229579486,6.80153224384361
"WBGene00137710",-1.98206269236028,-0.764025512129958,-4.85294511256666,-1.13819273465353,3.12632062281977
"WBGene00137709",6.12598649014546,5.10457659875419,5.25427196302473,4.61847477395523,4.65605360282053
"WBGene00137713",7.11668720886245,6.95707367657723,6.85398252705075,6.92538211051795,7.12505008549336
"WBGene00137714",1.32669001377934,1.07247575558716,1.52209431878027,4.4843472238841,3.15316223503841
"WBGene00137715",9.09724025825034,9.47489097241156,9.35977924055712,8.5343504697453,9.01446358845759
"WBGene00137719",-5.44149431099758,1.94168914805181,-2.53101701767929,-1.34464361212095,7.39407444148646
"WBGene00137718",7.02177460498371,5.95414037490751,5.59517119284281,5.84289880279641,5.29699800761206
"WBGene00137722",1.24500621618564,2.10104490778393,1.52209431878027,-0.401227140487322,1.54135812209861
"WBGene00137723",0.286426143565617,-5.15634293490872,-4.85294511256666,-5.04508333026205,-4.60838899740607
"WBGene00137724",0.441148738364259,1.44356990727841,0.573319642135441,-0.652765907483286,0.146498504757396
"WBGene00137726",6.19829858228173,3.89078097720531,3.5858467400116,6.17831508444958,4.47109578642074
"WBGene00137727",7.70841154702747,-1.98641793346641,-4.85294511256666,3.67259309280435,-2.28646090251871
"WBGene00137729",1.54719037577458,4.07006925788007,2.64690077451655,1.89743117507719,2.38029568936609
"WBGene00137732",5.48406012887597,4.74904407010941,5.02816884810844,5.75014463576663,4.66073768174335
"WBGene00137731",6.23666564654518,5.48480566250251,5.4610715913347,6.28190784463877,5.52218156539935
"WBGene00137738",0.0503587853320928,1.96259813781479,1.65484952763204,-1.87515832881973,1.4577001930517
"WBGene00137740",2.47139502523238,4.53540058426256,3.65088062542909,0.88565400730084,3.31642350619971
"WBGene00137742",-3.11956621611022,-1.98641793346641,-2.53101701767929,-0.401227140487322,-4.60838899740607
"WBGene00137744",-1.35403146974724,-5.15634293490872,2.47797176554796,-0.000689210903593028,1.36889092609384
"WBGene00137746",2.57531397668897,5.42955851478205,4.06293426626912,3.77190029299333,4.73368567059307
"WBGene00137749",0.441148738364259,1.71402178467469,-0.209088922791932,1.18373536023383,0.146498504757396
"WBGene00137750",0.825292229697319,2.26150957997718,2.49578304166442,1.36430760587566,7.74613589204328
"WBGene00137751",1.9593851252846,0.866024878119736,-0.765482271316317,-1.87515832881973,-0.360461483962487
"WBGene00137755",-5.44149431099758,-1.98641793346641,-1.39351349392936,-0.957620489011707,8.11804205870817
"WBGene00137758",-5.44149431099758,-2.83441484002136,-1.68302011112434,-0.957620489011707,6.79195679912862
"WBGene00137757",2.04232146626667,2.50899298227646,1.96723384984853,2.32123888398377,2.15979532737085
"WBGene00137760",6.65949647309518,7.73601014082539,7.82675489320259,7.68941461143053,7.39548023457298
"WBGene00137762",2.5864116855723,1.47301368517089,1.80526637018514,2.62025258692313,2.15979532737085
"WBGene00137763",4.63665649673707,2.91511942764791,4.1498699030404,3.77190029299333,3.91124725543714
"WBGene00137764",-1.74105459285649,-1.06888009365838,-0.765482271316317,-5.04508333026205,-2.28646090251871
"WBGene00137766",4.57670586781564,2.95739923114047,1.80526637018514,3.79096702479602,1.65839754328883
"WBGene00137767",-5.44149431099758,2.11978147036552,3.32198056993402,5.3047507611952,6.19331936151039
"WBGene00137768",-0.397100191639129,0.12905928395353,-1.15250539442556,-2.72315523537468,0.749163007212011
"WBGene00137770",6.10395287068051,4.54236173186163,4.62481315387723,5.94997713677067,5.60956870045804
"WBGene00137769",1.56973294442567,-2.83441484002136,0.979944901598085,9.6832092337852,5.10069481514427
"WBGene00137771",-2.27156930955527,0.335510161420956,1.55644582357104,1.61312815248975,0.345807312980803
"WBGene00137773",4.56553295589639,4.78470467143186,5.07926963940173,4.18613785044914,5.80206235409792
"WBGene00137772",3.28982472002748,4.94825581865565,4.36380074562865,3.85276212574347,4.63240233475588
"WBGene00137776",5.20145991248275,5.6709997693254,4.81416642950837,3.60955269826592,3.86328621698597
"WBGene00137775",6.29786439643581,5.26887296839067,3.04792169541409,6.69174136883682,4.49751951116508
"WBGene00137777",0.898355691887043,-0.202146624521843,1.02969793679518,0.569626513853162,0.601064368222877
"WBGene00137781",8.30952663447003,8.50532383950653,8.76578450300089,8.36523551193844,7.75875269714629
"WBGene00137780",1.35292155535252,4.3173628147107,3.25034269584537,2.19332140906303,3.19251090251423
"WBGene00137782",4.71963757198672,4.6461734302125,4.45311657686168,4.97867102303737,5.02278805829791
"WBGene00137783",2.00971680083475,2.79202429667596,2.73951192470142,2.70310951932741,3.44145955204449
"WBGene00137784",5.85370064488307,6.92813330254517,6.6131313488296,6.59108811137387,6.88596660612677
"WBGene00137785",6.97398339670041,6.18406355594458,6.45026483637812,6.13295899860278,5.94524029651029
"WBGene00137786",1.5242899736645,4.58680845920378,6.2205270414098,3.41844104300913,4.45500608388244
"WBGene00137789",4.47289082115786,4.1768124154019,4.93332451508181,4.9842038967062,6.23788491394383
"WBGene00137792",-5.44149431099758,-5.15634293490872,-4.85294511256666,-5.04508333026205,1.58143556147394
"WBGene00137791",5.54363606246932,5.23059731041559,6.33749690621617,8.02285514617402,9.52948270984895
"WBGene00137794",8.17654699585419,7.11890860856161,7.22553930484479,8.2982412059741,7.24842555509694
"WBGene00137796",7.43098819710914,6.59478264845855,4.90361120995743,5.41946242007189,5.58513636309514
"WBGene00137795",3.60562960111644,0.774394402654168,0.638907983763018,4.56409540787993,0.0354671923686522
"WBGene00137798",6.47848628405138,6.66183977003992,6.28724559062518,6.40044888876627,5.69196356292215
"WBGene00137802",1.27275120666854,-5.15634293490872,-2.04559019050905,3.33429503680922,4.41675056487244
"WBGene00137803",6.32296265262231,2.06282558555344,-1.68302011112434,0.682837124301153,-2.28646090251871
"WBGene00137805",6.21000590965516,6.41777750010103,6.5696453213259,7.37092245029722,6.76284313096355
"WBGene00137804",1.67744676172593,3.29074029130093,5.28276417353774,-0.187102335134474,-0.216071574627312
"WBGene00137806",6.79182577173324,7.35318467251443,7.19451966075176,7.16223609619576,7.04221402480924
"WBGene00137809",2.80167967247537,4.55961905534643,3.69780167281659,3.02637903229458,2.57152009260886
"WBGene00137812",9.27377060855096,9.3310574921948,9.71602040110929,8.12468512025603,6.96004219576139
"WBGene00137814",5.251121190697,4.81663685115757,5.04641181035645,5.4577484738047,4.84075964796936
"WBGene00137816",-3.11956621611022,-1.98641793346641,-2.53101701767929,-0.957620489011707,5.78500146003791
"WBGene00137817",2.9116525145005,0.993404184595964,0.638907983763018,0.509505521415591,-0.360461483962487
"WBGene00137820",3.16953048630977,1.44356990727841,1.68621369854137,3.12984235223863,4.47641939039829
"WBGene00137821",4.92154531925893,3.84647208069834,3.70547560070201,5.0383959970698,3.4737600439478
"WBGene00137824",4.77160990864432,1.47301368517089,4.35406920761088,0.0841996866829198,1.54135812209861
"WBGene00137823",3.7849178817912,4.37308761923743,4.09249872381125,4.60057510214666,4.28945645859944
"WBGene00137829",-1.53460371538906,1.5579025827574,1.25557934421151,-1.87515832881973,0.601064368222877
"WBGene00137828",4.72466877164853,3.67970742014935,5.34795349247179,2.35579610602014,3.96525819008725
"WBGene00137832",4.92810303528109,2.2099792793371,4.61262129224274,1.66916218740408,2.13307798899507
"WBGene00137831",-1.74105459285649,0.201209069709366,-1.15250539442556,-3.46012082954089,0.345807312980803
"WBGene00137834",5.77827923989529,5.62910953324982,6.15057279954195,7.95474054875368,7.06182463933249
"WBGene00137835",-1.53460371538906,1.50186854784308,1.83355541461656,0.88565400730084,1.17297071611859
"WBGene00137836",5.31756162816259,4.81088332392728,4.16664561579122,2.43873244700221,3.23081479069087
"WBGene00137837",-5.44149431099758,-1.45590321676763,-2.53101701767929,-1.87515832881973,5.42089822956217
"WBGene00137841",4.42423895985418,9.04616355650333,9.92456706989932,7.36032409195716,8.3517939844258
"WBGene00137843",6.47475838781463,3.58849090259083,7.30345403230493,3.36854459876213,3.35161293466201
